UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2021,18,4307633,2207421,2100212,1546646,1461420,324486,311938,54561,50663,127657,126269,7197,6749,146874,143173,1682775,1594060,385753,372397,109445,104017,175433,172573,16362,15404,1647317,1567342,1105556,1041755,290243,279412,17823,16668,120171,118905,5001,4697,108523,105905,1206448,1140238,336023,324839,53302,51176,157832,155364,11403,10823,560104,532870,441090,419665,34243,32526,36738,33995,7486,7364,2196,2052,38351,37268,476327,453822,49730,47558,56143,52841,17601,17209,4959,4581
R,7,2021,19,4384474,2230241,2154233,1559624,1494554,336649,331418,54069,50433,133190,133024,7181,7027,139528,137777,1688524,1621448,394444,390127,106516,101575,178734,177501,16191,15912,1669290,1619551,1116215,1072007,301782,297593,17634,17031,125718,125760,5051,4980,102890,102180,1211547,1166428,344927,341723,51348,50223,161531,160837,11410,11295,560951,534682,443409,422547,34867,33825,36435,33402,7472,7264,2130,2047,36638,35597,476977,455020,49517,48404,55168,51352,17203,16664,4781,4617
R,7,2021,20,4658564,2357693,2300871,1646631,1598840,359408,356388,54751,50843,151678,151531,7823,7776,137402,135493,1772728,1723367,416300,414156,105848,99660,197002,196303,17276,16991,1784956,1753506,1193348,1163650,322614,321824,18038,17764,143982,143967,5633,5564,101341,100737,1286587,1256409,364917,365385,51048,49245,179803,179751,12323,12213,572737,547365,453283,435190,36794,34564,36713,33079,7696,7564,2190,2212,36061,34756,486141,466958,51383,48771,54800,50415,17199,16552,4953,4778
R,7,2021,21,4685525,2374430,2311095,1668064,1610867,358310,357734,54681,49761,154314,153859,8211,7752,130850,131122,1788122,1731134,411967,413747,104160,97418,197179,197062,17106,16435,1807543,1773313,1217385,1182890,322474,323291,18129,17255,146716,146316,6008,5578,96831,97983,1306439,1273025,362462,365549,49961,48206,180948,180910,12442,11768,566887,537782,450679,427977,35836,34443,36552,32506,7598,7543,2203,2174,34019,33139,481683,458109,49505,48198,54199,49212,16231,16152,4664,4667
R,7,2021,22,4542160,2305444,2236716,1628502,1566878,340287,340205,52097,47729,151726,149306,7985,7512,124847,125086,1742982,1681751,390863,392986,99641,93771,192720,190160,16701,15844,1761109,1719622,1194886,1155036,306157,307230,17162,16378,144329,141869,5780,5460,92795,93649,1280152,1241265,344116,347275,48143,46550,177035,174537,12056,11418,544335,517094,433616,411842,34130,32975,34935,31351,7397,7437,2205,2052,32052,31437,462830,440486,46747,45711,51498,47221,15685,15623,4645,4426
R,7,2021,23,4412158,2241940,2170218,1582017,1516892,328307,327363,51078,46731,154535,151933,7715,7333,118288,119966,1690406,1627032,375745,377681,96763,91400,192964,190710,15789,15157,1715476,1671706,1162695,1119212,295392,296206,16399,15715,147423,144736,5647,5303,87920,90534,1243364,1202597,330999,334595,46004,45071,178307,176211,11545,11017,526464,498512,419322,397680,32915,31157,34679,31016,7112,7197,2068,2030,30368,29432,447042,424435,44746,43086,50759,46329,14657,14499,4244,4140
R,7,2021,24,4307794,2189384,2118410,1544182,1479817,316725,316190,50155,45430,157547,153756,7396,7021,113379,116196,1647898,1586341,361501,364110,94636,89818,194514,191154,15189,14577,1673352,1630592,1133352,1090936,284580,285817,15605,14847,150609,146904,5389,5158,83817,86930,1210257,1170787,317770,322165,44247,43700,180298,177112,11047,10610,516032,487818,410830,388881,32145,30373,34550,30583,6938,6852,2007,1863,29562,29266,437641,415554,43731,41945,50389,46118,14216,14042,4142,3967
R,7,2021,25,4292420,2179317,2113103,1540991,1477207,309392,312822,50432,45665,160439,156799,7415,6964,110648,113646,1642206,1581328,352622,358934,94390,90084,196273,193242,15216,14453,1668616,1628092,1134698,1091031,277864,282595,15420,14609,153479,149779,5404,5170,81751,84908,1209718,1169025,309778,317408,43693,43461,182365,179281,11079,10654,510701,485011,406293,386176,31528,30227,35012,31056,6960,7020,2011,1794,28897,28738,432488,412303,42844,41526,50697,46623,13908,13961,4137,3799
R,7,2021,26,4331733,2193631,2138102,1552070,1492881,314967,322319,50701,45979,160359,157773,7579,7130,107955,112020,1650452,1595118,356725,367670,94503,90217,195163,193359,15256,14803,1683970,1650788,1146828,1104766,283223,291172,15491,14823,153214,150934,5612,5256,79602,83837,1219443,1181429,313982,325225,43714,43891,181362,179900,11232,10916,509661,487314,405242,388115,31744,31147,35210,31156,7145,6839,1967,1874,28353,28183,431009,413689,42743,42445,50789,46326,13801,13459,4024,3887
R,7,2021,27,4372373,2207529,2164844,1561940,1506651,319292,332234,50320,46439,162238,160568,7436,7176,106303,111776,1658610,1608763,359383,376721,94198,91808,196624,195854,15327,14790,1702685,1677167,1159726,1118643,288082,300986,15714,15023,155400,153684,5499,5244,78264,83587,1230955,1195172,317573,334305,43807,44938,183359,182373,11333,10861,504844,487677,402214,388008,31210,31248,34606,31416,6838,6884,1937,1932,28039,28189,427655,413591,41810,42416,50391,46870,13265,13481,3994,3929
R,7,2021,28,4427647,2229260,2198387,1577694,1526933,323812,340215,51552,47454,164771,166221,7521,7228,103910,110336,1672034,1627481,362800,383611,95120,93640,198127,200538,15238,14738,1726532,1710665,1177572,1139511,292531,308768,16071,15508,158051,159349,5602,5254,76705,82275,1247294,1214615,321164,340917,44208,46053,185208,187367,11313,10800,502728,487722,400122,387422,31281,31447,35481,31946,6720,6872,1919,1974,27205,28061,424740,412866,41636,42694,50912,47587,12919,13171,3925,3938
R,7,2021,29,4513160,2266304,2246856,1612434,1564900,325072,345394,51722,48138,166227,171175,7295,7042,103554,110207,1706747,1665399,362511,387295,96592,95478,199033,205350,14953,14535,1762965,1756892,1210906,1175160,294068,313418,16561,16237,159525,164433,5412,5270,76493,82374,1280641,1250457,321258,344363,45904,47918,186282,192311,11148,10806,503339,489964,401528,389740,31004,31976,35161,31901,6702,6742,1883,1772,27061,27833,426106,414942,41253,42932,50688,47560,12751,13039,3805,3729
R,7,2021,30,4608103,2307671,2300432,1645905,1601328,329741,354372,52749,48867,170132,178822,7671,7341,101473,109702,1737588,1701130,366012,395535,97129,96755,202877,213078,15384,14988,1804463,1810858,1245833,1213204,298032,322175,16945,16522,163263,171747,5746,5467,74644,81743,1313409,1287733,324172,352246,45690,48442,190054,199704,11470,11209,503208,489574,400072,388124,31709,32197,35804,32345,6869,7075,1925,1874,26829,27959,424179,413397,41840,43289,51439,48313,12823,13374,3914,3779
R,7,2021,31,4654862,2326881,2327981,1664434,1622560,330767,357435,52541,48695,172308,183378,7536,7345,99295,108568,1754464,1721340,365174,396908,96450,97829,204473,216648,15139,14770,1828577,1840762,1267344,1235751,299578,325184,16911,16652,165698,176660,5596,5462,73450,81053,1334008,1309582,324238,353793,45757,49833,192123,203956,11305,11100,498304,487219,397090,386809,31189,32251,35630,32043,6610,6718,1940,1883,25845,27515,420456,411758,40936,43115,50693,47996,12350,12692,3834,3670
R,7,2021,32,4526343,2259675,2266668,1621129,1580696,315564,344123,50478,47312,170541,184620,7154,6904,94809,103013,1707103,1674204,347946,380814,93346,94364,200888,216622,14299,14069,1785355,1801489,1243309,1210668,286153,313466,16338,16370,164216,178175,5391,5161,69948,77649,1306726,1281166,309227,340271,44345,48526,189220,204729,10891,10652,474320,465179,377820,370028,29411,30657,34140,30942,6325,6445,1763,1743,24861,25364,400377,393038,38719,40543,49001,45838,11668,11893,3408,3417
R,7,2021,33,4460665,2222109,2238556,1604169,1570530,302674,332255,50676,46864,165979,182012,6984,6861,91627,100034,1687262,1661426,332891,367660,92558,93558,195392,212490,13984,13773,1752311,1778653,1229199,1204500,274241,302562,16064,15753,159789,175748,5233,5166,67785,74924,1290687,1272723,295788,328112,43529,47497,184180,200884,10566,10454,469798,459903,374970,366030,28433,29693,34612,31111,6190,6264,1751,1695,23842,25110,396575,388703,37103,39548,49029,46061,11212,11606,3418,3319
R,7,2021,34,4415074,2199153,2215921,1595720,1560492,296060,325655,49654,46353,162609,178984,7023,6729,88087,97708,1675417,1649327,325053,359640,90973,93024,190560,208516,13778,13330,1737686,1761087,1226494,1198269,268706,296745,15690,15383,156537,172728,5300,5007,64959,72955,1285160,1264653,289314,321055,42746,47155,179707,197201,10533,10018,461467,454834,369226,362223,27354,28910,33964,30970,6072,6256,1723,1722,23128,24753,390257,384674,35739,38585,48227,45869,10853,11315,3245,3312
R,7,2021,35,4448210,2215862,2232348,1612798,1578154,294005,324660,50429,47032,163925,180551,6985,6671,87720,95280,1692224,1664594,322106,356883,92368,93765,191602,208851,13839,13250,1750638,1777601,1240548,1214889,266515,296280,15459,15590,157890,174476,5317,5030,64909,71336,1299363,1279651,286196,319341,43347,47849,180862,197845,10536,10046,465224,454747,372250,363265,27490,28380,34970,31442,6035,6075,1668,1641,22811,23944,392861,384943,35910,37542,49021,45916,10740,11006,3303,3204
R,7,2021,36,4440159,2210572,2229587,1614560,1579275,290940,321033,49780,47092,163918,182170,6835,6643,84539,93374,1691086,1664052,317212,351780,91087,94029,190460,209529,13436,13134,1751355,1777682,1246337,1218015,264772,293126,15076,15631,157942,176226,5172,5043,62056,69641,1302481,1281257,282991,314867,42398,47928,179880,198928,10192,9993,459217,451905,368223,361260,26168,27907,34704,31461,5976,5944,1663,1600,22483,23733,388605,382795,34221,36913,48689,46101,10580,10601,3244,3141
R,7,2021,37,4322361,2147699,2174662,1568801,1539952,279539,311566,48938,45913,162456,180443,6617,6525,81348,90263,1642088,1621623,304545,340747,89475,92224,187789,206869,13047,12970,1701098,1732083,1210639,1184905,254156,285019,14879,15130,156673,174709,5004,4843,59747,67477,1264371,1245951,271595,305632,41718,47248,177625,196496,9964,9819,446601,442579,358162,355047,25383,26547,34059,30783,5783,5734,1613,1682,21601,22786,377717,375672,32950,35115,47757,44976,10164,10373,3083,3151
R,7,2021,38,4379863,2171247,2208616,1589305,1566570,283041,315492,49728,47353,160630,181732,6431,6556,82112,90913,1663543,1648667,308032,344516,91326,95124,185507,207691,12830,12981,1721521,1757893,1227959,1205341,257768,288417,15133,15477,155113,175986,4822,4914,60726,67758,1282790,1266533,275252,308860,43127,48599,175717,197426,9729,9827,449726,450723,361346,361229,25273,27075,34595,31876,5517,5746,1609,1642,21386,23155,380753,382134,32780,35656,48199,46525,9790,10265,3101,3154
R,7,2021,39,4354778,2154009,2200769,1581200,1563313,280448,314607,49182,46945,157597,180019,6361,6471,79221,89414,1652701,1644036,304433,343288,89983,94540,181206,205104,12597,12752,1706774,1750795,1221424,1201820,255346,287857,14918,14929,152047,174337,4772,4777,58267,67075,1273871,1262428,272187,308178,42231,48313,171503,195021,9611,9601,447235,449974,359776,361493,25102,26750,34264,32016,5550,5682,1589,1694,20954,22339,378830,381608,32246,35110,47752,46227,9703,10083,2986,3151
R,7,2021,40,4320584,2138310,2182274,1573576,1554118,279971,313553,48999,46838,151095,174276,6266,6180,78403,87309,1644114,1633018,303583,341422,89947,93845,174050,198283,12366,12183,1694583,1735779,1216340,1194905,255563,287346,14674,15021,145575,168661,4634,4592,57797,65254,1268264,1253885,272093,307116,42224,47863,164578,188495,9300,9160,443727,446495,357236,359213,24408,26207,34325,31817,5520,5615,1632,1588,20606,22055,375850,379133,31490,34306,47723,45982,9472,9788,3066,3023
R,7,2021,41,4317608,2136579,2181029,1569662,1549488,285039,318402,49125,47155,149405,173171,6381,6387,76967,86426,1639006,1627427,308135,345922,90106,94203,171411,196643,12267,12468,1690632,1733875,1209583,1189309,260891,292410,14794,15224,143915,167683,4771,4727,56678,64522,1260508,1247464,276954,311865,42523,48215,162111,186999,9383,9369,445947,447154,360079,360179,24148,25992,34331,31931,5490,5488,1610,1660,20289,21904,378498,379963,31181,34057,47583,45988,9300,9644,2884,3099
R,7,2021,42,4113713,2030778,2082935,1493949,1481974,269285,302322,46598,44558,142867,166976,5950,5816,72129,81289,1558860,1555215,290646,328054,85278,88951,163399,188905,11466,11426,1612341,1657733,1155814,1138971,246789,277817,13990,14019,137867,161680,4438,4300,53443,60946,1203865,1193896,261729,295876,40332,45383,154922,179833,8722,8596,418437,425202,338135,343003,22496,24505,32608,30539,5000,5296,1512,1516,18686,20343,354995,361319,28917,32178,44946,43568,8477,9072,2744,2830
R,7,2021,43,4015267,1980026,2035241,1464014,1456286,257753,289715,45144,44165,137904,161010,5540,5607,69671,78458,1526846,1526937,277988,313997,83034,87589,157716,182305,10585,10908,1568585,1615414,1129869,1116303,236397,266327,13462,14077,133094,155765,4166,4147,51597,58795,1176340,1169210,250497,283553,39346,44771,149569,173312,8031,8274,411441,419827,334145,339983,21356,23388,31682,30088,4810,5245,1374,1460,18074,19663,350506,357727,27491,30444,43688,42818,8147,8993,2554,2634
R,7,2021,44,3972331,1955810,2016521,1446782,1442471,253378,287407,44930,43387,137398,160914,5489,5609,67833,76733,1507882,1511633,273072,310874,82414,86652,156269,181426,10518,10791,1551227,1599059,1117445,1102898,232918,264533,13780,14139,132574,155839,4059,4138,50451,57512,1162795,1154697,246550,280998,39627,44781,148326,172769,7928,8101,404583,417462,329337,339573,20460,22874,31150,29248,4824,5075,1430,1471,17382,19221,345087,356936,26522,29876,42787,41871,7943,8657,2590,2690
R,7,2021,45,3851297,1897541,1953756,1401098,1398229,243962,275417,43627,41992,138038,160227,5206,5319,65610,72572,1460143,1463448,262274,297508,80464,83214,156076,179375,10074,10150,1501946,1545987,1078375,1064946,224277,253828,13148,13403,133473,155247,3939,3928,48734,54635,1122149,1113990,236996,269531,38567,42674,148549,171188,7738,7703,395595,407769,322723,333283,19685,21589,30479,28589,4565,4980,1267,1391,16876,17937,337994,349458,25278,27977,41897,40540,7527,8187,2336,2447
R,7,2021,46,3899633,1921870,1977763,1423741,1420798,245808,276169,42581,41987,140860,162503,5151,5118,63729,71188,1481001,1484861,263624,297158,78665,82754,158141,181432,9725,9718,1531838,1574674,1104350,1090352,226637,255290,13181,13652,136300,157679,3903,3830,47467,53871,1146895,1138714,239174,270215,38248,42846,150650,173499,7430,7379,390032,403089,319391,330446,19171,20879,29400,28335,4560,4824,1248,1288,16262,17317,334106,346147,24450,26943,40417,39908,7491,7933,2295,2339
R,7,2021,47,3810502,1875900,1934602,1389578,1390269,239012,269296,41552,40032,139509,160754,4846,5116,61403,69135,1444791,1452451,255935,289520,76613,79929,156154,178997,9225,9579,1499976,1544099,1080785,1068811,221073,249415,12902,13447,135236,156158,3705,3759,46275,52509,1122251,1115925,233036,263894,37754,42230,149206,171411,7099,7249,375924,390503,308793,321458,17939,19881,28650,26585,4273,4596,1141,1357,15128,16626,322540,336526,22899,25626,38859,37699,6948,7586,2126,2330
R,7,2021,48,3877568,1903151,1974417,1408949,1417855,246588,278470,40990,40269,140620,163693,4892,5026,61112,69104,1463892,1479870,263208,298732,76099,80351,157081,181715,9191,9539,1532160,1586329,1103932,1097817,228880,258792,13220,13829,136359,159104,3716,3776,46053,53011,1145166,1145323,240599,273367,38089,43189,150185,174220,7133,7283,370991,388088,305017,320038,17708,19678,27770,26440,4261,4589,1176,1250,15059,16093,318726,334547,22609,25365,38010,37162,6896,7495,2058,2256
R,7,2021,49,4042660,1984873,2057787,1483797,1492724,253085,286643,40790,39734,140214,163502,4758,4978,62229,70206,1539745,1555934,269684,306579,77317,81377,156366,181182,9156,9514,1617621,1673388,1180367,1175025,235826,267382,13756,13975,136035,158975,3602,3730,48035,54301,1223416,1223795,247953,281912,40492,44883,149731,173931,7097,7289,367252,384399,303430,317699,17259,19261,27034,25759,4179,4527,1156,1248,14194,15905,316329,332139,21731,24667,36825,36494,6635,7251,2059,2225
R,7,2021,50,4293737,2111712,2182025,1597039,1602460,265909,300892,40923,40494,138040,160303,5048,5017,64753,72859,1655384,1668103,282845,321305,79829,84474,154330,177920,9587,9703,1741839,1797167,1291250,1283982,248432,281552,14174,14745,133782,155867,3822,3841,50379,57180,1336595,1335342,260679,296651,43089,48242,147640,170754,7436,7617,369873,384858,305789,318478,17477,19340,26749,25749,4258,4436,1226,1176,14374,15679,318789,332761,22166,24654,36740,36232,6690,7166,2151,2086
