UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2024,11,4096897,2093049,2003848,1407635,1343225,318462,309413,52913,50549,135623,128350,7586,7195,170830,165116,1566853,1497001,396910,385857,105959,102087,194811,184853,17971,17162,1549542,1479520,999441,948972,279312,271711,17154,16468,126744,119882,5362,5071,121529,117416,1113328,1058821,335221,326417,48869,47230,171814,162853,12208,11670,543507,524328,408194,394253,39150,37702,35759,34081,8879,8468,2224,2124,49301,47700,453525,438180,61689,59440,57090,54857,22997,22000,5763,5492
R,1,2024,12,4110809,2103090,2007719,1422231,1352771,320644,310354,53856,51802,130292,123347,7416,7108,168651,162337,1579429,1503936,397673,384956,107368,103296,187933,178595,17732,16995,1552578,1478686,1007379,954437,281254,272648,17118,16367,121281,114913,5222,4926,120324,115395,1120083,1062338,336529,326072,49389,47243,165147,156911,12065,11458,550512,529033,414852,398334,39390,37706,36738,35435,9011,8434,2194,2182,48327,46942,459346,441598,61144,58884,57979,56053,22786,21684,5667,5537
R,1,2024,13,4217265,2156984,2060281,1463447,1393002,330489,319281,54680,52359,129397,123396,7487,7211,171484,165032,1623313,1546720,408168,394969,110315,106003,187333,178571,17838,17133,1585260,1511427,1027981,975097,291669,281330,17210,16929,120550,115147,5303,5058,122547,117866,1142744,1085278,347453,335790,50810,49404,164857,157302,12261,11628,571724,548854,435466,417905,38820,37951,37470,35430,8847,8249,2184,2153,48937,47166,480569,461442,60715,59179,59505,56599,22476,21269,5577,5505
R,1,2024,14,4256303,2176893,2079410,1482763,1409981,333033,321978,54411,52013,128501,123395,7404,7103,170781,164940,1641816,1563549,410735,398380,109418,105014,186109,178066,17789,17174,1596566,1523369,1034975,981387,294724,284694,17661,17107,120097,115286,5156,4835,123953,120060,1150982,1093629,351625,340775,51633,50150,164705,157601,12199,11710,580327,556041,447788,428594,38309,37284,36750,34906,8404,8109,2248,2268,46828,44880,490834,469920,59110,57605,57785,54864,21404,20465,5590,5464
R,1,2024,15,4413749,2258517,2155232,1543824,1464789,346193,333975,56134,53783,131723,126541,7469,7207,173174,168937,1704919,1621915,424641,411602,113083,109740,189102,181526,18339,17414,1653430,1576782,1074459,1016723,306105,296266,18333,17680,123121,118226,5118,4864,126294,123023,1192312,1131677,364055,353637,53844,52544,167805,160800,12456,11792,605087,578450,469365,448066,40088,37709,37801,36103,8602,8315,2351,2343,46880,45914,512607,490238,60586,57965,59239,57196,21297,20726,5883,5622
R,1,2024,16,4452615,2278279,2174336,1562573,1484750,344732,332461,57903,55777,134409,127961,7505,7192,171157,166195,1721609,1639071,421638,407959,116024,111997,190638,182316,18053,17375,1665531,1587629,1086243,1029332,305135,294826,18508,17876,125664,119793,5079,4921,124902,120881,1202786,1142078,361683,350346,54913,52987,169560,161815,12367,11823,612748,586707,476330,455418,39597,37635,39395,37901,8745,8168,2426,2271,46255,45314,518823,496993,59955,57613,61111,59010,21078,20501,5686,5552
R,1,2024,17,4439414,2274716,2164698,1566854,1484085,341712,328437,59139,55257,132687,127336,7371,7118,166953,162465,1721860,1634939,415455,401156,116881,111151,187578,179973,17737,17088,1660898,1581840,1089427,1030436,302594,291093,18327,17594,124080,119205,4986,4801,121484,118711,1202693,1141176,356671,345094,54329,52741,166927,160123,12056,11578,613818,582858,477427,453649,39118,37344,40812,37663,8607,8131,2385,2317,45469,43754,519167,493763,58784,56062,62552,58410,20651,19850,5681,5510
R,1,2024,18,4409441,2261419,2148022,1565599,1475894,332474,321029,58938,55658,136012,132994,7478,7208,160918,155239,1714999,1619872,402147,389336,115887,110111,188809,183901,17306,16676,1653222,1574722,1091083,1028135,294403,284988,18083,17608,127735,125234,5065,4932,116853,113825,1200028,1134096,345345,335640,53787,51975,169069,165144,11770,11524,608197,573300,474516,447759,38071,36041,40855,38050,8277,7760,2413,2276,44065,41414,514971,485776,56802,53696,62100,58136,19740,18757,5536,5152
R,1,2024,19,4436495,2276126,2160369,1577334,1487422,332718,319416,59370,54435,142631,139745,7602,7110,156471,152241,1722405,1628537,399669,385726,115489,109076,194227,189059,17325,16405,1670922,1591009,1103165,1040932,295342,284143,18279,17101,134322,132076,5247,4974,114567,111783,1209791,1144859,344392,333255,54068,51954,174879,171016,11971,11417,605204,569360,474169,446490,37376,35273,41091,37334,8309,7669,2355,2136,41904,40458,512614,483678,55277,52471,61421,57122,19348,18043,5354,4988
R,1,2024,20,4442889,2279887,2163002,1586054,1493531,330703,319005,59019,53752,143769,141488,7690,7085,152652,148141,1727527,1630860,394725,382307,115282,107952,193674,189566,17200,16145,1680086,1599590,1115440,1050870,293997,284112,17891,17024,135867,133921,5256,4995,111635,108668,1219281,1151991,341131,330949,53651,51738,175201,171599,11846,11352,599801,563412,470614,442661,36706,34893,41128,36728,7902,7567,2434,2090,41017,39473,508246,478869,53594,51358,61631,56214,18473,17967,5354,4793
R,1,2024,21,4458471,2280595,2177876,1583271,1501212,336096,327938,59354,53872,147982,145351,7615,7190,146277,142313,1718694,1632584,396784,388404,114131,106653,195813,191385,16816,16032,1682487,1614807,1113132,1057671,298937,292777,17829,16966,140181,137883,5353,5077,107055,104433,1212442,1154418,343667,337570,52752,50733,177779,174161,11818,11252,598108,563069,470139,443541,37159,35161,41525,36906,7801,7468,2262,2113,39222,37880,506252,478166,53117,50834,61379,55920,18034,17224,4998,4780
R,1,2024,22,4630243,2349580,2280663,1626928,1569957,352100,350273,58506,53568,163568,160298,7777,7716,140701,138851,1756457,1697817,410670,409472,111025,104299,209608,205629,17115,16846,1748832,1711161,1153251,1119637,313695,313872,17710,17394,155847,152494,5504,5526,102825,102238,1248133,1213990,356635,357856,51189,49901,192161,188452,12078,12047,600748,569502,473677,450320,38405,36401,40796,36174,7721,7804,2273,2190,37876,36613,508324,483827,54035,51616,59836,54398,17447,17177,5037,4799
R,1,2024,23,4889547,2476145,2413402,1710949,1658801,372671,371595,59653,54664,186927,183320,8537,8341,137408,136681,1837061,1784122,429339,430103,110801,103763,232474,228780,17891,17499,1863794,1832398,1226806,1198116,333219,334050,18296,17788,178719,175199,6241,5987,100513,101258,1319244,1291177,374726,377517,50767,49396,214819,211539,12948,12531,612351,581004,484143,460685,39452,37545,41357,36876,8208,8121,2296,2354,36895,35423,517817,492945,54613,52586,60034,54367,17655,17241,4943,4968
R,1,2024,24,4725295,2396268,2329027,1669925,1611986,351098,352001,57013,51720,181581,176834,8296,7953,128355,128533,1787548,1729998,403917,406607,105458,98282,223593,219218,17104,16491,1809073,1772084,1203624,1169119,314028,316061,17459,16804,173775,169125,6113,5642,94074,95333,1290023,1256817,352851,356939,48286,46731,207291,203088,12382,11703,587195,556943,466301,442867,37070,35940,39554,34916,7806,7709,2183,2311,34281,33200,497525,473181,51066,49668,57172,51551,16302,16130,4722,4788
R,1,2024,25,4653008,2359315,2293693,1647838,1587447,342824,344096,55936,50970,179458,177577,8146,7873,125113,125730,1762488,1702927,393229,397103,103654,97391,220449,218528,16822,16107,1783718,1746996,1191001,1152470,306491,309299,16785,16072,171641,169799,5946,5618,91854,93738,1275311,1238810,343568,348921,47263,46254,204403,202810,12186,11570,575597,546697,456837,434977,36333,34797,39151,34898,7817,7778,2200,2255,33259,31992,487177,464117,49661,48182,56391,51137,16046,15718,4636,4537
R,1,2024,26,4476059,2270358,2205701,1584518,1522100,325811,326891,54042,48826,180424,180597,7855,7475,117708,119812,1692403,1631965,372756,376745,99510,93656,219097,219730,15793,15151,1716975,1681491,1144960,1104366,291410,294157,15822,15171,172832,173080,5718,5371,86233,89346,1224103,1186430,325615,331564,44871,44121,203853,204848,11439,10947,553383,524210,439558,417734,34401,32734,38220,33655,7592,7517,2137,2104,31475,30466,468300,445535,47141,45181,54639,49535,15244,14882,4354,4204
R,1,2024,27,4439765,2248612,2191153,1575103,1511408,317090,321410,53763,48549,180120,184769,7654,7281,114882,117736,1680131,1619309,362208,369568,98635,93386,217901,223081,15602,14989,1698540,1671146,1137495,1097598,283062,289042,15470,14737,172845,177372,5559,5360,84109,87037,1214610,1177516,315811,324848,43753,43411,203449,208343,11324,10918,550072,520007,437608,413810,34028,32368,38293,33812,7275,7397,2095,1921,30773,30699,465521,441793,46397,44720,54882,49975,14452,14738,4278,4071
R,1,2024,28,4456629,2252282,2204347,1578281,1520821,318967,324982,54311,48715,180792,187324,7672,7332,112259,115173,1680785,1625992,362640,371940,99028,93670,217390,224187,15555,15121,1704220,1682213,1143650,1105492,284555,291916,15398,14559,173271,179685,5616,5455,81730,85106,1218360,1183436,316038,326531,43743,43385,202778,209597,11351,11132,548062,522134,434631,415329,34412,33066,38913,34156,7521,7639,2056,1877,30529,30067,462425,442556,46602,45409,55285,50285,14612,14590,4204,3989
R,1,2024,29,4480340,2256691,2223649,1583171,1530578,322103,335673,53958,48958,179909,186593,7688,7454,109862,114393,1683265,1635095,364130,381580,98726,94549,215476,223056,15581,15156,1715079,1704087,1153496,1117578,288203,302176,15457,14868,172500,179300,5689,5510,79734,84655,1226190,1194926,318366,336016,43641,44386,201298,209029,11464,11154,541612,519562,429675,413000,33900,33497,38501,34090,7409,7293,1999,1944,30128,29738,457075,440169,45764,45564,55085,50163,14178,14027,4117,4002
R,1,2024,30,4514911,2270762,2244149,1594006,1541793,325908,343052,54131,49460,182498,189684,7661,7320,106558,112840,1690741,1644730,366230,388020,97632,95387,217430,225318,15558,14915,1735636,1727639,1168403,1131146,292604,310113,15687,15328,175334,182264,5598,5329,78010,83459,1239278,1207498,321715,342973,43335,45331,203810,211235,11407,10924,535126,516510,425603,410647,33304,32939,38444,34132,7164,7420,2063,1991,28548,29381,451463,437232,44515,45047,54297,50056,13620,14083,4151,3991
R,1,2024,31,4614228,2317459,2296769,1630384,1580894,331699,351392,55442,50855,185546,193599,7519,7350,106869,112679,1727558,1683701,371076,394767,100488,98259,220198,228984,15383,15009,1777815,1774498,1201098,1165826,298273,317677,16331,15786,178388,186300,5616,5348,78109,83561,1272140,1242147,326451,349309,45271,47087,206575,215301,11388,10969,539644,522271,429286,415068,33426,33715,39111,35069,7158,7299,1903,2002,28760,29118,455418,441554,44625,45458,55217,51172,13623,13683,3995,4040
R,1,2024,32,4663086,2332177,2330909,1646394,1606145,332170,358019,55286,50399,186948,196995,7795,7416,103584,111935,1740359,1707898,369837,400524,99749,98329,220254,232345,15530,15091,1800670,1815461,1224139,1197775,298638,323387,16653,16266,179925,189642,5812,5528,75503,82863,1292696,1273218,325337,354030,45114,47948,207128,218472,11597,11249,531507,515448,422255,408370,33532,34632,38633,34133,7023,7353,1983,1888,28081,29072,447663,434680,44500,46494,54635,50381,13126,13873,3933,3842
R,1,2024,33,4778997,2391715,2387282,1695351,1649386,337124,364367,56502,51682,191882,202787,7761,7610,103095,111450,1788703,1750975,373435,405559,101538,100795,225654,237506,15497,15283,1852903,1868021,1267023,1238176,303414,329735,16930,16604,184734,195560,5753,5616,75049,82330,1335068,1313361,328834,359170,45693,49109,212439,223992,11484,11310,538812,519261,428328,411210,33710,34632,39572,35078,7148,7227,2008,1994,28046,29120,453635,437614,44601,46389,55845,51686,13215,13514,4013,3973
R,1,2024,34,4690388,2343814,2346574,1663254,1620441,330173,358221,54391,50112,188916,202896,7616,7187,99464,107717,1753610,1718262,364468,397295,98443,98598,221139,236376,15048,14570,1830358,1846139,1254838,1223239,298044,325044,16564,16451,182211,196005,5755,5381,72946,80019,1321095,1295893,322072,353061,45240,49040,208811,223575,11377,11056,513456,500435,408416,397202,32129,33177,37827,33661,6705,6891,1861,1806,26518,27698,432515,422369,42396,44234,53203,49558,12328,12801,3671,3514
R,1,2024,35,4600206,2291226,2308980,1634302,1601898,313818,344552,53158,49870,187960,202534,7257,7174,94731,102952,1720097,1695366,345795,381257,95525,96992,218901,234579,14423,14178,1791161,1819996,1235620,1213353,283536,312503,16201,16246,181225,195857,5423,5367,69156,76670,1298206,1283046,305823,338481,43440,48110,206819,222371,10891,10703,500065,488984,398682,388545,30282,32049,36957,33624,6735,6677,1834,1807,25575,26282,421891,412320,39972,42776,52085,48882,12082,12208,3532,3475
R,1,2024,36,4513854,2248930,2264924,1615093,1579406,302910,333435,52019,48193,180500,196226,7185,6954,91223,100710,1697721,1671035,333334,368767,93703,95219,209789,227003,14182,13905,1760476,1786881,1224765,1198929,273490,302774,15723,15432,174008,189723,5357,5173,67133,74850,1285496,1267103,294840,327858,42958,47217,198358,215218,10738,10402,488454,478043,390328,380477,29420,30661,36296,32761,6492,6503,1828,1781,24090,25860,412225,403932,38494,40909,50745,48002,11431,11785,3444,3503
R,1,2024,37,4495431,2237483,2257948,1614002,1582996,298193,328967,51513,48466,177627,193077,7172,6873,88976,97569,1694582,1671478,326930,362727,93183,95425,206351,222631,14026,13423,1753156,1783257,1226738,1204913,269184,298758,15393,15324,171334,186696,5391,5064,65116,72502,1285665,1270641,289034,322640,42506,47176,195150,211203,10640,10065,484327,474691,387264,378083,29009,30209,36120,33142,6293,6381,1781,1809,23860,25067,408917,400837,37896,40087,50677,48249,11201,11428,3386,3358
R,1,2024,38,4538031,2259925,2278106,1636667,1603167,298303,328519,52261,48590,177381,194498,7050,6891,88263,96441,1716530,1690848,326623,360739,94453,95814,205372,223366,13795,13663,1771801,1803186,1246028,1223482,269620,299204,15147,15666,171116,188106,5326,5199,64564,71529,1304435,1288539,288972,321617,42912,48048,194346,212006,10395,10328,488124,474920,390639,379685,28683,29315,37114,32924,6265,6392,1724,1692,23699,24912,412095,402309,37651,39122,51541,47766,11026,11360,3400,3335
R,1,2024,39,4440810,2206274,2234536,1601530,1574305,286768,319615,50901,48171,175840,193196,6827,6698,84408,92551,1677854,1658043,312785,350165,91917,94609,202623,220653,13472,13212,1734840,1769158,1223650,1201933,259914,291234,14835,15283,169598,187108,5114,4996,61729,68604,1279407,1264052,277790,312419,41811,47046,191807,209788,10212,9993,471434,465378,377880,372372,26854,28381,36066,32888,6242,6088,1713,1702,22679,23947,398447,393991,34995,37746,50106,47563,10816,10865,3260,3219
R,1,2024,40,4384515,2174428,2210087,1582201,1558975,281766,315139,50429,47484,171457,190597,6635,6689,81940,91203,1656075,1641477,307079,344493,91091,94540,197006,217127,13052,13158,1710475,1748698,1210026,1188785,255077,287517,14767,14967,165706,184712,4984,5000,59915,67717,1263928,1249983,272390,308028,41686,47454,186800,206600,9888,9944,463953,461389,372175,370190,26689,27622,35662,32517,5751,5885,1651,1689,22025,23486,392147,391494,34689,36465,49405,47086,10206,10527,3164,3214
R,1,2024,41,4438351,2195623,2242728,1600656,1585905,285120,318645,51345,48750,170115,191076,6434,6665,81953,91687,1674773,1668785,310118,348024,92969,96985,194831,217144,12895,13032,1726471,1771864,1223626,1207391,258377,290766,15094,15432,164415,185078,4784,4965,60175,68232,1277951,1269039,275651,311296,42834,48954,184949,206584,9771,9844,469152,470864,377030,378514,26743,27879,36251,33318,5700,5998,1650,1700,21778,23455,396822,399746,34467,36728,50135,48031,9882,10560,3124,3188
R,1,2024,42,4327379,2136098,2191281,1564020,1554095,276449,311920,49365,46964,161345,183808,6333,6333,78586,88161,1634806,1633733,300213,340325,89933,93785,184747,208486,12335,12560,1685625,1734458,1202035,1186594,251030,284963,14282,14669,155828,178035,4694,4650,57756,65547,1253941,1245885,267528,304827,41489,47150,175226,198356,9310,9367,450473,456823,361985,367501,25419,26957,35083,32295,5517,5773,1639,1683,20830,22614,380865,387848,32685,35498,48444,46635,9521,10130,3025,3193
R,1,2024,43,4405405,2178496,2226909,1595097,1578502,287782,322855,51114,48403,159033,182331,6557,6469,78913,88349,1666173,1658274,311748,350890,92066,96227,182283,206541,12719,12557,1712406,1759028,1219360,1201359,262203,295436,14956,15171,153284,176436,4804,4832,57799,65794,1271297,1260710,278696,315177,42397,48626,172457,196374,9566,9446,466090,467881,375737,377143,25579,27419,36158,33232,5749,5895,1753,1637,21114,22555,394876,397564,33052,35713,49669,47601,9826,10167,3153,3111
R,1,2024,44,4228597,2087765,2140832,1530532,1518289,275326,310389,48362,46312,152421,175551,6093,6162,75031,84129,1598207,1594068,297740,337421,88182,91892,173847,198384,11769,12019,1647290,1694254,1174770,1158284,251426,284228,14134,14548,147149,170120,4578,4549,55233,62525,1224487,1214606,266820,302915,41124,46499,164973,188933,9009,9023,440475,446578,355762,360005,23900,26161,34228,31764,5272,5431,1515,1613,19798,21604,373720,379462,30920,34506,47058,45393,8874,9451,2760,2996
R,1,2024,45,4063700,2000812,2062888,1469143,1466041,262763,296077,46113,44794,146174,170354,5848,5751,70771,79871,1532854,1538044,283709,321238,84064,88467,166469,192008,11017,11179,1577311,1630561,1126215,1116885,240104,271275,13417,13821,141100,164816,4376,4199,52099,59565,1173042,1170536,254589,288825,39207,44549,157852,182694,8334,8372,423501,432327,342928,349156,22659,24802,32696,30973,5074,5538,1472,1552,18672,20306,359812,367508,29120,32413,44857,43918,8617,9314,2683,2807
R,1,2024,46,4035816,1983738,2052078,1464766,1466265,255922,290762,45886,44844,141994,165984,5568,5890,69602,78333,1527576,1536858,276360,315144,84015,88215,161527,187182,10666,11179,1565280,1620711,1124496,1116265,234518,266499,13635,14351,137076,160803,4173,4304,51382,58489,1170773,1168933,248462,283547,39654,44896,153429,178314,8092,8402,418458,431367,340270,350000,21404,24263,32251,30493,4918,5181,1395,1586,18220,19844,356803,367925,27898,31597,44361,43319,8098,8868,2574,2777
R,1,2024,47,3896917,1914604,1982313,1410767,1414521,244768,279018,44121,42498,142797,165741,5451,5377,66700,75158,1470759,1482191,263630,302012,80756,84875,161691,185848,10534,10373,1508984,1561538,1079990,1071303,224116,256066,13239,13472,138112,160636,4080,3978,49447,56083,1124349,1121689,237066,272068,38361,43332,153960,177304,8001,7835,405620,420775,330777,343218,20652,22952,30882,29026,4685,5105,1371,1399,17253,19075,346410,360502,26564,29944,42395,41543,7731,8544,2533,2538
R,1,2024,48,3874963,1904024,1970939,1402602,1406252,244112,277253,43291,42085,144567,167819,5153,5392,64299,72138,1460506,1471147,262438,299029,79441,82846,162004,187051,9658,10187,1504794,1557281,1076470,1067320,223870,255355,13003,13568,139925,162820,3907,4033,47619,54185,1119258,1116044,236462,270618,38052,42484,154401,178837,7410,7739,399230,413658,326132,338932,20242,21898,30288,28517,4642,4999,1246,1359,16680,17953,341248,355103,25976,28411,41389,40362,7603,8214,2248,2448
R,1,2024,49,3870578,1901958,1968620,1407826,1413808,240757,272668,42315,41405,143437,164655,5020,5143,62603,70941,1464134,1477732,258259,293564,77685,82176,160410,183395,9533,9591,1512111,1561734,1088122,1079617,221488,251594,13048,13411,138932,159910,3816,3803,46705,53399,1130062,1127588,233797,266317,37665,42558,153112,175562,7277,7234,389847,406886,319704,334191,19269,21074,29267,27994,4505,4745,1204,1340,15898,17542,334072,350144,24462,27247,40020,39618,7298,7833,2256,2357
R,1,2024,50,3798664,1861645,1937019,1375704,1387938,237341,269832,40275,39987,142819,165721,4867,5155,60639,68386,1430223,1449338,254055,289925,74745,79165,159395,183951,9125,9631,1489986,1545880,1070167,1065780,219255,249784,12527,13425,138615,161089,3707,3802,45715,52000,1111078,1112403,230919,264001,37012,41833,152580,176352,7065,7278,371659,391139,305537,322158,18086,20048,27748,26562,4204,4632,1160,1353,14924,16386,319145,336935,23136,25924,37733,37332,6815,7599,2060,2353
