UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2024,9,4157130,2124480,2032650,1489709,1418443,323361,316088,36875,36239,136952,130052,7406,7265,130177,124563,1609321,1532907,393357,383722,61953,60317,186157,176465,16584,15925,1574076,1501827,1032166,978051,287459,281145,16347,15827,129423,122786,4807,4722,103874,99296,1128034,1069704,343698,335617,32493,31260,170740,161637,11670,11194,550404,530823,457543,440392,35902,34943,20528,20412,7529,7266,2599,2543,26303,25267,481287,463203,49659,48105,29460,29057,15417,14828,4914,4731
R,1,2024,10,4114024,2106162,2007862,1479164,1405300,323286,313521,37472,36048,131274,124201,7069,6831,127897,121961,1596646,1517286,391868,379911,62369,59765,179548,169481,16260,15396,1559783,1484140,1024757,969941,287666,279256,16755,15956,124018,117341,4624,4435,101963,97211,1118843,1059608,342783,332766,32845,31257,164441,155143,11428,10740,546379,523722,454407,435359,35620,34265,20717,20092,7256,6860,2445,2396,25934,24750,477803,457678,49085,47145,29524,28508,15107,14338,4832,4656
R,1,2024,11,4138671,2114911,2023760,1485079,1417667,322905,313614,37267,35845,135577,128229,7203,6994,126880,121411,1601537,1529077,390528,379024,62042,59717,183850,173728,16397,15716,1567316,1494918,1028304,976336,287892,279882,16832,16175,128379,121319,4735,4534,101174,96672,1121567,1065444,342182,332456,32852,31589,168881,159342,11559,10978,547595,528842,456775,441331,35013,33732,20435,19670,7198,6910,2468,2460,25706,24739,479970,463633,48346,46568,29190,28128,14969,14386,4838,4738
R,1,2024,12,4148703,2126294,2022409,1503297,1426382,323925,312840,37728,36180,128571,121071,6967,6688,125806,119248,1618819,1535807,391355,377023,62686,59967,175775,165565,16022,15238,1569765,1488801,1037200,979578,289554,279808,17024,16108,121492,114428,4516,4285,99979,94594,1129416,1066779,343610,331206,33147,31403,160888,151519,11204,10566,556529,533608,466097,446804,34371,33032,20704,20072,7079,6643,2451,2403,25827,24654,489403,469028,47745,45817,29539,28564,14887,14046,4818,4672
R,1,2024,13,4238919,2172539,2066380,1545985,1466093,329904,317969,36147,34769,126396,120025,6892,6503,127215,121021,1662991,1577277,397918,383157,61748,59430,173723,164544,15989,15031,1596386,1514359,1056852,997782,297593,286187,17207,16720,119615,113800,4601,4302,100518,95568,1149675,1085910,351826,338124,33568,32533,159040,150925,11305,10594,576153,552021,489133,468311,32311,31782,18940,18049,6781,6225,2291,2201,26697,25453,513316,491367,46092,45033,28180,26897,14683,13619,4684,4437
R,1,2024,14,4279193,2190857,2088336,1566878,1486009,332131,321306,36202,34631,124084,119073,6743,6577,124819,120740,1681772,1596968,399164,386807,61229,58958,170148,163083,15472,15071,1609442,1531881,1071310,1012431,299827,289880,17773,17133,117525,112817,4619,4385,98388,95235,1162303,1100303,353324,342099,33679,32671,155751,149462,11046,10625,581415,556455,495568,473578,32304,31426,18429,17498,6559,6256,2124,2192,26431,25505,519469,496665,45840,44708,27550,26287,14397,13621,4426,4446
R,1,2024,15,4457362,2283378,2173984,1637560,1551089,348838,337644,37299,35492,127217,121893,6964,6795,125500,121071,1752878,1662389,416384,403606,62620,59765,172878,165421,15886,15213,1679524,1599166,1121402,1060192,315119,305548,18330,17676,120578,115582,4751,4555,99344,95613,1212943,1148492,369357,358529,34518,32957,158742,151856,11333,10701,603854,574818,516158,490897,33719,32096,18969,17816,6639,6311,2213,2240,26156,25458,539935,513897,47027,45077,28102,26808,14136,13565,4553,4512
R,1,2024,16,4513215,2312679,2200536,1664262,1576679,349445,338479,38502,36964,130400,123524,6989,6829,123081,118061,1777240,1684954,415374,402562,63835,61186,175271,166032,15798,15157,1698714,1616732,1138763,1077142,315820,306408,18509,18216,123777,117419,4770,4557,97075,92990,1228243,1162683,368584,357656,34586,33532,161126,152777,11308,10675,613965,583804,525499,499537,33625,32071,19993,18748,6623,6105,2219,2272,26006,25071,548997,522271,46790,44906,29249,27654,14145,13255,4490,4482
R,1,2024,17,4483446,2296825,2186621,1657826,1573086,345194,333572,39099,36383,129137,123068,6785,6705,118784,113807,1766817,1677463,408086,394609,63926,60113,172815,164096,15380,14828,1689221,1609019,1137518,1078143,312407,301910,18496,17753,122568,116940,4666,4506,93566,89767,1223677,1160726,362680,351052,34178,32765,158981,151127,10979,10477,607604,577602,520308,494943,32787,31662,20603,18630,6569,6128,2119,2199,25218,24040,543140,516737,45406,43557,29748,27348,13834,12969,4401,4351
R,1,2024,18,4431875,2268917,2162958,1645335,1557883,333143,324940,38594,36257,132182,129354,6935,6838,112728,107686,1748634,1656446,392024,381691,62800,59040,173865,169119,15011,14487,1674469,1600899,1135476,1074515,301605,294826,18116,17834,126011,123550,4694,4740,88567,85434,1216885,1152909,348595,340570,33319,32312,160904,156972,10642,10453,594448,562059,509859,483368,31538,30114,20478,18423,6171,5804,2241,2098,24161,22252,531749,503537,43429,41121,29481,26728,12961,12147,4369,4034
R,1,2024,19,4432840,2268216,2164624,1646014,1560394,330136,321268,38420,35097,138363,136395,7030,6696,108253,104774,1745095,1656123,385948,375757,62017,57818,178832,175134,14867,14257,1685609,1613773,1144993,1085471,299654,292285,18119,17236,132206,130627,4934,4803,85703,83351,1223716,1161818,344327,336245,33242,31963,166261,163365,10775,10467,582607,550851,501021,474923,30482,28983,20301,17861,6157,5768,2096,1893,22550,21423,521379,494305,41621,39512,28775,25855,12571,11769,4092,3790
R,1,2024,20,4440418,2270462,2169956,1655519,1568973,326526,320351,37460,34723,139662,138171,6862,6530,104433,101208,1751033,1661504,379654,372336,60809,57205,178759,175855,14554,13919,1697920,1626467,1162343,1099468,296642,292190,17657,17236,133800,132530,4814,4712,82664,80331,1238160,1173147,339296,333991,32650,31919,166732,164187,10582,10260,572542,543489,493176,469505,29884,28161,19803,17487,5862,5641,2048,1818,21769,20877,512873,488357,40358,38345,28159,25286,12027,11668,3972,3659
R,1,2024,21,4412205,2254256,2157949,1642268,1558316,326980,323052,37348,34536,141006,138731,6785,6544,99869,96770,1733318,1646456,377474,372581,60315,56826,178275,174425,14315,13689,1689358,1620983,1154917,1093470,297390,295482,17743,17284,135246,133366,4856,4716,79206,76665,1227300,1163544,338002,335191,32580,31787,166652,163395,10551,10110,564898,536966,487351,464846,29590,27570,19605,17252,5760,5365,1929,1828,20663,20105,506018,482912,39472,37390,27735,25039,11623,11030,3764,3579
R,1,2024,22,4435880,2264545,2171335,1646534,1567068,331403,326740,36621,34176,145605,141757,6503,6368,97879,95226,1735681,1653742,380875,375353,59756,56874,181758,176475,13789,13481,1707961,1642119,1165773,1108841,302196,299442,17878,17281,140115,136392,4661,4536,77338,75627,1236351,1177883,341796,338585,32882,32229,170573,165692,10190,9937,556584,529216,480761,458227,29207,27298,18743,16895,5490,5365,1842,1832,20541,19599,499330,475859,39079,36768,26874,24645,11185,10783,3599,3544
R,1,2024,23,4531578,2313177,2218401,1672602,1591145,342612,337946,36966,35229,157457,153667,6576,6431,96964,93983,1760794,1676362,391160,385694,60524,57905,193384,188116,13822,13517,1754671,1687270,1189257,1131446,313754,310389,18318,17714,151757,148355,4813,4542,76772,74824,1259150,1199472,352626,348820,33730,32885,182166,177435,10332,9894,558506,531131,483345,459699,28858,27557,18648,17515,5700,5312,1763,1889,20192,19159,501644,476890,38534,36874,26794,25020,11218,10681,3490,3623
R,1,2024,24,4424036,2254695,2169341,1633668,1559950,333428,329002,36243,34608,152503,149673,6498,6163,92355,89945,1717550,1641306,379955,374842,59340,56898,185734,182047,13596,13093,1715878,1653701,1167170,1113315,305675,302285,18075,17709,147069,144502,4743,4366,73146,71524,1233734,1178077,343008,339290,33354,32646,175166,171779,10139,9657,538817,515640,466498,446635,27753,26717,18168,16899,5434,5171,1755,1797,19209,18421,483816,463229,36947,35552,25986,24252,10568,10268,3457,3436
R,1,2024,25,4445539,2261029,2184510,1638707,1568233,335355,332713,35864,34576,153165,153957,6521,6155,91417,88876,1721498,1648741,380631,377506,58944,57255,186328,185745,13775,12902,1726742,1671521,1176152,1123608,307778,306353,17933,17623,147657,148697,4773,4355,72449,70885,1241876,1187925,344081,342492,33296,33044,175676,175542,10360,9578,534287,512989,462555,444625,27577,26360,17931,16953,5508,5260,1748,1800,18968,17991,479622,460816,36550,35014,25648,24211,10652,10203,3415,3324
R,1,2024,26,4399300,2233343,2165957,1615591,1549490,331178,329654,35089,33788,157678,161095,6478,6146,87329,85784,1694601,1626980,373944,372241,57817,56136,189498,192059,13230,12677,1710927,1664358,1162383,1114012,304966,304327,17556,17500,152296,155855,4732,4434,68994,68230,1224884,1175674,339054,338547,32786,32713,179165,182088,9912,9456,522416,501599,453208,435478,26212,25327,17533,16288,5382,5240,1746,1712,18335,17554,469717,451306,34890,33694,25031,23423,10333,9971,3318,3221
R,1,2024,27,4448053,2254030,2194023,1634561,1568952,330345,331560,35056,33463,161588,169344,6520,6202,85960,84502,1712283,1645043,371651,372912,57971,56023,193105,199984,13327,12973,1730858,1693394,1180017,1133821,304134,306754,17746,17355,156381,164097,4732,4527,67848,66840,1241448,1194038,336884,339752,32962,32565,183220,190030,9990,9776,523172,500629,454544,435131,26211,24806,17310,16108,5207,5247,1788,1675,18112,17662,470835,451005,34767,33160,25009,23458,9885,9954,3337,3197
R,1,2024,28,4494700,2278277,2216423,1647035,1581232,339655,338541,35103,33203,165813,175178,6605,6518,84066,81751,1722650,1654580,379402,378254,58478,55800,196690,204723,13407,13279,1754552,1713288,1192054,1143482,313091,313244,17901,17218,160568,169861,4806,4766,66132,64717,1251500,1201624,344556,344810,33655,32586,186742,194880,10096,10068,523725,503135,454981,437750,26564,25297,17202,15985,5245,5317,1799,1752,17934,17034,471150,452956,34846,33444,24823,23214,9948,9843,3311,3211
R,1,2024,29,4564927,2311140,2253787,1663855,1599493,354207,354962,35442,34158,169005,177982,6724,6739,81907,80453,1737154,1671291,392217,393471,59008,57173,199105,207139,13764,13413,1786565,1751837,1207708,1162962,327435,329360,18360,17900,163750,172817,4944,4999,64368,63799,1265237,1219832,357328,360054,34368,33799,189361,197576,10418,10216,524575,501950,456147,436531,26772,25602,17082,16258,5255,5165,1780,1740,17539,16654,471917,451459,34889,33417,24640,23374,9744,9563,3346,3197
R,1,2024,30,4644786,2354669,2290117,1689912,1619562,368868,367197,36319,35102,174271,183235,6927,6707,78372,78314,1759581,1689144,404575,404073,59205,58114,203720,211696,13818,13448,1825883,1787108,1229123,1181535,341747,341758,18972,18860,169156,177953,5059,4968,61826,62034,1284043,1236633,369868,370932,34644,34899,194219,202144,10436,10232,528786,503009,460789,438027,27121,25439,17347,16242,5115,5282,1868,1739,16546,16280,475538,452511,34707,33141,24561,23215,9501,9552,3382,3216
R,1,2024,31,4754650,2408761,2345889,1728352,1660690,379748,377259,37971,35792,178719,188735,7008,6791,76963,76622,1796604,1728606,413399,412009,61382,58850,208033,217333,13889,13593,1871224,1836401,1259941,1216757,352172,351092,19935,19369,173569,183435,5128,4991,60479,60757,1313495,1270558,378285,378403,36022,35511,198716,207952,10563,10318,537537,509488,468411,443933,27576,26167,18036,16423,5150,5300,1880,1800,16484,15865,483109,458048,35114,33606,25360,23339,9317,9381,3326,3275
R,1,2024,32,4812505,2426336,2386169,1739994,1685210,381230,386703,38400,35305,185571,195701,7731,7214,73410,76036,1804256,1751643,412756,420879,61019,57982,214100,225226,14801,14351,1893577,1883475,1277505,1249970,352921,358707,20170,19469,180305,190089,5636,5348,57040,59892,1327282,1302168,376909,385168,35476,35184,204675,215291,11229,10965,532759,502694,462489,435240,28309,27996,18230,15836,5266,5612,2095,1866,16370,16144,476974,449475,35847,35711,25543,22798,9425,9935,3572,3386
R,1,2024,33,4891210,2469049,2422161,1779133,1716840,381001,387852,38000,34973,192747,202266,7951,7463,70217,72767,1840351,1780467,410025,420098,59741,56911,221193,230698,14934,14402,1931589,1924798,1312216,1286826,352548,359449,19650,19267,187192,196723,5757,5579,54226,56954,1359230,1336444,374244,384230,34249,34301,211574,220981,11250,11067,537460,497363,466917,430014,28453,28403,18350,15706,5555,5543,2194,1884,15991,15813,481121,444023,35781,35868,25492,22610,9619,9717,3684,3335
R,1,2024,34,4779574,2411432,2368142,1742869,1678150,367178,377588,36854,33702,191217,203438,8137,7182,65177,68082,1799897,1737550,393703,407339,57074,54430,217656,230193,14516,13691,1892665,1890034,1291806,1264397,339755,350318,18947,18614,185884,197966,5992,5444,50281,53295,1335559,1310668,359438,373067,32539,32827,208613,220949,11052,10667,518767,478108,451063,413753,27423,27270,17907,15088,5333,5472,2145,1738,14896,14787,464338,426882,34265,34272,24535,21603,9043,9244,3464,3024
R,1,2024,35,4687478,2363605,2323873,1720769,1657190,344969,358413,35977,32714,192700,204141,7886,7211,61304,64204,1774099,1713139,369266,386016,55114,52267,218015,229810,14093,13378,1850714,1855369,1273686,1251132,318751,331883,18247,17868,187438,198797,5801,5474,46791,50215,1314192,1294719,336363,352675,30804,31379,209166,220872,10732,10409,512891,468504,447083,406058,26218,26530,17730,14846,5262,5344,2085,1737,14513,13989,459907,418420,32903,33341,24310,20888,8849,8938,3361,2969
R,1,2024,36,4585643,2316810,2268833,1703206,1630567,327119,341010,34619,31485,186075,197029,7882,6946,57909,61796,1753443,1684553,349978,367163,52852,50454,210040,221773,13950,13027,1810124,1809124,1260083,1231251,301841,315486,17457,17137,180988,192037,5679,5201,44076,48012,1298030,1273024,318331,335015,29396,30075,201572,213360,10525,10044,506686,459709,443123,399316,25278,25524,17162,14348,5087,4992,2203,1745,13833,13784,455413,411529,31647,32148,23456,20379,8468,8413,3425,2983
R,1,2024,37,4561295,2306341,2254954,1707200,1630298,317905,333208,33937,30798,184133,194526,7795,7025,55371,59099,1755460,1681651,339083,358034,51717,49668,207166,218111,13480,12750,1799997,1797574,1263751,1232425,292800,307856,16903,16631,179053,189665,5572,5199,41918,45798,1300064,1271987,307773,326401,28520,29495,198832,209939,10127,9799,506344,457380,443449,397873,25105,25352,17034,14167,5080,4861,2223,1826,13453,13301,455396,409664,31310,31633,23197,20173,8334,8172,3353,2951
R,1,2024,38,4585458,2319608,2265850,1727114,1646365,314240,329854,33619,30553,182543,194462,7880,7160,54212,57456,1774143,1696282,334927,353268,51374,49063,204863,217634,13579,13038,1807258,1806850,1277970,1246256,289279,304842,16281,16535,177481,189558,5602,5441,40645,44218,1312933,1284447,303748,321925,27786,29268,196563,209432,10115,10162,512350,459000,449144,400109,24961,25012,17338,14018,5062,4904,2278,1719,13567,13238,461210,411835,31179,31343,23588,19795,8300,8202,3464,2876
R,1,2024,39,4506578,2272410,2234168,1696834,1625092,301953,322149,32699,30128,181333,194265,7600,6840,51991,55694,1741981,1673330,321261,344341,49955,48457,202888,217078,13255,12548,1771805,1780639,1257324,1229468,278079,297689,15996,16116,176231,189564,5369,5113,38806,42689,1290740,1266265,291440,313651,27159,28616,194633,209086,9853,9688,500605,453529,439510,395624,23874,24460,16703,14012,5102,4701,2231,1727,13185,13005,451241,407065,29821,30690,22796,19841,8255,7992,3402,2860
R,1,2024,40,4471629,2253799,2217830,1689003,1616456,296044,317711,32593,29922,178546,192395,7443,6857,50170,54489,1732508,1663657,314614,338912,49474,48378,199374,214622,12810,12567,1758784,1765391,1253933,1221488,272516,293441,15840,15857,173681,187802,5339,5180,37475,41623,1286157,1257296,285299,308736,26899,28451,191380,206776,9566,9722,495015,452439,435070,394968,23528,24270,16753,14065,4865,4593,2104,1677,12695,12866,446351,406361,29315,30176,22575,19927,7994,7846,3244,2845
R,1,2024,41,4532706,2283087,2249619,1715937,1644194,298816,322062,33242,30176,177430,191881,7510,6999,50152,54307,1759439,1691106,317172,343340,50528,48911,197951,213740,13012,12632,1777715,1786944,1271233,1239744,274998,297180,16072,16140,172525,187033,5374,5225,37513,41622,1303488,1275428,287664,312574,27446,29038,189987,205721,9753,9760,505372,462675,444704,404450,23818,24882,17170,14036,4905,4848,2136,1774,12639,12685,455951,415678,29508,30766,23082,19873,7964,8019,3259,2872
R,1,2024,42,4425520,2224487,2201033,1679094,1613657,289872,315378,31428,28689,168572,184913,7356,6536,48165,51860,1720716,1658418,307415,335888,48441,46740,188091,205478,12542,12024,1740616,1750641,1253373,1219356,267157,291429,15079,15319,163859,180164,5225,4797,35923,39576,1284143,1253323,279265,306217,26278,27693,180405,197680,9319,9177,483871,450392,425721,394301,22715,23949,16349,13370,4713,4749,2131,1739,12242,12284,436573,405095,28150,29671,22163,19047,7686,7798,3223,2847
R,1,2024,43,4468978,2247421,2221557,1698843,1628106,297596,324348,31899,29203,163619,181479,7431,6548,48033,51873,1740309,1672855,315217,344815,48866,47561,183093,201834,12803,12025,1750938,1764254,1261162,1227710,274778,299736,15444,15760,158681,176724,5220,4863,35653,39461,1291652,1261470,286832,314390,26611,28421,175106,194039,9501,9285,496483,457303,437681,400396,22818,24612,16455,13443,4938,4755,2211,1685,12380,12412,448657,411385,28385,30425,22255,19140,7987,7795,3302,2740
R,1,2024,44,4292816,2153835,2138981,1629137,1567004,285148,313665,30276,27726,157303,175003,6711,6303,45260,49280,1668264,1609375,301599,333222,46738,45297,175269,194241,11745,11518,1682665,1701850,1213936,1184386,263240,290032,14677,14883,152784,170590,4718,4714,33310,37245,1242463,1216122,274338,303797,25462,26994,167878,186913,8704,8904,471170,437131,415201,382618,21908,23633,15599,12843,4519,4413,1993,1589,11950,12035,425801,393253,27261,29425,21276,18303,7391,7328,3041,2614
R,1,2024,45,4153851,2078162,2075689,1576451,1523187,272288,301898,28479,26855,152001,171210,6305,5885,42638,46654,1613154,1563333,287740,319980,44010,43762,169088,189568,10866,10702,1626752,1650652,1177484,1151264,251582,279012,14089,14300,147661,166737,4528,4287,31408,35052,1204191,1181150,262055,291654,24302,25824,162021,182307,8136,8164,451410,425037,398967,371923,20706,22886,14390,12555,4340,4473,1777,1598,11230,11602,408963,382183,25685,28326,19708,17938,7067,7261,2730,2538
R,1,2024,46,4119123,2056835,2062288,1568638,1520326,265556,296601,28531,26894,146706,167134,6205,5905,41199,45428,1604060,1559185,280316,314188,43954,43628,163055,184953,10666,10658,1608062,1636094,1171163,1145903,245689,274181,14175,14624,142376,162802,4448,4335,30211,34249,1196810,1174921,255542,286443,24334,26154,156120,177963,7961,8153,448773,426194,397475,374423,19867,22420,14356,12270,4330,4332,1757,1570,10988,11179,407250,384264,24774,27745,19620,17474,6935,6990,2705,2505
R,1,2024,47,3966986,1977868,1989118,1506038,1465808,252535,283318,27231,25267,147047,166250,5904,5456,39113,43019,1539766,1502466,265991,299640,41837,41348,162841,183327,10303,10018,1544815,1573513,1121869,1099375,233418,261882,13643,13818,142841,162020,4243,4001,28801,32417,1146399,1126687,242299,273263,23346,24991,156175,176453,7708,7671,433053,415605,384169,366433,19117,21436,13588,11449,4206,4230,1661,1455,10312,10602,393367,375779,23692,26377,18491,16357,6666,6874,2595,2347
R,1,2024,48,3930964,1959114,1971850,1490976,1452322,250745,281770,26630,25163,148241,166602,5594,5414,36928,40579,1522702,1486947,263661,296904,40779,40471,162959,182801,9543,9650,1533700,1562330,1112669,1090291,232266,261138,13343,13727,144158,162462,4053,4043,27211,30669,1135740,1116214,240800,271612,22863,24368,156592,176263,7210,7449,425414,409520,378307,362031,18479,20632,13287,11436,4083,4140,1541,1371,9717,9910,386962,370733,22861,25292,17916,16103,6367,6538,2333,2201
R,1,2024,49,3928690,1956542,1972148,1496701,1461791,247124,278984,26265,24820,146086,162295,5584,5131,34782,39127,1526320,1494995,258948,293482,39844,39947,159995,177792,9532,9133,1540629,1568884,1124868,1103679,229955,259662,13258,13568,142224,158423,4095,3810,26229,29742,1146986,1128602,238089,269758,22518,24192,154205,171765,7287,7049,415913,403264,371833,358112,17169,19322,13007,11252,3862,3872,1489,1321,8553,9385,379334,366393,20859,23724,17326,15755,5790,6027,2245,2084
R,1,2024,50,3865333,1921847,1943486,1468460,1437989,243719,275989,25191,24442,145298,162487,5222,5087,33957,37492,1497354,1469645,255073,289692,38463,38954,159092,177529,8996,9051,1525803,1554851,1114087,1092529,227458,257384,12780,13525,141769,158705,3873,3799,25836,28909,1135798,1116649,235177,267129,22071,23976,153708,171700,6987,7010,396044,388635,354373,345460,16261,18605,12411,10917,3529,3782,1349,1288,8121,8583,361556,352996,19896,22563,16392,14978,5384,5829,2009,2041
