UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2023,19,4385929,2242003,2143926,1641649,1556542,323136,316347,35364,33576,131951,130930,6565,6270,103338,100261,1736172,1648213,375818,367913,58433,55868,170547,168176,14198,13607,1684064,1611587,1159012,1095519,294360,289053,17656,17225,126189,125396,4620,4477,82227,79917,1234449,1168836,336949,330789,32652,31904,158713,156683,10358,9990,557939,532339,482637,461023,28776,27294,17708,16351,5762,5534,1945,1793,21111,20344,501723,479377,38869,37124,25781,23964,11834,11493,3840,3617
R,1,2023,20,4354611,2224847,2129764,1628364,1545265,323857,319036,35546,33185,131895,130164,6516,6310,98669,95804,1718328,1632533,373846,368092,58200,55267,168635,165437,13977,13400,1674319,1604804,1151591,1089459,295365,292383,17760,17266,126246,124935,4635,4493,78722,76268,1223551,1159193,335887,332010,32582,31763,157238,154621,10291,9851,550528,524960,476773,455806,28492,26653,17786,15919,5649,5229,1881,1817,19947,19536,494777,473340,37959,36082,25618,23504,11397,10816,3686,3549
R,1,2023,21,4373873,2233409,2140464,1633607,1554062,328481,323083,35036,32719,133246,130150,6292,6164,96747,94286,1721726,1639876,377489,371257,57866,55206,168904,164456,13507,13229,1690696,1623605,1163139,1105055,300368,296740,17892,17260,127913,124938,4473,4368,76911,75244,1233343,1173759,339901,335812,32895,32202,157988,153906,9965,9743,542713,516859,470468,449007,28113,26343,17144,15459,5333,5212,1819,1796,19836,19042,488383,466117,37588,35445,24971,23004,10916,10550,3542,3486
R,1,2023,22,4464095,2278768,2185327,1658025,1576942,339453,334548,35315,33698,143647,140967,6389,6222,95939,92950,1745289,1661225,387575,381879,58574,56160,179142,174902,13575,13247,1734862,1667418,1185683,1127284,311632,307943,18344,17672,138141,135800,4637,4408,76425,74311,1255280,1194861,350458,346278,33765,32832,168212,164440,10129,9720,543906,517909,472342,449658,27821,26605,16971,16026,5506,5167,1752,1814,19514,18639,490009,466364,37117,35601,24809,23328,10930,10462,3446,3527
R,1,2023,23,4354802,2219854,2134948,1618395,1544396,330060,325534,34431,33096,139480,137109,6260,5936,91228,88877,1701260,1624795,376117,370963,57224,55175,172226,168923,13294,12796,1695834,1633080,1162948,1108234,303297,299862,18102,17669,134236,132127,4526,4241,72725,70947,1229152,1172497,340565,336757,33388,32589,161936,158905,9890,9483,524020,501868,455447,436162,26763,25672,16329,15427,5244,4982,1734,1695,18503,17930,472108,452298,35552,34206,23836,22586,10290,10018,3404,3313
R,1,2023,24,4375408,2227131,2148277,1623316,1552073,331756,328633,34150,33206,141529,140732,6276,5927,90104,87706,1704913,1631525,376500,372941,56898,55630,174086,171952,13449,12608,1707519,1649218,1171727,1118123,305188,303231,17948,17623,136184,135716,4577,4225,71895,70300,1236969,1181932,341393,339256,33301,33025,163716,162059,10119,9403,519612,499059,451589,433950,26568,25402,16202,15583,5345,5016,1699,1702,18209,17406,467944,449593,35107,33685,23597,22605,10370,9893,3330,3205
R,1,2023,25,4329727,2201206,2128521,1600105,1533208,327887,325255,33576,32529,147211,147134,6310,5896,86117,84499,1678018,1609539,370185,367293,55992,54584,178444,177503,13005,12354,1693270,1640777,1158069,1108500,302546,300751,17575,17506,142010,142138,4608,4243,68462,67639,1220099,1169646,336548,334851,32799,32701,168396,167868,9762,9223,507936,487744,442036,424708,25341,24504,16001,15023,5201,4996,1702,1653,17655,16860,457919,439893,33637,32442,23193,21883,10048,9635,3243,3131
R,1,2023,26,4379468,2223263,2156205,1619615,1552526,327015,326987,33629,32342,151904,155118,6415,6008,84685,83224,1696196,1627460,367831,367815,56224,54585,182796,185174,13141,12699,1714433,1669262,1176164,1128110,301758,303028,17770,17350,146874,150116,4655,4368,67212,66290,1237044,1187848,334386,335921,32960,32550,173167,175574,9866,9580,508830,486943,443451,424416,25257,23959,15859,14992,5030,5002,1760,1640,17473,16934,459152,439612,33445,31894,23264,22035,9629,9600,3275,3119
R,1,2023,27,4426328,2247494,2178834,1632062,1565118,336069,333586,33679,32079,156381,161135,6500,6372,82803,80544,1706533,1637375,375331,372827,56743,54363,186650,190118,13235,13062,1738199,1689390,1188108,1138057,310558,309230,17937,17214,151304,156062,4742,4652,65550,64175,1247043,1195724,341929,340696,33680,32572,176966,180612,9989,9915,509295,489444,443954,427061,25511,24356,15742,14865,5077,5073,1758,1720,17253,16369,459490,441651,33402,32131,23063,21791,9684,9506,3246,3147
R,1,2023,28,4497698,2279708,2217990,1648715,1584395,350489,349982,33926,33027,159427,164630,6566,6612,80585,79344,1720815,1655190,387996,388071,57185,55776,188876,193243,13524,13214,1769471,1728772,1203492,1157800,324682,325212,18387,17895,154344,159710,4823,4895,63743,63260,1260474,1214197,354458,355799,34390,33784,179404,184006,10248,10073,510237,489218,445223,426595,25807,24770,15539,15132,5083,4920,1743,1717,16842,16084,460341,440993,33538,32272,22795,21992,9472,9237,3276,3141
R,1,2023,29,4579909,2323826,2256083,1675249,1604955,365122,362506,34903,33934,164612,170820,6765,6610,77175,77258,1743833,1673585,400412,398990,57523,56735,193415,198708,13591,13279,1808705,1765151,1224942,1176287,338959,337847,19018,18870,159653,165797,4927,4888,61206,61462,1279320,1230885,366974,366916,34694,34891,184152,189497,10262,10111,515121,490932,450307,428668,26163,24659,15885,15064,4959,5023,1838,1722,15969,15796,464513,442700,33438,32074,22829,21844,9263,9211,3329,3168
R,1,2023,30,4692410,2379099,2313311,1714373,1646289,376208,372859,36535,34702,169259,177206,6863,6692,75861,75563,1781626,1713254,409459,407188,59673,57579,198019,205231,13693,13423,1854956,1815807,1256136,1211578,349631,347596,19963,19409,164256,172116,5010,4915,59960,60193,1309236,1264885,375659,374808,36054,35545,188925,196135,10414,10200,524143,497504,458237,434711,26577,25263,16572,15293,5003,5090,1853,1777,15901,15370,472390,448369,33800,32380,23619,22034,9094,9096,3279,3223
R,1,2023,31,4753055,2397213,2355842,1726825,1672195,377545,382418,37049,34331,175907,184951,7603,7074,72284,74873,1790067,1737585,408648,416102,59387,56763,203882,213905,14608,14141,1877457,1864370,1274212,1245463,350190,355349,20218,19498,170792,179498,5531,5235,56514,59327,1323523,1297181,374086,381699,35522,35196,194691,204212,11086,10810,519756,491472,452613,426732,27355,27069,16831,14833,5115,5453,2072,1839,15770,15546,466544,440404,34562,34403,23865,21567,9191,9693,3522,3331
R,1,2023,32,4834592,2441263,2393329,1766807,1704909,377370,383518,36758,33850,183344,192000,7835,7329,69149,71723,1827058,1767585,405992,415330,58273,55543,211233,219940,14757,14217,1915796,1906562,1309186,1282754,349688,356003,19681,19272,177919,186595,5638,5463,53684,56475,1355721,1331947,371289,380696,34281,34293,201814,210439,11095,10919,525467,486767,457621,422155,27682,27515,17077,14578,5425,5405,2197,1866,15465,15248,471337,435638,34703,34634,23992,21250,9419,9501,3662,3298
R,1,2023,33,4727178,2385851,2341327,1731581,1666862,363807,373553,35753,32641,182587,193960,7998,7076,64125,67235,1787643,1725489,389946,402966,55766,53197,208468,220287,14317,13539,1878408,1873501,1289481,1260946,336960,347074,18986,18626,177386,188633,5855,5345,49740,52877,1332753,1306841,356549,369749,32590,32842,199625,211246,10876,10540,507443,467826,442100,405916,26847,26479,16767,14015,5201,5327,2143,1731,14385,14358,454890,418648,33397,33217,23176,20355,8843,9041,3441,2999
R,1,2023,34,4640405,2340656,2299749,1710788,1646567,342008,355209,34977,31846,184676,195717,7767,7112,60440,63298,1763332,1701699,365985,382426,53964,51240,209508,220919,13935,13229,1838187,1841076,1271959,1248256,316357,329317,18281,17871,179560,190494,5709,5395,46321,49743,1312046,1291429,333886,350013,30847,31377,200861,212167,10614,10299,502469,458673,438829,398311,25651,25892,16696,13975,5116,5223,2058,1717,14119,13555,451286,410270,32099,32413,23117,19863,8647,8752,3321,2930
R,1,2023,35,4542230,2295782,2246448,1694581,1620921,324255,337988,33758,30717,178233,189108,7777,6861,57178,60853,1744149,1674051,346840,363754,51890,49524,201764,213353,13807,12890,1798439,1795779,1258720,1228683,299691,313058,17502,17149,173266,184247,5607,5167,43653,47475,1296287,1269985,316116,332476,29457,30075,193451,205118,10428,9974,497343,450669,435861,392238,24564,24930,16256,13568,4967,4861,2170,1694,13525,13378,447862,404066,30724,31278,22433,19449,8313,8235,3379,2916
R,1,2023,36,4521534,2286734,2234800,1699348,1621747,314990,330370,33186,30180,177002,187272,7697,6904,54511,58327,1746828,1672399,335853,354883,50829,48940,199539,210440,13343,12582,1789312,1785513,1262835,1230279,290581,305553,16976,16655,172021,182545,5496,5134,41403,45347,1298694,1269442,305452,324010,28604,29519,191339,202437,10019,9703,497422,449287,436513,391468,24409,24817,16210,13525,4981,4727,2201,1770,13108,12980,448134,402957,30401,30873,22225,19421,8200,8003,3324,2879
R,1,2023,37,4550411,2302429,2247982,1720014,1638602,311986,327574,32908,30022,176521,187986,7767,7023,53233,56775,1766151,1687902,332306,350698,50500,48399,198295,210823,13412,12870,1798941,1796687,1277835,1244614,287549,303059,16354,16590,171602,183194,5529,5338,40072,43892,1312294,1282514,301899,320087,27863,29326,190188,202781,10002,10043,503488,451295,442179,393988,24437,24515,16554,13432,4919,4792,2238,1685,13161,12883,453857,405388,30407,30611,22637,19073,8107,8042,3410,2827
R,1,2023,38,4474654,2257370,2217284,1690616,1617533,300195,320217,32051,29456,175769,188340,7498,6763,51241,54975,1735078,1665114,319205,342121,49200,47650,196903,210767,13112,12431,1765088,1771534,1257598,1228034,276937,296202,16064,16154,170797,183795,5313,5052,38379,42297,1290635,1264482,290215,312088,27236,28649,188818,202975,9767,9600,492282,445750,433018,389499,23258,24015,15987,13302,4972,4545,2185,1711,12862,12678,444443,400632,28990,30033,21964,19001,8085,7792,3345,2831
R,1,2023,39,4444031,2240858,2203173,1683912,1609778,294481,316021,31960,29305,173407,187297,7406,6800,49692,53972,1726974,1656511,312866,337011,48798,47684,193941,209222,12752,12478,1753022,1757805,1254411,1220525,271580,292099,15908,15887,168605,182839,5315,5130,37203,41325,1286381,1256072,284322,307341,26992,28483,186041,201542,9530,9647,487836,445368,429501,389253,22901,23922,16052,13418,4802,4458,2091,1670,12489,12647,440593,400439,28544,29670,21806,19201,7900,7680,3222,2831
R,1,2023,40,4509961,2272640,2237321,1712295,1638528,297930,320628,32608,29805,172644,187436,7465,6935,49698,53989,1755373,1685145,316101,341768,49836,48501,192917,209117,12943,12552,1773207,1780761,1272048,1239205,274561,296058,16162,16173,167796,182677,5349,5173,37291,41475,1304096,1274752,287197,311432,27555,29093,185039,201211,9717,9702,499433,456560,440247,399323,23369,24570,16446,13632,4848,4759,2116,1762,12407,12514,451277,410393,28904,30336,22281,19408,7878,7906,3226,2850
R,1,2023,41,4405930,2215779,2190151,1676256,1608821,289217,314086,30866,28399,164364,180766,7296,6485,47780,51594,1717524,1653339,306570,334478,47807,46409,183712,201193,12468,11963,1737299,1745465,1254574,1219254,266883,290509,15151,15352,159729,176113,5189,4763,35773,39474,1285205,1253129,278970,305284,26369,27745,176122,193514,9274,9143,478480,444686,421682,389567,22334,23577,15715,13047,4635,4653,2107,1722,12007,12120,432319,400210,27600,29194,21438,18664,7590,7679,3194,2820
R,1,2023,42,4452429,2240613,2211816,1696935,1623736,297083,323156,31545,28933,159941,177821,7396,6513,47713,51657,1738099,1668272,314551,343517,48481,47240,179246,198089,12764,11991,1748753,1760173,1262885,1227946,274563,298971,15529,15814,155072,173159,5184,4835,35520,39448,1293247,1261682,286616,313647,26723,28504,171337,190414,9460,9266,491860,451643,434050,395790,22520,24185,16016,13119,4869,4662,2212,1678,12193,12209,444852,406590,27935,29870,21758,18736,7909,7675,3304,2725
R,1,2023,43,4278797,2148396,2130401,1628071,1563310,284706,312755,29968,27466,154003,171620,6659,6235,44989,49015,1666946,1605431,301026,332168,46422,44981,171805,190758,11688,11441,1681230,1698279,1216066,1184702,263050,289493,14740,14931,149535,167277,4659,4680,33180,37196,1244470,1216387,274144,303262,25551,27065,164473,183526,8642,8870,467166,432122,412005,378608,21656,23262,15228,12535,4468,4343,2000,1555,11809,11819,422476,389044,26882,28906,20871,17916,7332,7232,3046,2571
R,1,2023,44,4142247,2073713,2068534,1575585,1520541,272091,301296,28253,26670,149101,167899,6250,5789,42433,46339,1612091,1560391,287435,319238,43776,43526,166079,186106,10804,10592,1626170,1647680,1179705,1151887,251676,278793,14182,14347,144796,163486,4465,4234,31346,34933,1206351,1181657,262154,291427,24425,25889,159062,178929,8067,8109,447543,420854,395880,368654,20415,22503,14071,12323,4305,4413,1785,1555,11087,11406,405740,378734,25281,27811,19351,17637,7017,7177,2737,2483
R,1,2023,45,4109475,2053467,2056008,1568474,1518165,265579,295935,28330,26815,143984,164089,6141,5833,40959,45171,1603668,1556782,280230,313415,43728,43517,160206,181765,10596,10574,1608020,1633808,1173550,1147002,246007,273916,14267,14669,139678,159806,4387,4290,30131,34125,1199114,1175906,255857,286166,24462,26213,153317,174836,7898,8104,445447,422200,394924,371163,19572,22019,14063,12146,4306,4283,1754,1543,10828,11046,404554,380876,24373,27249,19266,17304,6889,6929,2698,2470
R,1,2023,46,3959536,1975904,1983632,1506815,1464020,252685,282777,27142,25239,144521,163395,5833,5391,38908,42810,1540340,1500480,266046,298999,41739,41318,160199,180343,10228,9947,1545641,1571682,1124770,1100666,233853,261692,13744,13861,140371,159198,4180,3942,28723,32323,1149220,1127888,242733,273073,23479,25052,153598,173520,7644,7610,430263,411950,382045,363354,18832,21085,13398,11378,4150,4197,1653,1449,10185,10487,391120,372592,23313,25926,18260,16266,6601,6823,2584,2337
R,1,2023,47,3925875,1958741,1967134,1492665,1450937,251014,281491,26647,25064,146087,163970,5564,5352,36764,40320,1524229,1485313,263842,296494,40815,40342,160696,180049,9514,9576,1535429,1560949,1115968,1091656,232805,261113,13438,13775,142053,159843,4022,3984,27143,30578,1138970,1117494,241337,271587,22991,24436,154386,173537,7179,7382,423312,406185,376697,359281,18209,20378,13209,11289,4034,4127,1542,1368,9621,9742,385259,367819,22505,24907,17824,15906,6310,6512,2335,2194
R,1,2023,48,3925769,1957180,1968589,1499243,1461240,247305,278734,26299,24705,144091,159893,5568,5077,34674,38940,1528749,1494258,259064,293134,39916,39807,157916,175310,9522,9074,1542857,1568183,1128580,1105412,230411,259645,13353,13617,140235,156040,4079,3763,26199,29706,1150660,1130292,238559,269750,22663,24273,152139,169316,7276,7005,414323,400406,370663,355828,16894,19089,12946,11088,3856,3853,1489,1314,8475,9234,378089,363966,20505,23384,17253,15534,5777,5994,2246,2069
R,1,2023,49,3864931,1923632,1941299,1471649,1438289,244225,275957,25140,24402,143562,160283,5173,5033,33883,37335,1500467,1469793,255546,289589,38469,38907,157257,175232,8953,8995,1529038,1555097,1118325,1094804,228212,257591,12876,13576,140034,156512,3834,3770,25757,28844,1139957,1118857,235929,267337,22203,24052,151861,169421,6949,6982,394594,386202,353324,343485,16013,18366,12264,10826,3528,3771,1339,1263,8126,8491,360510,350936,19617,22252,16266,14855,5396,5811,2004,2013
R,1,2023,50,4009876,1995967,2013909,1530154,1496297,256059,288442,26115,24839,144341,161800,5236,5061,34062,37470,1559069,1527888,266986,301866,39966,39901,158081,176655,9045,9019,1597951,1624642,1173425,1149784,240175,270035,13538,13948,140708,158033,3931,3764,26174,29078,1195399,1173970,247760,279662,23401,24930,152650,170923,7010,7046,398016,389267,356729,346513,15884,18407,12577,10891,3633,3767,1305,1297,7888,8392,363670,353918,19226,22204,16565,14971,5431,5732,2035,1973
