UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2021,9,4062356,2079213,1983143,1471844,1399896,317031,307014,36144,34794,123011,116365,6817,6564,124366,118510,1586030,1508680,383751,371028,60701,58234,169688,160461,15790,15090,1546404,1470787,1026051,970913,283554,274973,16850,16175,116219,109824,4411,4236,99319,94666,1117660,1058222,337356,326689,32835,31447,155271,146645,11059,10535,532809,512356,445793,428983,33477,32041,19294,18619,6792,6541,2406,2328,25047,23844,468370,450458,46395,44339,27866,26787,14417,13816,4731,4555
R,7,2021,10,4107217,2106897,2000320,1500543,1420078,319386,308559,34673,33382,120708,113776,6746,6405,124841,118120,1615254,1528511,386198,372211,59586,57161,167385,157546,15790,14869,1560089,1476187,1037804,977333,287353,277244,17147,16222,114053,107436,4378,4140,99354,93812,1129500,1063840,341162,328382,33324,31639,152935,143850,11046,10354,546808,524133,462739,442745,32033,31315,17526,17160,6655,6340,2368,2265,25487,24308,485754,464671,45036,43829,26262,25522,14450,13696,4744,4515
R,7,2021,11,4193423,2147874,2045549,1538679,1459410,324293,313063,34233,33096,119381,113623,6484,6306,124804,120051,1653640,1569739,391266,378083,59353,57586,165379,157357,15317,14745,1584788,1506313,1058497,999594,292793,282809,17319,16990,112972,107581,4359,4201,98848,95138,1149946,1087389,346534,334882,33432,32884,151190,143985,10879,10376,563086,539236,480182,459816,31500,30254,16914,16106,6409,6042,2125,2105,25956,24913,503694,482350,44732,43201,25921,24702,14189,13372,4438,4369
R,7,2021,12,4283303,2193043,2090260,1577116,1496221,333313,322817,34544,33197,118328,113459,6537,6490,123205,118076,1690325,1604870,399585,387054,59527,56711,163336,156128,15177,14798,1621543,1543784,1088003,1028721,301727,292222,17886,17304,111860,107384,4406,4392,97661,93761,1178114,1115376,355065,344072,33927,32366,149329,143010,10788,10532,571500,546476,489113,467500,31586,30595,16658,15893,6468,6075,2131,2098,25544,24315,512211,489494,44520,42982,25600,24345,14007,13118,4389,4266
R,7,2021,13,4446559,2277536,2169023,1641239,1555369,345943,335315,36205,34558,123253,117897,6800,6548,124096,119336,1755177,1664928,412630,400535,61266,58661,168528,160717,15742,14810,1682962,1602832,1130567,1069944,313477,304021,18693,18063,116894,111759,4632,4349,98699,94696,1221531,1157190,367447,356718,34869,33470,154703,147418,11222,10461,594574,566191,510672,485425,32466,31294,17512,16495,6359,6138,2168,2199,25397,24640,533646,507738,45183,43817,26397,25191,13825,13299,4520,4349
R,7,2021,14,4436807,2272993,2163814,1645137,1560617,344120,331693,36525,34579,121088,115066,6703,6585,119420,115274,1754810,1666252,407990,394009,61088,58376,164692,156509,15330,14879,1682630,1599916,1137672,1075611,312314,301248,18568,18082,114629,109097,4593,4415,94854,91463,1225155,1159713,363880,351698,34444,33325,150926,143671,10983,10530,590363,563898,507465,485006,31806,30445,17957,16497,6459,5969,2110,2170,24566,23811,529655,506539,44110,42311,26644,25051,13766,12838,4347,4349
R,7,2021,15,4359523,2230384,2129139,1625715,1542690,330626,322796,35343,33861,118664,114736,6546,6329,113490,108727,1729870,1642426,390461,380700,59196,56611,160484,154321,14724,14117,1657433,1580723,1131022,1069501,300618,293574,18298,17759,112550,109117,4459,4293,90486,86479,1214337,1149102,349184,340603,33747,32411,147629,142159,10550,10032,572951,548416,494693,473189,30008,29222,17045,16102,6114,5619,2087,2036,23004,22248,515533,493324,41277,40097,25449,24200,12855,12162,4174,4085
R,7,2021,16,4313684,2206047,2107637,1613793,1531100,323857,314392,34682,33616,119252,117833,6525,6300,107938,104396,1712590,1626478,380023,369236,58000,55986,159317,156117,14335,13806,1647702,1574606,1130774,1070250,294859,286479,18087,17591,113433,112344,4483,4410,86066,83532,1209842,1146793,340393,331184,33206,32098,147123,144628,10299,10058,558345,533031,483019,460850,28998,27913,16595,16025,5819,5489,2042,1890,21872,20864,502748,479685,39630,38052,24794,23888,12194,11489,4036,3748
R,7,2021,17,4336364,2216338,2120026,1629060,1546026,321567,313488,33966,32999,120963,120116,6338,6046,104444,101351,1724700,1638752,375157,366080,56837,55234,159959,157520,13999,13452,1668724,1594343,1153981,1090264,293497,286563,18007,17383,115233,114730,4445,4208,83561,81195,1230782,1164746,337079,329447,33065,32160,148084,146255,10199,9723,547614,525683,475079,455762,28070,26925,15959,15616,5730,5386,1893,1838,20883,20156,493918,474006,38078,36633,23772,23074,11875,11265,3800,3729
R,7,2021,18,4296058,2194934,2101124,1615896,1533917,317645,311225,33574,32149,122178,121214,6292,6046,99349,96573,1706569,1622178,368367,360540,56020,54102,159092,157018,13776,13081,1657757,1585071,1149315,1085321,290098,285255,17628,17024,116640,115867,4411,4254,79665,77350,1222261,1156266,331422,325442,32501,31601,147825,146015,10042,9609,537177,516053,466581,448596,27547,25970,15946,15125,5538,5347,1881,1792,19684,19223,484308,465912,36945,35098,23519,22501,11267,11003,3734,3472
R,7,2021,19,4277402,2184372,2093030,1606725,1526852,321641,315465,33422,31669,121019,119538,6072,5882,95493,93624,1693844,1611978,370122,363607,55619,53798,156271,153552,13209,12891,1654978,1586791,1146307,1086368,294552,289682,17803,17101,115669,114449,4299,4122,76348,75069,1216174,1154889,334049,328962,32421,31890,145327,143091,9745,9469,529394,506239,460418,440484,27089,25783,15619,14568,5350,5089,1773,1760,19145,18555,477670,457089,36073,34645,23198,21908,10944,10461,3464,3422
R,7,2021,20,4353987,2222762,2131225,1631147,1552643,329572,323752,33262,31963,127263,124737,6015,5929,95503,92201,1717942,1636506,377767,370670,56016,53906,162612,158440,13224,12961,1694724,1626565,1171315,1112836,302718,298399,18016,17468,121969,119769,4318,4110,76388,73983,1240853,1180332,341845,336750,33283,32240,151870,148278,9784,9452,528038,504660,459832,439807,26854,25353,15246,14495,5294,4968,1697,1819,19115,18218,477089,456174,35922,33920,22733,21666,10742,10162,3440,3509
R,7,2021,21,4353671,2221979,2131692,1629708,1550422,334196,328770,33743,32224,125633,124034,6170,5830,92529,90412,1713880,1632225,380850,375140,56658,54529,159090,156488,13164,12705,1700039,1633539,1174673,1116571,307837,303481,18484,17720,120426,119089,4421,4149,74198,72529,1242304,1182352,345810,341280,33947,32885,148820,146454,9796,9389,521940,498153,455035,433851,26359,25289,15259,14504,5207,4945,1749,1681,18331,17883,471576,449873,35040,33860,22711,21644,10270,10034,3368,3316
R,7,2021,22,4284186,2184758,2099428,1605523,1530386,326255,321846,32598,31694,124345,122579,6103,5649,89934,87274,1687130,1609359,371267,366232,55120,53815,156838,153646,13265,12379,1678814,1614309,1164338,1107671,300638,297253,18049,17560,119194,117685,4346,4051,72249,70089,1230038,1171210,337382,333618,33501,32804,146675,143767,9864,9233,505944,485119,441185,422715,25617,24593,14549,14134,5151,4894,1757,1598,17685,17185,457092,438149,33885,32614,21619,21011,10163,9879,3401,3146
R,7,2021,23,4275374,2178242,2097132,1596136,1523696,327176,322914,32484,31707,129689,128387,6084,5735,86673,84693,1674508,1600408,370259,365550,54694,53500,160774,158398,12858,12205,1679822,1619644,1160960,1107002,302269,298984,17859,17740,124700,123545,4416,4118,69618,68255,1224019,1168963,337472,333899,33094,32891,151014,148946,9681,9114,498420,477488,435176,416694,24907,23930,14625,13967,4989,4842,1668,1617,17055,16438,450489,431445,32787,31651,21600,20609,9760,9452,3177,3091
R,7,2021,24,4283297,2178927,2104370,1594702,1528125,325554,322305,32249,31150,136305,134446,6121,5683,83996,82661,1670681,1602608,366583,363357,54506,53202,166644,163812,12774,12231,1684546,1631141,1163158,1114790,300972,298961,17685,17356,131349,129688,4430,4120,66952,66226,1223868,1174510,334058,332361,32892,32618,156980,154519,9550,9184,494381,473229,431544,413335,24582,23344,14564,13794,4956,4758,1691,1563,17044,16435,446813,428098,32525,30996,21614,20584,9664,9293,3224,3047
R,7,2021,25,4312592,2195269,2117323,1607060,1536341,324845,323096,32223,30892,142580,140903,6281,5932,82280,80159,1681354,1608536,364368,362241,54667,52860,172399,169719,12872,12429,1703527,1645807,1177084,1123915,300684,300022,17808,17214,137750,136107,4546,4277,65655,64272,1236453,1181886,332603,331791,33199,32472,163034,160503,9679,9392,491742,471516,429976,412426,24161,23074,14415,13678,4830,4796,1735,1655,16625,15887,444901,426650,31765,30450,21468,20388,9365,9216,3193,3037
R,7,2021,26,4390897,2233243,2157654,1627445,1558341,340309,337290,32574,31576,146115,145549,6463,6262,80337,78636,1699424,1628630,378293,375516,55335,53637,175298,173776,13255,12861,1738298,1683044,1194354,1143314,315696,313586,18230,17661,141141,140812,4719,4559,64158,63112,1251823,1199782,346288,344544,34110,33232,165995,164732,10008,9766,494945,474610,433091,415027,24613,23704,14344,13915,4974,4737,1744,1703,16179,15524,447601,428848,32005,30972,21225,20405,9303,9044,3247,3095
R,7,2021,27,4484823,2280491,2204332,1654142,1582756,356951,353310,33193,32463,151565,151680,6502,6440,78138,77683,1723775,1651907,392977,390285,56097,55175,180304,179595,13403,13093,1779686,1725956,1215168,1164390,331922,329253,18876,18366,146745,146879,4791,4745,62184,62323,1270551,1219863,360791,359191,34866,34490,171142,170575,10193,9964,500805,478376,438974,418366,25029,24057,14317,14097,4820,4801,1711,1695,15954,15360,453224,432044,32186,31094,21231,20685,9162,9020,3210,3129
R,7,2021,28,4557973,2315711,2242262,1675950,1605919,368439,363252,34489,33255,155119,158480,6737,6500,74977,74856,1742531,1672301,402247,398093,57071,55897,182994,185575,13439,13087,1811421,1763152,1233989,1186518,342853,339190,19565,19137,150372,153647,4918,4777,59724,59883,1287024,1239615,369791,367105,35369,35192,174228,176784,10233,9963,504290,479110,441961,419401,25586,24062,14924,14118,4747,4833,1819,1723,15253,14973,455507,432686,32456,30988,21702,20705,8766,8791,3206,3124
R,7,2021,29,4663126,2361918,2301208,1711369,1646850,373308,372725,35754,33871,161121,166737,6989,6639,73377,74386,1776103,1712333,405046,406346,58598,56422,188920,194692,13821,13467,1850994,1817112,1264052,1224093,347311,347327,20306,19720,156239,161717,5028,4902,58058,59353,1315209,1276353,372146,374021,36314,35714,180030,185573,10456,10215,510924,484096,447317,422757,25997,25398,15448,14151,4882,5020,1961,1737,15319,15033,460894,435980,32900,32325,22284,20708,8890,9119,3365,3252
R,7,2021,30,4733587,2392104,2341483,1734925,1674201,375133,378877,35619,33232,168861,175745,7639,7053,69927,72375,1795708,1737260,404690,411439,57420,55047,196534,203786,14670,14056,1884379,1866242,1292037,1261100,348318,352609,20027,19445,163632,170383,5556,5255,54809,57450,1339486,1311029,371087,378252,35090,34771,187305,194270,11103,10848,507725,475241,442888,413101,26815,26268,15592,13787,5229,5362,2083,1798,15118,14925,456222,426231,33603,33187,22330,20276,9229,9516,3567,3208
R,7,2021,31,4748277,2396962,2351315,1746076,1684365,369527,377555,35285,32587,172823,181035,7826,7196,65425,68577,1803115,1744220,396460,407720,55601,53685,199199,207563,14415,13793,1890362,1882982,1303524,1277284,342976,351154,19528,19132,167568,175828,5611,5391,51155,54193,1347922,1324411,363526,374614,33545,33862,190162,198562,10827,10661,506600,468333,442552,407081,26551,26401,15757,13455,5255,5207,2215,1805,14270,14384,455193,419809,32934,33106,22056,19823,9037,9001,3588,3132
R,7,2021,32,4615311,2331709,2283602,1706154,1637374,348767,359915,34138,30990,173952,184305,7648,6888,61050,64130,1759345,1693190,373437,387648,53508,50645,198518,209650,13797,13158,1842532,1835907,1278731,1247837,323288,334646,18596,18115,168936,179154,5625,5203,47356,50952,1319824,1291995,341726,356278,31747,31965,190006,201004,10552,10228,489177,447695,427423,389537,25479,25269,15542,12875,5016,5151,2023,1685,13694,13178,439521,401195,31711,31370,21761,18680,8512,8646,3245,2930
R,7,2021,33,4535004,2290394,2244610,1692002,1623962,328600,341278,33725,30480,170392,181016,7669,6843,58006,61031,1742339,1677151,351386,367420,52061,49322,194262,205209,13767,12884,1799758,1800359,1262042,1236969,304056,316566,17997,17502,165544,176167,5544,5168,44575,47987,1300535,1278691,320831,336521,30203,30600,185995,196938,10370,10035,490636,444251,429960,386993,24544,24712,15728,12978,4848,4849,2125,1675,13431,13044,441804,398460,30555,30899,21858,18722,8267,8271,3397,2849
R,7,2021,34,4485596,2269855,2215741,1689387,1610908,316966,330767,32811,29599,168374,178686,7573,6783,54744,58998,1736947,1662341,338451,355726,50534,48300,190722,202009,13226,12541,1782975,1774990,1261589,1226455,293184,306559,17415,16940,163518,173963,5433,5029,41836,46044,1297679,1266427,308800,325451,29212,29829,182693,194008,9986,9631,486880,440751,427798,384453,23782,24208,15396,12659,4856,4723,2140,1754,12908,12954,439268,395914,29651,30275,21322,18471,8029,8001,3240,2910
R,7,2021,35,4496090,2277047,2219043,1704449,1621857,309968,325582,32560,29506,168976,178980,7700,6862,53394,56256,1750768,1670581,330364,348922,50100,47815,190796,201270,13436,12561,1785172,1778105,1271977,1236546,286103,301486,16749,16636,164143,174363,5501,5193,40699,43881,1307078,1274357,300789,319118,28418,29418,182802,193431,10091,9790,491875,440938,432472,385311,23865,24096,15811,12870,4833,4617,2199,1669,12695,12375,443690,396224,29575,29804,21682,18397,7994,7839,3345,2771
R,7,2021,36,4493221,2272383,2220838,1707444,1626399,305649,322324,31832,29266,168527,180762,7593,6752,51338,55335,1751945,1674392,324908,344574,49079,47579,189511,203023,13193,12419,1781655,1780118,1275288,1241025,282417,298386,16293,16494,163752,176218,5367,5107,38538,42888,1308416,1278022,295966,314813,27596,29225,181608,195341,9811,9666,490728,440720,432156,385374,23232,23938,15539,12772,4775,4544,2226,1645,12800,12447,443529,396370,28942,29761,21483,18354,7903,7682,3382,2753
R,7,2021,37,4400124,2221588,2178536,1671443,1595765,293418,313299,31464,28811,168634,180514,7315,6586,49314,53561,1714136,1642145,311712,334248,48290,46900,188920,202355,12665,12222,1742020,1742996,1248849,1214388,270947,290196,16061,16084,163836,176136,5227,4907,37100,41285,1280728,1249952,283824,305521,27154,28596,181109,194761,9466,9423,479568,435540,422594,381377,22471,23103,15403,12727,4798,4378,2088,1679,12214,12276,433408,392193,27888,28727,21136,18304,7811,7594,3199,2799
R,7,2021,38,4465986,2253182,2212804,1701015,1624014,296078,317898,32065,29348,166913,181067,7396,6807,49715,53670,1744102,1670318,314312,338801,49119,47875,187271,202712,12812,12485,1766011,1768680,1271126,1235687,273596,293760,16214,16286,162184,176548,5311,5104,37580,41295,1303423,1271101,286439,309027,27643,29078,179507,195057,9623,9652,487171,444124,429889,388327,22482,24138,15851,13062,4729,4519,2085,1703,12135,12375,440679,399217,27873,29774,21476,18797,7764,7655,3189,2833
R,7,2021,39,4458805,2247118,2211687,1700737,1625843,294421,318136,31519,28656,164696,180042,7425,6705,48320,52305,1742555,1670889,312053,338757,48563,46981,184208,200842,12760,12225,1760935,1765075,1271768,1234382,271858,294372,15929,15621,159963,175394,5305,4947,36112,40359,1302738,1268938,284168,309512,27188,28395,176402,193140,9536,9390,486183,446612,428969,391461,22563,23764,15590,13035,4733,4648,2120,1758,12208,11946,439817,401951,27885,29245,21375,18586,7806,7702,3224,2835
R,7,2021,40,4394403,2212861,2181542,1681797,1607939,290128,314973,30523,28488,155782,172736,7177,6256,47454,51150,1722652,1652113,307448,335234,47415,46458,174915,192777,12448,11662,1736288,1741811,1260802,1222596,268376,291474,15298,15749,151039,168204,5106,4587,35667,39201,1291260,1256205,280516,306171,26573,28196,167283,185324,9289,8977,476573,439731,420995,385343,21752,23499,15225,12739,4743,4532,2071,1669,11787,11949,431392,395908,26932,29063,20842,18262,7632,7453,3159,2685
R,7,2021,41,4374189,2200837,2173352,1669261,1597252,294345,320150,30752,28294,153071,170779,7150,6471,46258,50406,1709171,1640623,311181,340082,47772,46332,171407,190464,12343,11882,1720286,1734072,1245164,1212009,272220,296754,15342,15641,148364,166299,4973,4834,34223,38535,1274424,1244882,283800,311169,26591,28214,163681,183010,9094,9189,480551,439280,424097,385243,22125,23396,15410,12653,4707,4480,2177,1637,12035,11871,434747,395741,27381,28913,21181,18118,7726,7454,3249,2693
R,7,2021,42,4195069,2104439,2090630,1599700,1537836,278291,306876,28912,26692,147793,165944,6400,5957,43343,47325,1637049,1578534,293980,325327,44757,43755,164994,184472,11287,10942,1655718,1671535,1203006,1170642,257709,284369,14729,14546,143529,161691,4509,4385,32236,35902,1230501,1201273,268515,297470,25212,26322,158079,177428,8395,8408,448721,419095,396694,367194,20582,22507,14183,12146,4264,4253,1891,1572,11107,11423,406548,377261,25465,27857,19545,17433,6915,7044,2892,2534
R,7,2021,43,4100789,2055446,2045343,1570376,1511647,267243,295326,27975,26485,142236,160812,6142,5613,41474,45460,1605966,1550542,282039,312874,43361,43248,158836,178671,10582,10339,1611282,1629259,1176619,1146020,247443,273734,14138,14427,138060,156487,4386,4168,30636,34423,1202591,1175199,257555,286144,24314,26027,151986,171672,7900,7988,444164,416084,393757,365627,19800,21592,13837,12058,4176,4325,1756,1445,10838,11037,403375,375343,24484,26730,19047,17221,6850,6999,2682,2351
R,7,2021,44,4048871,2023839,2025032,1547493,1496695,261710,291946,27898,26089,141016,160708,5992,5638,39730,43956,1581716,1534189,275764,308710,42928,42546,156707,177998,10359,10351,1588332,1611004,1161050,1131865,242709,270681,14318,14563,136712,156497,4225,4129,29318,33269,1185991,1159977,252154,282509,24402,26039,149858,171081,7661,7897,435507,414028,386443,364830,19001,21265,13580,11526,4304,4211,1767,1509,10412,10687,395725,374212,23610,26201,18526,16507,6849,6917,2698,2454
R,7,2021,45,3910397,1954812,1955585,1492456,1446367,250615,279141,26858,25029,141314,158739,5567,5313,38002,40996,1525178,1481256,263636,294579,41388,40648,156516,174940,9793,9641,1530776,1550382,1115470,1088531,232373,258605,13622,13656,137271,154585,4007,3895,28033,31110,1139325,1114742,241029,269497,23348,24607,150090,168319,7359,7390,424036,405203,376986,357836,18242,20536,13236,11373,4043,4154,1560,1418,9969,9886,385853,366514,22607,25082,18040,16041,6426,6621,2434,2251
R,7,2021,46,3952991,1974508,1978483,1511928,1467771,251835,281638,26461,25100,142967,159483,5704,5089,35613,39402,1542236,1501235,263982,296176,40414,40234,157178,175161,9711,9183,1556173,1577853,1138231,1112304,234564,262321,13487,13862,138998,155508,4147,3781,26746,30077,1160715,1137556,242928,272539,23002,24509,151139,168981,7384,7100,418335,400630,373697,355467,17271,19317,12974,11238,3969,3975,1557,1308,8867,9325,381521,363679,21054,23637,17412,15725,6039,6180,2327,2083
R,7,2021,47,3877281,1934856,1942425,1482595,1441934,245267,275743,26018,24386,141613,157490,5234,5024,34129,37848,1511631,1473890,256757,289649,39502,39143,155287,172504,9100,9050,1531699,1552340,1121557,1094814,229051,257205,13292,13631,138007,153740,3856,3733,25936,29217,1143386,1119191,236990,267181,22679,24229,149776,166688,7014,7009,403157,390085,361038,347120,16216,18538,12726,10755,3606,3750,1378,1291,8193,8631,368245,354699,19767,22468,16823,14914,5511,5816,2086,2041
R,7,2021,48,3929721,1958751,1970970,1500765,1463500,251935,282909,25611,24730,141354,157631,5225,4930,33861,37270,1529501,1494927,262998,296450,39175,39540,155010,172442,9012,8829,1563320,1585817,1146339,1120643,236089,264781,13380,13940,137761,153835,3885,3703,25866,28915,1168036,1144735,243740,274549,22907,24740,149612,166616,6978,6891,395431,385153,354426,342857,15846,18128,12231,10790,3593,3796,1340,1227,7995,8355,361465,350192,19258,21901,16268,14800,5398,5826,2034,1938
R,7,2021,49,4120360,2057453,2062907,1589782,1545770,261811,292840,26177,24820,140675,157177,5169,4921,33839,37379,1618371,1577259,272669,306053,40218,40187,154073,171785,8986,8918,1664369,1680896,1237151,1205239,246219,275044,13989,14252,137022,153554,3849,3675,26139,29132,1258948,1229491,253895,284557,24111,25557,148640,166270,6966,6962,393084,382011,352631,340531,15592,17796,12188,10568,3653,3623,1320,1246,7700,8247,359423,347768,18774,21496,16107,14630,5433,5515,2020,1956
R,7,2021,50,4366493,2185798,2180695,1707799,1652712,273065,305565,26701,25718,138129,153348,5218,5018,34886,38334,1737379,1685016,284140,318986,41502,41792,151727,168002,9248,9275,1793451,1800800,1355836,1314511,257474,287728,14681,14873,134431,149725,3871,3778,27158,30185,1378620,1339679,265283,297507,25528,26981,146241,162414,7174,7314,392347,379895,351963,338201,15591,17837,12020,10845,3698,3623,1347,1240,7728,8149,358759,345337,18857,21479,15974,14811,5486,5588,2074,1961
