UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2026,9,4073251,2079599,1993652,1384316,1321027,316531,309759,52324,50459,136382,130246,7627,7194,182419,174967,1554635,1484283,402290,393134,105111,101348,200898,191483,18656,17628,1527970,1460715,975769,926458,275791,270006,16418,15960,126866,121157,5412,5131,127714,122003,1095602,1040874,335550,328105,47110,45448,175539,167029,12507,11804,551629,532937,408547,394569,40740,39753,35906,34499,9516,9089,2215,2063,54705,52964,459033,443409,66740,65029,58001,55900,25359,24454,6149,5824
R,1,2026,10,4108111,2098751,2009360,1403829,1337774,320556,311841,52530,51276,133761,127840,7468,7225,180607,173404,1572590,1499553,405137,394228,105776,102211,197089,188109,18335,17620,1542076,1472334,989161,938211,280120,272246,16619,16157,124325,118837,5308,5122,126543,121761,1107966,1052355,339287,330264,47728,45882,171965,164204,12314,11815,556675,537026,414668,399563,40436,39595,35911,35119,9436,9003,2160,2103,54064,51643,464624,447198,65850,63964,58048,56329,25124,23905,6021,5805
R,1,2026,11,4122903,2105970,2016933,1410541,1344497,320641,312237,53067,51730,136552,129946,7437,7283,177732,171240,1576563,1504234,403324,393219,106247,103096,198703,188822,18022,17386,1553202,1483191,997593,946874,280550,272922,16841,16254,127233,121262,5322,5165,125663,120714,1115524,1060021,338878,330235,48309,46391,174419,165773,12267,11749,552768,533742,412948,397623,40091,39315,36226,35476,9319,8684,2115,2118,52069,50526,461039,444213,64446,62984,57938,56705,24284,23049,5755,5637
R,1,2026,12,4085953,2087783,1998170,1401183,1337345,318466,309409,54057,51537,133149,126416,7483,7108,173445,166355,1563130,1492436,398703,387527,106975,102395,193328,183354,18010,17095,1539205,1468333,990994,940890,279075,270906,16911,16195,124011,117790,5308,4981,122906,117571,1106286,1051053,335934,326486,48384,46304,169724,160783,12205,11477,548578,529837,410189,396455,39391,38503,37146,35342,9138,8626,2175,2127,50539,48784,456844,441383,62769,61041,58591,56091,23604,22571,5805,5618
R,1,2026,13,4130799,2109193,2021606,1416095,1353327,320635,311572,54426,51914,138857,131631,7638,7249,171542,165913,1575964,1507825,399425,388396,107632,103666,198356,188447,18051,17251,1555798,1485982,1000744,950476,280864,273325,17152,16468,129849,122960,5407,5098,121782,117655,1114850,1060532,336787,328053,48859,47234,175188,166169,12265,11707,553395,535624,415351,402851,39771,38247,37274,35446,9008,8671,2231,2151,49760,48258,461114,447293,62638,60343,58773,56432,23168,22278,5786,5544
R,1,2026,14,4144297,2119293,2025004,1431089,1362361,322869,312592,55187,53143,133341,126492,7452,7203,169355,163213,1588936,1514327,400228,387601,108855,104857,191285,182096,17800,17126,1558652,1484852,1008695,955774,282764,274263,17122,16358,124256,117859,5252,4949,120563,115649,1121612,1063896,338055,327699,49378,47222,168368,160135,12108,11492,560641,540152,422394,406587,40105,38329,38065,36785,9085,8633,2200,2254,48792,47564,467324,450431,62173,59902,59477,57635,22917,21961,5692,5634
R,1,2026,15,4252426,2174570,2077856,1473235,1402606,332920,321636,56010,53682,132741,126668,7527,7337,172137,165927,1633709,1557133,410908,397726,111798,107546,190938,182225,17905,17296,1591734,1517914,1029376,976534,293238,282996,17197,16919,123843,118216,5335,5080,122745,118169,1144318,1086980,349021,337486,50785,49390,168365,160670,12303,11664,582836,559942,443859,426072,39682,38640,38813,36763,8898,8452,2192,2257,49392,47758,489391,470153,61887,60240,61013,58156,22573,21555,5602,5632
R,1,2026,16,4295516,2197348,2098168,1494326,1420255,335782,324362,56062,53496,132171,126962,7477,7249,171530,165844,1654067,1574639,413844,401165,111279,106724,190064,182027,17891,17361,1603790,1530556,1036712,983089,296417,286459,17635,17099,123700,118649,5188,4881,124138,120379,1152878,1095614,353321,342576,51590,50136,168521,161281,12241,11768,593558,567612,457614,437166,39365,37903,38427,36397,8471,8313,2289,2368,47392,45465,501189,479025,60523,58589,59689,56588,21543,20746,5650,5593
R,1,2026,17,4460678,2283539,2177139,1557589,1476647,349393,336814,58458,55401,136354,130869,7590,7380,174155,170028,1719588,1634768,428304,414930,115699,111640,194091,186315,18507,17641,1662168,1585769,1076505,1018968,308021,298405,18313,17680,127648,122362,5160,4957,126521,123397,1194557,1134249,365975,355818,53803,52545,172588,165300,12517,11909,621371,591370,481084,457679,41372,38409,40145,37721,8706,8507,2430,2423,47634,46631,525031,500519,62329,59112,61896,59095,21503,21015,5990,5732
R,1,2026,18,4510342,2308875,2201467,1578159,1498304,348155,336179,60790,57445,141572,134738,7716,7408,172483,167393,1738404,1653718,425686,412179,119269,113946,198327,189651,18331,17655,1677124,1600328,1088427,1031951,307099,297665,18493,17885,132635,126389,5162,5082,125308,121356,1205326,1145115,363691,353242,54882,52986,176939,168877,12479,12013,631751,601139,489732,466353,41056,38514,42297,39560,8937,8349,2554,2326,47175,46037,533078,508603,61995,58937,64387,60960,21388,20774,5852,5642
R,1,2026,19,4504709,2309465,2195244,1583286,1498203,345151,332778,62275,56851,142547,136474,7662,7393,168544,163545,1739725,1650030,419587,405877,120406,112937,198147,189731,18122,17437,1675111,1597241,1091324,1032804,304602,294404,18302,17598,133673,128173,5130,5036,122080,119226,1205096,1143991,358762,348445,54283,52710,177109,169633,12252,11857,634354,598003,491962,465399,40549,38374,43973,39253,8874,8301,2532,2357,46464,44319,534629,506039,60825,57432,66123,60227,21038,20098,5870,5580
R,1,2026,20,4474551,2295397,2179154,1581370,1490543,335661,325498,62040,57214,146048,142161,7825,7457,162453,156281,1732170,1635458,405982,394226,119368,111861,199542,193624,17734,16987,1667196,1590049,1092655,1030525,296236,288265,18057,17610,137561,134240,5267,5156,117420,114253,1202083,1136851,347244,338946,53730,51944,179475,174621,12017,11779,628201,589105,488715,460018,39425,37233,43983,39604,8487,7921,2558,2301,45033,42028,530087,498607,58738,55280,65638,59917,20067,19003,5717,5208
R,1,2026,21,4499996,2308103,2191893,1592301,1502823,335535,323747,62239,56155,152204,148595,7941,7294,157883,153279,1738666,1644896,403084,390542,118741,111008,204417,198376,17732,16638,1683591,1605781,1104323,1043502,296739,287177,18258,17093,143769,140769,5461,5134,115041,112106,1211359,1147717,345834,336292,54019,51903,184827,180086,12213,11598,624512,586112,487978,459321,38796,36570,43981,39062,8435,7826,2480,2160,42842,41173,527307,497179,57250,54250,64722,59105,19590,18290,5519,5040
R,1,2026,22,4513259,2315602,2197657,1602029,1509593,333639,323110,61659,55751,156392,152816,7957,7255,153926,149132,1744658,1647838,398233,386888,118252,110168,206838,201307,17521,16365,1696191,1616494,1117044,1053491,295427,286870,17868,17012,148382,145071,5466,5119,112004,108931,1221199,1154842,342582,333704,53585,51680,188141,183070,12073,11497,619411,581163,484985,456102,38212,36240,43791,38739,8010,7745,2491,2136,41922,40201,523459,492996,55651,53184,64667,58488,18697,18237,5448,4868
R,1,2026,23,4537329,2321504,2215825,1599789,1517412,339412,331838,61796,56126,165189,159749,7848,7392,147470,143308,1736292,1649679,400665,392779,116854,109142,213531,206207,17100,16288,1703791,1634217,1115066,1059997,300729,295355,17790,16964,157240,152058,5567,5182,107399,104661,1214666,1156929,345474,340125,52662,50679,195244,188657,12057,11375,617713,581608,484723,457415,38683,36483,44006,39162,7949,7691,2281,2210,40071,38647,521626,492750,55191,52654,64192,58463,18287,17550,5043,4913
R,1,2026,24,4713244,2392012,2321232,1643467,1587422,355659,354234,60860,55919,182189,175704,7995,7943,141842,140010,1774025,1716326,414750,413951,113642,106913,228736,221566,17390,17135,1771613,1732044,1155076,1122364,315839,316399,17640,17408,174213,167647,5710,5622,103135,102604,1250215,1217024,358768,360390,51054,49882,210932,204031,12310,12170,620399,589188,488391,465058,39820,37835,43220,38511,7976,8057,2285,2321,38707,37406,523810,499302,55982,53561,62588,57031,17804,17535,5080,4965
R,1,2026,25,4974519,2517971,2456548,1728437,1678307,376350,376010,62001,56944,203721,198714,8750,8603,138712,137970,1855740,1804788,433573,435077,113449,106300,249879,244808,18169,17829,1885767,1854489,1229392,1201572,335582,336968,18245,17779,195193,190315,6426,6114,100929,101741,1322189,1295045,377089,380468,50654,49350,231793,227180,13161,12694,632204,602059,499045,476735,40768,39042,43756,39165,8528,8399,2324,2489,37783,36229,533551,509743,56484,54609,62795,56950,18086,17628,5008,5135
R,1,2026,26,4808418,2435087,2373331,1686782,1631961,354576,356790,59245,53748,196158,192747,8500,8264,129826,129821,1805748,1751138,407995,411949,108062,100552,238866,235769,17380,16882,1828218,1795514,1205810,1172862,316104,319468,17427,16777,188034,184744,6262,5832,94581,95831,1292651,1260989,354948,360380,48198,46664,222118,219242,12567,11937,606869,577817,480972,459099,38472,37322,41818,36971,8124,8003,2238,2432,35245,33990,513097,490149,53047,51569,59864,53888,16748,16527,4813,4945
R,1,2026,27,4733391,2395625,2337766,1664167,1606815,346154,349046,58031,52792,192339,193995,8312,8139,126622,126979,1780187,1723426,397151,402568,106119,99481,234060,235561,17066,16443,1800715,1771207,1192882,1156271,308429,312970,16733,16055,184201,185932,6062,5795,92408,94184,1277670,1242994,345549,352607,47154,46184,217568,219445,12341,11785,594910,566559,471285,450544,37725,36076,41298,36737,8138,8063,2250,2344,34214,32795,502517,480432,51602,49961,58965,53297,16492,16116,4725,4658
R,1,2026,28,4555651,2305382,2250269,1600380,1540950,329582,332329,56155,50603,192061,197560,7960,7625,119244,121202,1709667,1652075,377124,382752,101965,95782,231512,237343,15987,15378,1733309,1706858,1146957,1108353,293720,298267,15774,15155,184207,189772,5794,5473,86857,89838,1226641,1190840,327983,335706,44775,44075,215881,222067,11563,11086,572073,543411,453423,432597,35862,34062,40381,35448,7854,7788,2166,2152,32387,31364,483026,461235,49141,47046,57190,51707,15631,15276,4424,4292
R,1,2026,29,4518773,2283219,2235554,1590815,1529997,321060,327170,55963,50255,191233,201571,7735,7390,116413,119171,1697238,1639197,366796,375913,101163,95420,229792,240570,15754,15182,1714250,1696693,1139212,1101596,285541,293431,15423,14728,183727,193898,5602,5452,84745,87588,1216878,1181984,318353,329291,43667,43367,214987,225443,11415,11052,568969,538861,451603,428401,35519,33739,40540,35527,7506,7673,2133,1938,31668,31583,480360,457213,48443,46622,57496,52053,14805,15127,4339,4130
R,1,2026,30,4531654,2285523,2246131,1593154,1538250,322835,330220,56297,50358,191731,203274,7763,7416,113743,116613,1697009,1644715,367114,377752,101307,95602,229089,240879,15723,15297,1719980,1706144,1145524,1109094,287116,295875,15341,14556,183963,195319,5674,5536,82362,85764,1220785,1187609,318675,330583,43631,43355,214124,225871,11459,11268,565543,539987,447630,429156,35719,34345,40956,35802,7768,7955,2089,1880,31381,30849,476224,457106,48439,47169,57676,52247,14965,15008,4264,4029
R,1,2026,31,4551116,2288377,2262739,1597108,1547179,325644,340320,55616,50487,190912,201494,7809,7506,111288,115753,1698505,1652905,368240,386782,100655,96316,227248,238680,15775,15293,1730398,1726431,1154990,1121231,290531,305607,15411,14859,183292,193873,5777,5543,80397,85318,1228267,1199157,320797,339533,43552,44359,212761,224245,11588,11240,557979,536308,442118,425948,35113,34713,40205,35628,7620,7621,2032,1963,30891,30435,470238,453748,47443,47249,57103,51957,14487,14435,4187,4053
R,1,2026,32,4581718,2301459,2280259,1607402,1557262,329187,347287,55741,50890,193573,203332,7794,7379,107762,114109,1705245,1661344,369947,392766,99476,97009,229171,239671,15758,15056,1750126,1747961,1169408,1134457,294646,313103,15626,15314,186214,195667,5698,5353,78534,84067,1240747,1211342,323801,346026,43208,45284,215267,225250,11532,10999,551333,532298,437994,422805,34541,34184,40115,35576,7359,7665,2096,2026,29228,30042,464498,450002,46146,46740,56268,51725,13904,14421,4226,4057
R,1,2026,33,4676073,2346902,2329171,1642722,1594166,334859,355655,57093,52203,196538,205856,7643,7444,108047,113847,1740960,1698039,374664,399537,102339,99799,231873,241859,15572,15163,1791577,1792466,1201511,1168171,300250,320696,16277,15766,189178,198353,5716,5405,78645,84075,1273022,1244950,328471,352375,45143,47033,217961,227887,11527,11065,555325,536705,441211,425995,34609,34959,40816,36437,7360,7503,1927,2039,29402,29772,467938,453089,46193,47162,57196,52766,13912,13972,4045,4098
R,1,2026,34,4720547,2360189,2360358,1657365,1617540,335351,362257,56809,51695,197890,208380,7911,7527,104863,112959,1752481,1720229,373487,405209,101508,99786,231921,244271,15716,15269,1813948,1832015,1223840,1199427,300794,326589,16604,16237,190672,200843,5915,5623,76123,83296,1292940,1275252,327568,357263,45013,47886,218523,230130,11734,11377,546241,528343,433525,418113,34557,35668,40205,35458,7218,7537,1996,1904,28740,29663,459541,444977,45919,47946,56495,51900,13398,14141,3982,3892
R,1,2026,35,4830605,2416562,2414043,1704138,1659638,340096,368251,57758,52820,202523,213239,7867,7730,104180,112365,1798473,1762063,376841,409861,102911,102040,236954,248444,15657,15449,1864957,1883027,1265953,1239411,305572,332752,16899,16571,195136,205878,5834,5724,75563,82691,1334451,1314914,331033,362207,45585,49017,223420,234730,11599,11436,551605,531016,438185,420227,34524,35499,40859,36249,7387,7361,2033,2006,28617,29674,464022,447149,45808,47654,57326,53023,13534,13714,4058,4013
R,1,2026,36,4735378,2364787,2370591,1669528,1629563,332861,361407,55356,51085,199026,212609,7756,7319,100260,108608,1760610,1728186,367523,400893,99411,99667,231771,246581,15216,14756,1840552,1859246,1252864,1223961,299926,327420,16507,16396,192131,205596,5819,5461,73305,80412,1319444,1296958,323949,355464,45087,48939,219205,233596,11456,11170,524235,511345,416664,405602,32935,33987,38849,34689,6895,7013,1937,1858,26955,28196,441166,431228,43574,45429,54324,50728,12566,12985,3760,3586
R,1,2026,37,4639412,2309071,2330341,1639051,1609921,315869,347162,53912,50677,197401,211531,7413,7328,95425,103722,1725485,1704093,348159,384211,96257,97852,228818,244034,14610,14366,1799668,1831261,1233326,1213622,284673,314257,16108,16207,190574,204705,5477,5423,69510,77047,1296231,1283645,306968,340271,43263,48028,216612,231639,10970,10781,509403,499080,405725,396299,31196,32905,37804,34470,6827,6826,1936,1905,25915,26675,429254,420448,41191,43940,52994,49824,12206,12395,3640,3585
R,1,2026,38,4547096,2263838,2283258,1618909,1586338,304407,335472,52664,48763,188724,204257,7253,7089,91881,101339,1702137,1678546,335107,371083,94287,95806,218527,235440,14274,14069,1766546,1796165,1221656,1198790,274158,303999,15640,15380,182184,197619,5383,5227,67525,75150,1282739,1267230,295519,329093,42775,47103,207030,223484,10784,10473,497292,487093,397253,387548,30249,31473,37024,33383,6540,6638,1870,1862,24356,26189,419398,411316,39588,41990,51512,48703,11497,11956,3490,3596
R,1,2026,39,4523472,2249957,2273515,1616891,1588745,299191,330450,52064,48980,184910,200248,7211,6941,89690,98151,1698123,1677764,328226,364466,93680,95942,214174,230191,14094,13511,1757395,1790723,1223136,1204249,269460,299565,15309,15272,178512,193737,5411,5114,65567,72786,1282471,1270235,289351,323464,42333,47055,202851,218600,10682,10124,492562,482792,393755,384496,29731,30885,36755,33708,6398,6511,1800,1827,24123,25365,415652,407529,38875,41002,51347,48887,11323,11591,3412,3387
R,1,2026,40,4560360,2268980,2291380,1637130,1607779,298924,329701,52731,49155,184350,200835,7076,6928,88769,96982,1717467,1695957,327454,362150,94821,96381,212780,230063,13846,13721,1774547,1809188,1241686,1222363,269539,299844,15062,15625,178028,194306,5333,5238,64899,71812,1300395,1287678,288901,322272,42740,47937,201685,218546,10418,10384,494433,482192,395444,385416,29385,29857,37669,33530,6322,6529,1743,1690,23870,25170,417072,408279,38553,39878,52081,48444,11095,11517,3428,3337
R,1,2026,41,4458112,2212685,2245427,1600658,1578010,287117,320674,51207,48600,182240,198532,6848,6740,84615,92871,1677186,1662040,313250,351395,92055,94994,209301,226220,13489,13265,1736633,1773761,1219362,1200466,259560,291898,14719,15239,175969,192366,5124,5040,61899,68752,1275279,1262720,277421,313080,41590,46934,198467,215269,10219,10040,476052,471666,381296,377544,27557,28776,36488,33361,6271,6166,1724,1700,22716,24119,401907,399320,35829,38315,50465,48060,10834,10951,3270,3225
R,1,2026,42,4397220,2178333,2218887,1580296,1561914,281542,316005,50618,47650,177092,195260,6699,6731,82086,91327,1654317,1644532,306956,345451,91115,94615,202865,221924,13106,13204,1710722,1752102,1205434,1187082,254339,288026,14660,14909,171268,189321,5010,5032,60011,67732,1259434,1248293,271616,308499,41468,47309,192596,211340,9908,9977,467611,466785,374862,374832,27203,27979,35958,32741,5824,5939,1689,1699,22075,23595,394883,396239,35340,36952,49647,47306,10269,10584,3198,3227
R,1,2026,43,4446369,2196868,2249501,1597689,1587870,284194,319014,51399,48865,175048,195298,6492,6689,82046,91765,1671909,1670836,309284,348461,92867,97018,199930,221461,12938,13052,1724845,1773766,1218602,1205254,257018,290729,14993,15388,169254,189224,4817,4984,60161,68187,1272929,1266874,274221,311201,42601,48820,189951,210814,9793,9851,472023,475735,379087,382616,27176,28285,36406,33477,5794,6074,1675,1705,21885,23578,398980,403962,35063,37260,50266,48198,9979,10647,3145,3201
R,1,2026,44,4332296,2135778,2196518,1560242,1555466,275507,311893,49331,47088,165709,187428,6375,6366,78614,88277,1631064,1635207,299351,340408,89731,93840,189231,212206,12374,12598,1682986,1735160,1196602,1184331,249630,284500,14188,14619,160111,181559,4733,4674,57722,65477,1248485,1243558,266065,304298,41274,46999,179638,201960,9347,9383,452792,461358,363640,371135,25877,27393,35143,32469,5598,5869,1642,1692,20892,22800,382579,391649,33286,36110,48457,46841,9593,10246,3027,3215
R,1,2026,45,4406621,2176374,2230247,1590514,1578668,286782,322495,50939,48423,162640,185554,6634,6551,78865,88556,1661561,1658639,310797,350664,91695,96193,185983,209912,12786,12646,1709000,1758675,1213918,1198670,260784,294653,14831,15104,156862,179577,4856,4867,57749,65804,1265819,1258038,277214,314345,42148,48469,176148,199645,9618,9479,467374,471572,376596,379998,25998,27842,36108,33319,5778,5977,1778,1684,21116,22752,395742,400601,33583,36319,49547,47724,9835,10267,3168,3167
R,1,2026,46,4227470,2084532,2142938,1525407,1517474,274315,309857,48156,46215,155471,178726,6168,6270,75015,84396,1593078,1593506,296805,337044,87799,91736,176976,201768,11840,12130,1642933,1693386,1168874,1155111,250087,283341,14029,14481,150184,173248,4622,4601,55137,62604,1218512,1211513,265416,302007,40885,46338,168086,192250,9044,9068,441599,449552,356533,362363,24228,26516,34127,31734,5287,5478,1546,1669,19878,21792,374566,381993,31389,35037,46914,45398,8890,9518,2796,3062
R,1,2026,47,4058955,1995406,2063549,1462658,1464268,261269,295387,45815,44629,148971,173326,5912,5828,70781,80111,1526397,1536499,282294,320702,83576,88230,169373,195165,11079,11258,1571269,1628910,1119263,1113158,238331,270314,13322,13772,143885,167780,4420,4255,52048,59631,1166057,1166871,252770,287845,38985,44413,160737,185827,8373,8427,424137,434639,343395,351110,22938,25073,32493,30857,5086,5546,1492,1573,18733,20480,360340,369628,29524,32857,44591,43817,8636,9338,2706,2831
R,1,2026,48,4025285,1974806,2050479,1456054,1462909,253828,289878,45366,44605,144381,168743,5607,5952,69570,78392,1518844,1533574,274336,314341,83275,87855,164024,190034,10694,11240,1556751,1617662,1116111,1111639,232104,265386,13520,14292,139467,163541,4212,4360,51337,58444,1162353,1164277,246004,282383,39405,44735,155935,181136,8121,8451,418055,432817,339943,351270,21724,24492,31846,30313,4914,5202,1395,1592,18233,19948,356491,369297,28332,31958,43870,43120,8089,8898,2573,2789
R,1,2026,49,3883526,1903975,1979551,1401076,1410456,242670,278093,43503,42192,144719,168196,5445,5433,66562,75181,1460958,1478157,261554,301166,79887,84466,163688,188350,10514,10424,1499263,1557859,1071052,1066485,221617,254925,13110,13400,140050,163058,4089,4012,49345,55979,1115327,1116785,234509,270867,38079,43157,155986,179762,8000,7857,404712,421692,330024,343971,21053,23168,30393,28792,4669,5138,1356,1421,17217,19202,345631,361372,27045,30299,41808,41309,7702,8588,2514,2567
R,1,2026,50,3857632,1890673,1966959,1390691,1401427,241988,276329,42610,41725,146257,169939,5134,5433,63993,72106,1448317,1466299,260247,298150,78448,82361,163730,189209,9623,10224,1493174,1552983,1065894,1062170,221386,254239,12865,13501,141650,164921,3902,4051,47477,54101,1108559,1110823,233911,269455,37743,42322,156198,180981,7395,7748,397499,413976,324797,339257,20602,22090,29745,28224,4607,5018,1232,1382,16516,18005,339758,355476,26336,28695,40705,40039,7532,8228,2228,2476
