UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2022,9,4041690,2064983,1976707,1392454,1327590,314246,305511,50741,48768,130395,123629,7491,7092,169656,164117,1550617,1480453,392174,381505,103499,100032,189052,179746,17818,17007,1538629,1469101,996963,946238,276316,269016,17156,16471,121865,115307,5306,5012,121023,117057,1110409,1055772,332128,323660,48844,47223,166500,157965,12120,11582,526354,507606,395491,381352,37930,36495,33585,32297,8530,8322,2185,2080,48633,47060,440208,424681,60046,57845,54655,52809,22552,21781,5698,5425
R,1,2022,10,4056615,2075518,1981097,1407112,1337405,316639,306796,51637,49907,125253,118788,7315,7000,167562,161201,1563323,1487539,393161,380857,104889,101087,182427,173597,17588,16827,1542127,1468527,1005109,951666,278359,270072,17116,16369,116512,110532,5141,4865,119890,115023,1117439,1059244,333550,323433,49371,47236,159997,152201,11955,11370,533391,512570,402003,385739,38280,36724,34521,33538,8741,8256,2174,2135,47672,46178,445884,428295,59611,57424,55518,53851,22430,21396,5633,5457
R,1,2022,11,4164528,2130283,2034245,1448334,1378205,326667,315703,52490,50495,125060,119119,7382,7039,170350,163684,1607174,1530690,403792,390767,107848,103795,182532,173740,17681,16893,1575559,1501848,1025789,972774,288835,278732,17203,16931,116392,111065,5215,4997,122125,117349,1140184,1082503,344538,333094,50795,49390,160326,152774,12146,11532,554724,532397,422545,405431,37832,36971,35287,33564,8668,8054,2167,2042,48225,46335,466990,448187,59254,57673,57053,54405,22206,20966,5535,5361
R,1,2022,12,4203498,2150153,2053345,1467474,1395668,329204,318054,52364,50155,124180,119063,7255,6920,169676,163485,1625525,1547905,406362,393784,107083,102786,181371,173145,17584,16908,1587221,1513609,1032960,979164,292012,281909,17659,17111,115943,111138,5043,4784,123604,119503,1148670,1090915,348853,337887,51632,50134,160229,152981,12059,11615,562932,539736,434514,416504,37192,36145,34705,33044,8237,7925,2212,2136,46072,43982,476855,456990,57509,55897,55451,52652,21142,20164,5525,5293
R,1,2022,13,4359139,2230105,2129034,1527279,1450289,342306,330175,53949,51818,127119,122036,7349,7053,172103,167663,1687403,1606251,420227,407211,110609,107418,184103,176534,18171,17200,1643875,1566995,1072271,1014401,303541,293570,18345,17674,118697,113932,5044,4814,125977,122604,1189851,1128991,361444,350875,53861,52524,163077,156132,12363,11713,586230,562039,455008,435888,38765,36605,35604,34144,8422,8104,2305,2239,46126,45059,497552,477260,58783,56336,56748,54894,21026,20402,5808,5487
R,1,2022,14,4392417,2246064,2146353,1543851,1468996,340491,328563,55231,53517,129233,123286,7342,7005,169916,164986,1701761,1622207,416777,403482,112966,109380,185062,177216,17830,17136,1655339,1577631,1083989,1027003,302537,292071,18519,17874,120658,115306,5009,4836,124627,120541,1200305,1139451,359051,347541,54930,52985,164279,157016,12279,11713,590725,568722,459862,441993,37954,36492,36712,35643,8575,7980,2333,2169,45289,44445,501456,482756,57726,55941,58036,56395,20783,20200,5551,5423
R,1,2022,15,4366270,2235250,2131020,1544942,1465778,336821,323737,55729,52897,125408,120674,7174,6901,165176,161033,1698302,1615331,409649,395776,112889,108386,179780,172779,17467,16806,1648046,1568528,1086842,1027298,299790,287910,18326,17591,117057,112810,4895,4678,121136,118241,1199798,1137629,353819,341818,54335,52726,159574,153316,11948,11429,587204,562492,458100,438480,37031,35827,37403,35306,8351,7864,2279,2223,44040,42792,498504,477702,55830,53958,58554,55660,20206,19463,5519,5377
R,1,2022,16,4318973,2212393,2106580,1540249,1454855,327096,315626,54797,53202,124423,122212,7172,6947,158656,153738,1687563,1597477,395682,383286,111052,107265,176455,172470,16896,16338,1634663,1555556,1087687,1023932,291268,281310,18091,17590,116479,114744,4907,4750,116231,113230,1196082,1129379,342105,331860,53781,51944,157261,154123,11569,11303,577730,551024,452562,430923,35828,34316,36706,35612,7944,7468,2265,2197,42425,40508,491481,468098,53577,51426,57271,55321,19194,18347,5327,5035
R,1,2022,17,4336553,2222256,2114297,1550639,1464866,327252,313425,54793,52148,128023,126342,7197,6780,154352,150736,1693766,1604625,393238,379069,110313,106437,178812,174983,16822,15999,1648723,1568170,1099469,1036260,291980,279963,18298,17069,120039,118949,5015,4707,113922,111222,1205528,1139705,340944,328998,54101,51942,159981,157342,11689,11112,573533,546127,451170,428606,35272,33462,36495,35079,7984,7393,2182,2073,40430,39514,488238,464920,52294,50071,56212,54495,18831,17641,5133,4887
R,1,2022,18,4343760,2227069,2116691,1559276,1470686,325535,312794,54584,51462,129788,128495,7280,6777,150606,146477,1698881,1606513,388660,375300,110284,105257,178855,175907,16681,15757,1658834,1576987,1111827,1046164,290984,279790,17887,17008,122142,121156,5031,4736,110963,108133,1215080,1146831,338025,326554,53672,51744,160818,158309,11571,11055,568235,539704,447449,424522,34551,33004,36697,34454,7646,7339,2249,2041,39643,38344,483801,459682,50635,48746,56612,53513,18037,17598,5110,4702
R,1,2022,19,4355580,2226515,2129065,1555889,1477024,330812,321505,55165,51151,133154,131870,7252,6909,144243,140606,1689458,1606831,390578,381129,109371,103489,180197,177273,16341,15662,1660000,1591291,1109173,1052663,295938,288254,17842,16934,125549,124663,5115,4840,106383,103937,1207899,1148983,340549,332968,52768,50716,162543,160466,11528,10978,566515,537774,446716,424361,34874,33251,37323,34217,7605,7207,2137,2069,37860,36669,481559,457848,50029,48161,56603,52773,17654,16807,4813,4684
R,1,2022,20,4520128,2292589,2227539,1601345,1545892,347320,344209,54802,50511,142917,142372,7481,7421,138724,137134,1729043,1672187,404945,402557,106767,100790,188234,187064,16728,16473,1722386,1684073,1150367,1114931,311302,309868,17724,17367,135468,134886,5271,5306,102254,101715,1244742,1208838,354150,353763,51225,49882,171248,170356,11806,11793,570203,543466,450978,430961,36018,34341,37078,33144,7449,7486,2210,2115,36470,35419,484301,463349,50795,48794,55542,50908,16986,16708,4922,4680
R,1,2022,21,4768642,2413299,2355343,1683801,1633305,367903,365866,56085,51529,161554,161565,8286,8065,135670,135013,1808316,1757097,423740,423609,106742,100214,206461,206328,17558,17147,1831892,1801849,1223024,1193383,330686,330435,18340,17778,153696,153758,6039,5832,100107,100663,1315113,1285925,372166,373815,50874,49395,189328,189531,12717,12339,581407,553494,460777,439922,37217,35431,37745,33751,7858,7807,2247,2233,35563,34350,493203,471172,51574,49794,55868,50819,17133,16797,4841,4808
R,1,2022,22,4600145,2332585,2267560,1642305,1583904,346211,346326,53224,48467,156364,154566,8057,7632,126424,126665,1758158,1700222,398148,400142,101121,94582,197639,196096,16770,16074,1776997,1740047,1199819,1163496,311256,312533,17501,16761,148988,147191,5899,5495,93534,94571,1285747,1250531,350022,353291,48373,46681,181934,180454,12131,11511,555588,527513,442486,420408,34955,33793,35723,31706,7376,7375,2158,2137,32890,32094,472411,449691,48126,46851,52748,47901,15705,15642,4639,4563
R,1,2022,23,4528511,2297973,2230538,1620125,1558058,337746,338080,52242,47956,157202,155105,7837,7515,122821,123824,1732679,1671815,387136,390262,99319,93949,197290,195169,16385,15666,1753975,1713721,1186969,1146058,303541,305455,16825,16076,149797,147744,5720,5452,91123,92936,1270641,1231701,340511,344935,47318,46260,181871,180011,11904,11360,543998,516817,433156,412000,34205,32625,35417,31880,7405,7361,2117,2063,31698,30888,462038,440114,46625,45327,52001,47689,15419,15158,4481,4306
R,1,2022,24,4352853,2211954,2140899,1556219,1492321,320850,320430,50632,46048,161253,157257,7581,7138,115419,117705,1662003,1600268,366804,369362,95452,90366,198982,195474,15421,14710,1690071,1646279,1140711,1097553,288402,289584,15861,15204,154056,150219,5536,5188,85505,88531,1219216,1178901,322517,326865,44936,44160,184352,181242,11220,10711,521883,494620,415508,394768,32448,30846,34771,30844,7197,7038,2045,1950,29914,29174,442787,421367,44287,42497,50516,46206,14630,14232,4201,3999
R,1,2022,25,4316904,2192235,2124669,1547030,1481263,312102,314378,50438,45931,162718,160614,7457,7012,112490,115471,1649877,1587099,356209,361541,94704,90179,199437,197966,15294,14610,1673549,1634325,1133560,1090598,280073,283933,15504,14741,155835,153672,5422,5167,83155,86214,1209836,1169802,312652,319610,43798,43421,185558,183875,11135,10668,518686,490344,413470,390665,32029,30445,34934,31190,6883,6942,2035,1845,29335,29257,440041,417297,43557,41931,50906,46758,13879,14091,4159,3942
R,1,2022,26,4335664,2197547,2138117,1550947,1490976,313625,317576,51034,46266,164542,163190,7548,7125,109851,112984,1651262,1594156,356288,363590,95150,90633,200058,199137,15308,14803,1680687,1645364,1140097,1098621,281409,286542,15433,14557,157397,156030,5554,5299,80797,84315,1213994,1175877,312746,321030,43801,43393,186018,185209,11233,10925,516860,492753,410850,392355,32216,31034,35601,31709,7145,7160,1994,1826,29054,28669,437268,418279,43542,42560,51349,47240,14040,13928,4075,3878
R,1,2022,27,4362260,2202765,2159495,1556269,1502152,316742,328105,50708,46466,164034,163228,7549,7263,107463,112281,1654179,1604739,357747,373120,94891,91514,198552,198765,15309,14859,1691753,1668326,1149900,1111221,284875,296586,15507,14865,157004,156436,5615,5365,78852,83853,1221819,1187865,314911,330297,43736,44396,184950,185417,11328,10958,511012,491169,406369,390931,31867,31519,35201,31601,7030,6792,1934,1898,28611,28428,432360,416874,42836,42823,51155,47118,13602,13348,3981,3901
R,1,2022,28,4400827,2217356,2183471,1567838,1515034,320422,335865,50989,46997,166278,167561,7496,7162,104333,110852,1662540,1616169,359824,379986,93984,92461,200161,202271,15279,14655,1711628,1693419,1164752,1125023,289056,304628,15772,15324,159441,160638,5482,5214,77125,82592,1234845,1200622,318054,337324,43470,45325,187045,188827,11225,10753,505728,490052,403086,390011,31366,31237,35217,31673,6837,6923,2014,1948,27208,28260,427695,415547,41770,42662,50514,47136,13116,13444,4054,3902
R,1,2022,29,4504436,2265232,2239204,1604798,1554788,326456,344528,52358,48399,169313,173460,7331,7191,104976,110838,1700236,1655927,365088,387139,96979,95426,203031,207945,15102,14739,1754552,1742656,1197690,1159616,295153,312597,16359,15831,162491,166619,5487,5255,77372,82738,1268084,1235219,323252,344094,45371,47151,189900,194852,11211,10819,510680,496548,407108,395172,31303,31931,35999,32568,6822,6841,1844,1936,27604,28100,432152,420708,41836,43045,51608,48275,13131,13093,3891,3920
R,1,2022,30,4559766,2281805,2277961,1622410,1582172,327108,351455,52233,48144,170875,178799,7593,7244,101586,110147,1714538,1682310,363933,393172,96234,95690,203248,213315,15239,14827,1778509,1786965,1221648,1192473,295558,318825,16712,16313,164158,171800,5685,5418,74748,82136,1289541,1267289,322140,349346,45233,48021,190604,199935,11431,11092,503296,490996,400762,389699,31550,32630,35521,31831,6717,6999,1908,1826,26838,28011,424997,415021,41793,43826,51001,47669,12644,13380,3808,3735
R,1,2022,31,4680956,2342964,2337992,1672875,1627805,332096,358000,53693,49529,175507,185577,7607,7434,101186,109647,1764480,1727743,367596,398388,98304,98218,208377,219499,15259,15033,1831105,1841371,1265327,1233720,300169,325221,16972,16627,168665,178635,5634,5495,74338,81673,1332751,1308320,325490,354565,45811,49172,195627,206420,11328,11152,511859,496621,407548,394085,31927,32779,36721,32902,6842,6942,1973,1939,26848,27974,431729,419423,42106,43823,52493,49046,12750,13079,3931,3881
R,1,2022,32,4599253,2298687,2300566,1643018,1600381,325414,352135,51845,47948,173310,186948,7462,7052,97638,106102,1731703,1696724,358927,390476,95517,96055,204650,219732,14808,14356,1810161,1821664,1254011,1219569,294746,320599,16622,16492,166927,180293,5612,5270,72243,79441,1319655,1291721,318672,348528,45374,49120,192788,207291,11191,10910,488526,478902,389007,380812,30668,31536,35223,31456,6383,6655,1850,1782,25395,26661,412048,405003,40255,41948,50143,46935,11862,12441,3617,3446
R,1,2022,33,4516570,2249854,2266716,1616068,1582877,309401,339234,50898,47872,173323,188199,7067,7025,93097,101509,1700365,1675028,340669,375290,92938,94692,203457,219581,14159,13959,1772979,1798479,1235603,1210403,280316,308666,16254,16260,166956,181757,5300,5267,68550,76126,1297660,1279621,302533,334562,43583,48164,191876,207728,10735,10575,476875,468237,380465,372474,29085,30568,34644,31612,6367,6442,1767,1758,24547,25383,402705,395407,38136,40728,49355,46528,11581,11853,3424,3384
R,1,2022,34,4438341,2211634,2226707,1598912,1562018,298999,328954,49914,46431,166832,183286,7018,6799,89959,99219,1680382,1652285,328879,363614,91425,93157,195438,213370,13962,13678,1744384,1768128,1225071,1196659,271007,299644,15749,15455,160655,177008,5286,5122,66616,74240,1285341,1264293,292299,324631,43085,47268,184408,201918,10648,10316,467250,458579,373841,365359,27992,29310,34165,30976,6177,6278,1732,1677,23343,24979,395041,387992,36580,38983,48340,45889,11030,11452,3314,3362
R,1,2022,35,4426952,2203741,2223211,1599869,1567360,294251,324787,49883,47023,164932,181135,7052,6722,87754,96184,1679325,1654577,322474,357946,91409,93751,192956,209991,13858,13193,1738728,1766082,1227635,1203053,266786,295782,15527,15352,158853,175025,5340,5018,64587,71852,1286094,1268205,286580,319552,42743,47240,182056,198919,10567,9972,465013,457129,372234,364307,27465,29005,34356,31671,6079,6110,1712,1704,23167,24332,393231,386372,35894,38394,48666,46511,10900,11072,3291,3221
R,1,2022,36,4477854,2230298,2247556,1624306,1589308,295177,325033,50735,47367,166301,183856,6922,6722,86857,95270,1702900,1675920,322910,356733,92758,94398,193482,212135,13600,13434,1760690,1788706,1248320,1222376,267701,296763,15257,15734,160258,177703,5268,5101,63886,71029,1306130,1286992,286945,319097,43117,48168,182773,201100,10300,10197,469608,458850,375986,366932,27476,28270,35478,31633,6043,6153,1654,1621,22971,24241,396770,388928,35965,37636,49641,46230,10709,11035,3300,3237
R,1,2022,37,4386934,2180366,2206568,1590832,1561406,284488,316609,49414,46857,165832,183708,6700,6539,83100,91449,1665967,1644128,309928,346661,90278,93109,191892,210620,13282,12999,1726408,1756777,1226637,1201339,258818,289209,14943,15340,159828,177848,5063,4883,61119,68158,1281853,1263061,276588,310323,42013,47156,181400,200072,10119,9854,453958,449791,364195,360067,25670,27400,34471,31517,6004,5860,1637,1656,21981,23291,384114,381067,33340,36338,48265,45953,10492,10548,3163,3145
R,1,2022,38,4337170,2152301,2184869,1573094,1546967,279815,312597,49061,46188,162556,182248,6571,6604,81204,90265,1646277,1628609,304773,341539,89716,93099,187658,208291,12963,13029,1704024,1738485,1213183,1188870,254408,285746,14866,15012,156981,176578,4959,4943,59627,67336,1266817,1249727,271699,306201,41913,47559,177679,198055,9851,9867,448277,446384,359911,358097,25407,26851,34195,31176,5575,5670,1612,1661,21577,22929,379460,378882,33074,35338,47803,45540,9979,10236,3112,3162
R,1,2022,39,4399498,2178234,2221264,1594357,1575382,283885,316538,50063,47819,162223,183847,6367,6593,81339,91085,1667901,1657713,308583,345634,91703,95990,186537,209594,12813,12928,1722303,1763950,1227586,1208154,258203,289324,15202,15484,156628,178014,4759,4919,59925,68055,1281685,1269649,275458,309855,43062,49095,176792,199251,9739,9785,455931,457314,366771,367228,25682,27214,34861,32335,5595,5833,1608,1674,21414,23030,386216,388064,33125,35779,48641,46895,9745,10343,3074,3143
R,1,2022,40,4295239,2122306,2172933,1559759,1545203,275885,310262,48240,46243,154189,177229,6251,6248,77982,87748,1629979,1624457,299323,338440,88798,93039,177255,201700,12235,12459,1683387,1728401,1206597,1187975,251361,283992,14401,14716,148781,171636,4667,4598,57580,65484,1258335,1247207,267851,303872,41737,47290,167888,191794,9278,9312,438919,444532,353162,357228,24524,26270,33839,31527,5408,5593,1584,1650,20402,22264,371644,377250,31472,34568,47061,45749,9367,9906,2957,3147
R,1,2022,41,4378790,2167917,2210873,1592146,1570781,287711,321394,50250,47743,152757,176592,6498,6411,78555,87952,1662885,1650172,311447,349198,91254,95537,175788,200632,12657,12482,1712294,1754780,1224594,1203248,262892,294840,15098,15238,147146,170885,4782,4788,57782,65781,1276512,1262585,279425,314608,42682,48791,166128,190700,9555,9400,455623,456093,367552,367533,24819,26554,35152,32505,5611,5707,1716,1623,20773,22171,386373,387587,32022,34590,48572,46746,9660,9932,3102,3082
R,1,2022,42,4206915,2079709,2127206,1528876,1511859,275464,309277,47669,45715,147025,170566,6034,6080,74641,83709,1596193,1587239,297632,336049,87555,91245,168193,193250,11702,11919,1648347,1691468,1180395,1160572,252187,283916,14224,14625,141850,165298,4539,4513,55152,62544,1230039,1216911,267600,302635,41348,46679,159441,184016,8972,8983,431362,435738,348481,351287,23277,25361,33445,31090,5175,5268,1495,1567,19489,21165,366154,370328,30032,33414,46207,44566,8752,9234,2730,2936
R,1,2022,43,4046052,1994523,2051529,1468347,1461275,262992,295460,45510,44265,141440,165535,5779,5623,70455,79371,1531755,1532804,283725,320343,83529,87875,161527,186984,10946,11029,1579598,1628571,1132332,1119510,240909,271404,13531,13886,136441,160113,4319,4154,52066,59504,1179125,1173103,255424,288972,39452,44709,153008,177828,8281,8321,414925,422958,336015,341765,22083,24056,31979,30379,4999,5422,1460,1469,18389,19867,352630,359701,28301,31371,44077,43166,8519,9156,2665,2708
R,1,2022,44,4022128,1979833,2042295,1465316,1462590,256431,290272,45450,44429,137773,161376,5509,5785,69354,77843,1527879,1532725,276673,314401,83652,87761,157152,182326,10604,11051,1569123,1619443,1131304,1119376,235612,266779,13762,14399,132902,156269,4125,4250,51418,58370,1177605,1171938,249595,283829,39928,45037,149122,173569,8048,8341,410710,422852,334012,343214,20819,23493,31688,30030,4871,5107,1384,1535,17936,19473,350274,360787,27078,30572,43724,42724,8030,8757,2556,2710
R,1,2022,45,3886805,1912843,1973962,1412641,1411675,245622,278483,43871,42307,138843,161384,5382,5308,66484,74805,1472413,1479015,264324,301278,80596,84689,157579,181298,10463,10287,1513554,1561065,1086931,1074944,225533,256294,13375,13533,134217,156368,4027,3921,49471,56005,1131299,1125260,238524,272300,38643,43487,149924,172871,7957,7769,399289,412897,325710,336731,20089,22189,30496,28774,4626,5016,1355,1387,17013,18800,341114,353755,25800,28978,41953,41202,7655,8427,2506,2518
R,1,2022,46,3869692,1905394,1964298,1406258,1404291,245388,277118,43258,41914,141126,163868,5123,5315,64241,71792,1464093,1468857,263605,298675,79562,82674,158457,182943,9644,10100,1511360,1557944,1084317,1071425,225745,255823,13147,13638,136563,158930,3879,3968,47709,54160,1127174,1120124,238391,271100,38357,42656,150939,174820,7397,7671,394034,406354,321941,332866,19643,21295,30111,28276,4563,4938,1244,1347,16532,17632,336919,348733,25214,27575,41205,40018,7518,8123,2247,2429
R,1,2022,47,3869747,1906042,1963705,1413490,1413127,242125,272730,42314,41130,140440,161049,5016,5073,62657,70596,1469821,1476720,259570,293401,77866,81890,157362,179646,9549,9512,1520220,1563361,1096966,1084228,223442,252138,13181,13478,135975,156352,3809,3754,46847,53411,1139018,1132204,235819,266890,37961,42724,150098,171905,7283,7188,385822,400344,316524,328899,18683,20592,29133,27652,4465,4697,1207,1319,15810,17185,330803,344516,23751,26511,39905,39166,7264,7741,2266,2324
R,1,2022,48,3802287,1867680,1934607,1382635,1388876,238868,270217,40344,39798,140249,162418,4836,5109,60748,68189,1437234,1450081,255559,290173,75049,79028,156749,180521,9108,9585,1499331,1549115,1079793,1071309,221299,250697,12677,13494,136044,157830,3695,3773,45823,52012,1120788,1117938,233009,264941,37340,42005,149920,172988,7062,7252,368349,385492,302842,317567,17569,19520,27667,26304,4205,4588,1141,1336,14925,16177,316446,332143,22550,25232,37709,37023,6829,7533,2046,2333
R,1,2022,49,3959696,1941634,2018062,1439349,1451843,250921,284331,41755,40353,142724,166781,4856,5111,62029,69643,1495170,1514396,267481,304525,77840,81031,159234,184715,9233,9684,1568152,1626601,1131884,1128662,233291,264448,13555,13886,138466,162197,3699,3824,47257,53584,1174263,1176639,245115,279044,39546,43785,152375,177345,7164,7443,373482,391461,307465,323181,17630,19883,28200,26467,4258,4584,1157,1287,14772,16059,320907,337757,22366,25481,38294,37246,6859,7370,2069,2241
R,1,2022,50,4127252,2025635,2101617,1527022,1536284,254283,288738,39863,40012,137223,160171,4922,4877,62322,71535,1583048,1600840,270770,308830,76676,82893,153348,177781,9305,9403,1662355,1719905,1226375,1220773,237126,269788,13715,14314,133030,155689,3710,3709,48399,55632,1269796,1270852,249153,284448,40889,46498,146782,170568,7228,7285,363280,381712,300647,315511,17157,18950,26148,25698,4193,4482,1212,1168,13923,15903,313252,329988,21617,24382,35787,36395,6566,7213,2077,2118
