UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2025,9,4095821,2092695,2003126,1400937,1334500,319484,310949,52222,50889,132214,126386,7450,7196,180388,173206,1569491,1496106,403954,393257,105463,101803,195416,186531,18312,17580,1539070,1469499,988587,937576,279275,271605,16624,16160,122866,117406,5295,5103,126423,121649,1107283,1051628,338431,329608,47743,45883,170384,162661,12294,11790,553625,533627,412350,396924,40209,39344,35598,34729,9348,8980,2155,2093,53965,51557,462208,444478,65523,63649,57720,55920,25032,23870,6018,5790
R,1,2025,10,4111706,2100783,2010923,1408230,1341187,319827,311476,52651,51371,135114,128591,7413,7258,177548,171040,1574079,1500743,402423,392368,105819,102700,197161,187367,17994,17346,1550675,1480517,997190,946204,279886,272341,16847,16253,125864,119947,5302,5144,125586,120628,1115048,1059276,338215,329643,48329,46394,172957,164370,12248,11723,550108,530406,411040,394983,39941,39135,35804,35118,9250,8644,2111,2114,51962,50412,459031,441467,64208,62725,57490,56306,24204,22997,5746,5623
R,1,2025,11,4075615,2083180,1992435,1399131,1334154,317803,308765,53609,51153,131891,125151,7461,7087,173285,166125,1560930,1489032,397961,386786,106513,101958,191975,181983,17987,17061,1537038,1465976,990658,940324,278554,270403,16914,16193,122784,116590,5286,4968,122842,117498,1105894,1050423,335416,325983,48396,46307,168412,159498,12181,11459,546142,526459,408473,393830,39249,38362,36695,34960,9107,8561,2175,2119,50443,48627,455036,438609,62545,60803,58117,55651,23563,22485,5806,5602
R,1,2025,12,4120740,2104641,2016099,1413845,1350391,319952,310890,54092,51496,137766,130440,7619,7227,171367,165655,1573559,1504652,398663,387597,107275,103186,197164,187142,18026,17224,1553753,1483866,1000343,950083,280369,272806,17155,16466,128785,121837,5389,5092,121712,117582,1114390,1060073,336308,327540,48870,47231,174025,164958,12243,11702,550888,532233,413502,400308,39583,38084,36937,35030,8981,8603,2230,2135,49655,48073,459169,444579,62355,60057,58405,55955,23139,22184,5783,5522
R,1,2025,13,4133989,2114474,2019515,1428696,1359453,322138,311832,54877,52776,132135,125318,7437,7164,169191,162972,1586393,1511198,399422,386735,108517,104447,189994,180802,17782,17077,1556533,1482703,1008328,955358,282277,273702,17125,16367,123056,116741,5242,4941,120505,115594,1121196,1063431,337577,327157,49389,47251,167091,158926,12096,11485,557941,536812,420368,404095,39861,38130,37752,36409,9079,8577,2195,2223,48686,47378,465197,447767,61845,59578,59128,57196,22903,21876,5686,5592
R,1,2025,14,4240890,2168830,2072060,1470224,1399593,332109,320871,55636,53265,131413,125350,7503,7299,171945,165682,1630521,1553896,410008,396867,111388,107081,189525,180783,17869,17242,1589316,1515493,1028841,976018,292735,282418,17209,16931,122516,116960,5322,5077,122693,118089,1143734,1086393,348537,336915,50807,49413,166963,159318,12287,11656,579514,556567,441383,423575,39374,38453,38427,36334,8897,8390,2181,2222,49252,47593,486787,467503,61471,59952,60581,57668,22562,21465,5582,5586
R,1,2025,15,4281619,2190062,2091557,1490480,1416740,334734,323507,55469,52999,130662,125580,7439,7199,171278,165532,1649991,1570841,412673,400170,110614,106162,188454,180500,17842,17291,1600960,1527804,1036074,982434,295760,285801,17652,17103,122212,117323,5174,4860,124088,120283,1152197,1094870,352672,341916,51618,50153,166962,159847,12224,11741,589102,563753,454406,434306,38974,37706,37817,35896,8450,8257,2265,2339,47190,45249,497794,475971,60001,58254,58996,56009,21492,20653,5618,5550
R,1,2025,16,4442492,2274075,2168417,1552848,1472242,348196,335603,57598,54888,134103,128755,7538,7304,173792,169625,1714517,1629995,426934,413554,114753,111035,191678,184010,18436,17544,1658274,1581517,1075635,1017916,307306,297467,18323,17679,125446,120297,5140,4901,126424,123257,1193606,1133070,365263,354877,53827,52549,170264,163084,12484,11845,615801,586900,477213,454326,40890,38136,39275,37209,8657,8458,2398,2403,47368,46368,520911,496925,61671,58677,60926,58486,21414,20926,5952,5699
R,1,2025,17,4488762,2297763,2190999,1573211,1493729,347061,334640,59802,56938,138034,131339,7624,7307,172031,167046,1733050,1648827,424400,410534,118192,113385,194549,186034,18213,17538,1672039,1594604,1087670,1031067,306449,296433,18506,17883,129186,123047,5111,4994,125117,121180,1204404,1144070,363029,352008,54905,53002,173283,165334,12415,11916,625724,596395,485541,462662,40612,38207,41296,39055,8848,8292,2513,2313,46914,45866,528646,504757,61371,58526,63287,60383,21266,20700,5798,5622
R,1,2025,18,4483730,2298701,2185029,1578918,1494020,344205,331244,61346,56389,138634,132867,7541,7274,168057,163235,1734925,1645584,418445,404245,119384,112443,193974,185909,17969,17292,1670254,1591847,1091103,1032408,304046,293226,18323,17602,129850,124609,5059,4928,121873,119074,1204703,1143471,358193,347275,54326,52739,173051,165868,12164,11733,628447,593182,487815,461612,40159,38018,43023,38787,8784,8258,2482,2346,46184,44161,530222,502113,60252,56970,65058,59704,20923,20041,5805,5559
R,1,2025,19,4454907,2285847,2169060,1577419,1486015,334759,323908,61212,56753,142764,139058,7684,7372,162009,155954,1727813,1630643,404907,392504,118449,111354,196033,190327,17562,16879,1663094,1585043,1092515,1029956,295776,287082,18075,17617,134303,131177,5174,5072,117251,114139,1201802,1136189,346779,337773,53777,51972,176014,171401,11900,11686,622753,584017,484904,456059,38983,36826,43137,39136,8461,7881,2510,2300,44758,41815,526011,494454,58128,54731,64672,59382,20019,18926,5662,5193
R,1,2025,20,4479149,2298322,2180827,1588501,1497861,334732,322255,61554,55600,148264,144881,7811,7235,157460,152995,1734474,1639671,402105,388918,117961,110429,200275,194507,17577,16558,1679075,1600101,1104339,1042723,296389,286072,18268,17098,139834,137099,5360,5080,114885,112029,1211239,1146871,345473,335204,54048,51940,180715,176290,12101,11541,619247,580726,484162,455138,38343,36183,43286,38502,8430,7782,2451,2155,42575,40966,523235,492800,56632,53714,63913,58489,19560,18217,5476,5017
R,1,2025,21,4489805,2304204,2185601,1598335,1504911,332773,321798,61053,55118,150571,147703,7872,7179,153600,148892,1740664,1642928,397220,385462,117594,109505,200843,196071,17418,16273,1689857,1609882,1117070,1052910,295023,285961,17882,17025,142580,140022,5386,5072,111916,108892,1221150,1154228,342196,332825,53631,51725,182192,177921,11990,11443,614347,575719,481265,452001,37750,35837,43171,38093,7991,7681,2486,2107,41684,40000,519514,488700,55024,52637,63963,57780,18651,18150,5428,4830
R,1,2025,22,4512263,2309043,2203220,1596026,1512716,338401,330612,61277,55461,158351,154094,7764,7311,147224,143026,1732296,1644734,399538,391440,116322,108438,206532,200393,17011,16182,1696108,1627309,1114911,1059591,300104,294545,17822,16969,150463,146476,5479,5145,107329,104583,1214449,1156465,344880,339342,52731,50712,188322,182942,11967,11325,612935,575911,481115,453125,38297,36067,43455,38492,7888,7618,2285,2166,39895,38443,517847,488269,54658,52098,63591,57726,18210,17451,5044,4857
R,1,2025,23,4687209,2379538,2307671,1639382,1581932,354484,352907,60331,55219,175876,170108,7907,7862,141558,139643,1769689,1710514,413453,412481,113086,106164,222238,215758,17286,17028,1764017,1724758,1154658,1121630,315025,315527,17676,17408,168005,162137,5624,5588,103029,102468,1249712,1216186,357975,359532,51128,49909,204554,198335,12215,12122,615521,582913,484724,460302,39459,37380,42655,37811,7871,7971,2283,2274,38529,37175,519977,494328,55478,52949,61958,56255,17684,17423,5071,4906
R,1,2025,24,4948605,2506535,2442070,1724535,1672290,375228,374510,61533,56321,198271,192880,8663,8489,138305,137580,1851475,1798426,432287,433424,112914,105630,244197,238738,18056,17697,1878946,1846413,1228849,1200535,334879,335881,18270,17798,189825,184577,6351,6047,100772,101575,1321516,1293872,376386,379380,50710,49399,226224,221236,13074,12614,627589,595657,495686,471755,40349,38629,43263,38523,8446,8303,2312,2442,37533,36005,529959,504554,55901,54044,62204,56231,17973,17502,4982,5083
R,1,2025,25,4783991,2425010,2358981,1683256,1626119,353712,355238,58826,53265,191347,186723,8438,8145,129431,129491,1801863,1745003,407001,410275,107561,100047,233815,229530,17292,16739,1822525,1787079,1205491,1171765,315604,318277,17447,16798,183323,178812,6210,5740,94450,95687,1292217,1259771,354479,359198,48265,46716,217206,213120,12501,11834,602485,571902,477765,454354,38108,36961,41379,36467,8024,7911,2228,2405,34981,33804,509646,485232,52522,51077,59296,53331,16609,16410,4791,4905
R,1,2025,26,4709675,2386237,2323438,1660896,1601434,345248,347311,57593,52324,188027,187698,8277,8071,126196,126600,1776529,1717703,396096,400691,105626,98953,229478,229042,17003,16351,1795572,1762363,1192681,1155192,307931,311614,16765,16063,179958,179705,6026,5738,92211,94051,1277300,1241799,345048,351268,47223,46228,213089,213032,12292,11715,590665,561075,468215,446242,37317,35697,40828,36261,8069,7993,2251,2333,33985,32549,499229,475904,51048,49423,58403,52725,16389,16010,4711,4636
R,1,2025,27,4532173,2296507,2235666,1597408,1535682,328513,330360,55752,50167,188046,191083,7933,7588,118855,120786,1706335,1646430,375910,380635,101540,95263,227229,230626,15945,15324,1728447,1697553,1146874,1107193,293118,296712,15798,15157,180229,183376,5774,5440,86654,89675,1226385,1189535,327377,334160,44831,44103,211657,215464,11532,11044,568060,538113,450534,428489,35395,33648,39954,35010,7817,7707,2159,2148,32201,31111,479950,456895,48533,46475,56709,51160,15572,15162,4413,4280
R,1,2025,28,4496661,2274752,2221909,1588102,1525165,320074,325331,55530,49852,187249,195440,7726,7355,116071,118766,1694213,1634004,365674,373923,100706,94964,225576,234186,15734,15125,1709679,1688061,1139289,1100674,284932,291985,15460,14732,179805,187869,5599,5413,84594,87388,1216825,1180896,317752,327833,43745,43392,210856,219181,11402,10997,565073,533848,448813,424491,35142,33346,40070,35120,7444,7571,2127,1942,31477,31378,477388,453108,47922,46090,56961,51572,14720,15005,4332,4128
R,1,2025,29,4512030,2278128,2233902,1591078,1533941,322018,328744,56120,50000,187745,197627,7737,7393,113430,116197,1694645,1640036,366184,376112,101138,95206,224865,234974,15679,15242,1715344,1698343,1145496,1108213,286602,294738,15380,14563,180034,189771,5648,5513,82184,85545,1220597,1186538,318167,329424,43719,43385,209970,220091,11420,11226,562784,535559,445582,425728,35416,34006,40740,35437,7711,7856,2089,1880,31246,30652,474048,453498,48017,46688,57419,51821,14895,14883,4259,4016
R,1,2025,30,4532570,2281250,2251320,1595211,1542950,324875,339022,55500,50170,186874,196290,7770,7493,111020,115395,1696369,1648361,367384,385337,100555,95990,222984,233237,15725,15253,1726095,1719179,1155293,1120239,290111,304667,15436,14877,179290,188739,5736,5543,80229,85114,1228419,1197983,320381,338580,43623,44405,208540,218887,11542,11220,555155,532141,439918,422711,34764,34355,40064,35293,7584,7551,2034,1950,30791,30281,467950,450378,47003,46757,56932,51585,14444,14350,4183,4033
R,1,2025,31,4564411,2294357,2270054,1605506,1553634,328457,346011,55557,50599,189604,198711,7750,7358,107483,113741,1703088,1657387,369136,391342,99291,96700,224986,234810,15695,15004,1745988,1741663,1169778,1133799,294242,312201,15664,15322,182278,191109,5657,5346,78369,83886,1240966,1210523,323400,345123,43291,45323,211122,220477,11480,10973,548369,528391,435728,419835,34215,33810,39893,35277,7326,7602,2093,2012,29114,29855,462122,446864,45736,46219,56000,51377,13864,14333,4215,4031
R,1,2025,32,4660698,2340260,2320438,1641350,1591649,334084,354351,56879,51909,192575,201572,7604,7412,107768,113545,1739337,1695245,373798,398105,102140,99485,227670,237380,15518,15113,1787630,1786892,1202160,1168000,299773,319693,16320,15775,185252,194113,5671,5378,78454,83933,1273504,1244650,327984,351375,45227,47067,213799,223472,11467,11025,552630,533546,439190,423649,34311,34658,40559,36134,7323,7459,1933,2034,29314,29612,465833,450595,45814,46730,56913,52418,13871,13908,4051,4088
R,1,2025,33,4706978,2354490,2352488,1656709,1615465,334623,361015,56694,51465,194044,204372,7869,7492,104551,112679,1751544,1717894,372650,403851,101386,99545,227837,240074,15661,15216,1810495,1826882,1224908,1199466,300270,325561,16633,16254,186881,196867,5871,5583,75932,83151,1293841,1275160,327032,356237,45072,47920,214504,225986,11683,11327,543995,525606,431801,415999,34353,35454,40061,35211,7163,7505,1998,1909,28619,29528,457703,442734,45618,47614,56314,51625,13333,14088,3978,3889
R,1,2025,34,4819870,2412528,2407342,1704656,1657952,339405,367305,57757,52653,198861,209582,7830,7682,104019,112168,1798850,1760194,376078,408823,102997,101902,233090,244637,15618,15395,1862070,1878656,1267356,1239530,305034,332005,16932,16597,191515,202244,5810,5683,75423,82597,1335731,1314947,330508,361476,45658,49079,219600,230949,11569,11397,550458,528686,437300,418422,34371,35300,40825,36056,7346,7338,2020,1999,28596,29571,463119,445247,45570,47347,57339,52823,13490,13688,4049,3998
R,1,2025,35,4727237,2362402,2364835,1670947,1628347,332496,360679,55490,50977,195564,209155,7703,7270,100202,108407,1761977,1726791,367128,400084,99664,99590,228158,242961,15158,14688,1838539,1855484,1254529,1224246,299786,326925,16547,16419,188650,202179,5796,5440,73231,80275,1321043,1297128,323842,354968,45176,48984,215568,230018,11427,11136,523863,509351,416418,404101,32710,33754,38943,34558,6914,6976,1907,1830,26971,28132,440934,429663,43286,45116,54488,50606,12590,12943,3731,3552
R,1,2025,36,4633567,2307655,2325912,1640928,1609233,315654,346672,54075,50688,194280,208457,7388,7290,95330,103572,1727275,1703265,347897,383661,96522,97909,225540,240817,14577,14320,1798424,1828432,1235279,1214194,284698,313991,16157,16234,187426,201669,5464,5405,69400,76939,1298084,1284123,307002,340014,43359,48086,213300,228452,10944,10755,509231,497480,405649,395039,30956,32681,37918,34454,6854,6788,1924,1885,25930,26633,429191,419142,40895,43647,53163,49823,12240,12365,3633,3565
R,1,2025,37,4543866,2263718,2280148,1621156,1586223,304487,335258,52855,48815,186157,201535,7251,7058,91812,101259,1704323,1678351,335167,370831,94610,95926,215779,232605,14269,14035,1766617,1794213,1224156,1199630,274390,303963,15695,15413,179610,194917,5376,5202,67390,75088,1285116,1268014,295757,329081,42883,47174,204262,220656,10768,10444,497101,485935,397000,386593,30097,31295,37160,33402,6547,6618,1875,1856,24422,26171,419207,410337,39410,41750,51727,48752,11517,11949,3501,3591
R,1,2025,38,4521872,2250721,2271151,1619658,1589016,299517,330398,52254,49002,182454,197771,7215,6929,89623,98035,1700831,1677932,328520,364369,93994,96019,211564,227575,14089,13494,1757992,1789425,1225795,1205373,269949,299678,15343,15298,176044,191286,5408,5101,65453,72689,1285026,1271273,289848,323579,42418,47116,200219,216004,10670,10109,492729,481726,393863,383643,29568,30720,36911,33704,6410,6485,1807,1828,24170,25346,415805,406659,38672,40790,51576,48903,11345,11571,3419,3385
R,1,2025,39,4561623,2271484,2290139,1641200,1608529,299330,329778,53020,49226,182017,198745,7097,6921,88820,96940,1721581,1696663,327871,362203,95265,96532,210360,227885,13862,13714,1775792,1808512,1244697,1223635,270125,300001,15109,15647,175671,192240,5339,5223,64851,71766,1303363,1288904,289507,322452,42837,47998,199219,216384,10420,10368,495692,481627,396503,384894,29205,29777,37911,33579,6346,6505,1758,1698,23969,25174,418218,407759,38364,39751,52428,48534,11141,11501,3442,3346
R,1,2025,40,4460636,2215628,2245008,1604623,1579015,287718,320748,51562,48761,180193,196844,6835,6725,84697,92915,1681213,1663086,313864,351464,92561,95246,207184,224496,13486,13249,1738040,1773449,1222079,1201721,260256,292026,14784,15266,173916,190665,5116,5023,61889,68748,1277980,1263972,278141,313229,41715,46992,196327,213517,10216,10023,477588,471559,382544,377294,27462,28722,36778,33495,6277,6179,1719,1702,22808,24167,403233,399114,35723,38235,50846,48254,10857,10979,3270,3226
R,1,2025,41,4400879,2181966,2218913,1584506,1563122,282338,316164,50949,47858,175297,193650,6680,6728,82196,91391,1658614,1645797,307774,345633,91583,94906,201039,220283,13105,13202,1712750,1752038,1208318,1188341,255198,288256,14709,14938,169480,187720,4996,5025,60049,67758,1262343,1249575,272516,308765,41582,47378,190756,209699,9903,9968,469216,466875,376188,374781,27140,27908,36240,32920,5817,5930,1684,1703,22147,23633,396271,396222,35258,36868,50001,47528,10283,10584,3202,3234
R,1,2025,42,4451427,2201099,2250328,1601922,1589301,285323,319456,51756,49064,173409,193978,6492,6694,82197,91835,1676265,1672320,310449,348923,93372,97295,198282,220135,12959,13063,1727377,1774420,1221447,1206600,258217,291264,15037,15414,167626,187911,4807,4978,60243,68253,1275828,1268268,275479,311784,42715,48891,188303,209492,9800,9853,473722,475908,380475,382701,27106,28192,36719,33650,5783,6067,1685,1716,21954,23582,400437,404052,34970,37139,50657,48404,9979,10643,3159,3210
R,1,2025,43,4338061,2140200,2197861,1564596,1557104,276412,312455,49675,47312,164393,186315,6367,6353,78757,88322,1635541,1636881,300278,340971,90226,94142,187905,211064,12381,12590,1685549,1736126,1199419,1185664,250629,285153,14233,14650,158786,180463,4711,4666,57771,65530,1251338,1244933,267101,304998,41376,47085,178280,200831,9335,9383,454651,461735,365177,371440,25783,27302,35442,32662,5607,5852,1656,1687,20986,22792,384203,391948,33177,35973,48850,47057,9625,10233,3046,3207
R,1,2025,44,4413068,2181012,2232056,1594907,1580824,287537,323062,51370,48691,161585,184415,6603,6513,79010,88551,1666084,1660781,311584,351222,92260,96533,184925,208711,12763,12611,1711479,1759674,1216550,1200159,261610,295287,14882,15137,155788,178438,4832,4849,57817,65804,1268508,1259521,278086,315014,42263,48547,175050,198437,9597,9464,469533,472382,378357,380665,25927,27775,36488,33554,5797,5977,1771,1664,21193,22747,397576,401260,33498,36208,49997,47986,9875,10274,3166,3147
R,1,2025,45,4234349,2089594,2144755,1530035,1519636,275168,310399,48589,46498,154508,177612,6143,6241,75151,84369,1597833,1595644,297677,337562,88369,92082,176010,200581,11820,12106,1645846,1694476,1171782,1156741,250959,283932,14081,14514,149206,172113,4605,4579,55213,62597,1221488,1213129,266327,302620,41005,46423,167086,191043,9031,9055,443748,450279,358253,362895,24209,26467,34508,31984,5302,5499,1538,1662,19938,21772,376345,382515,31350,34942,47364,45659,8924,9538,2789,3051
R,1,2025,46,4068699,2002172,2066527,1468345,1467198,262578,296066,46319,44952,148125,172345,5900,5807,70905,80159,1532196,1539469,283613,321380,84232,88647,168507,194152,11071,11238,1575501,1630728,1122979,1115243,239655,271008,13371,13797,143017,166792,4402,4231,52077,59657,1169795,1168981,254113,288565,39092,44489,159829,184799,8356,8405,426671,435799,345366,351955,22923,25058,32948,31155,5108,5553,1498,1576,18828,20502,362401,370488,29500,32815,45140,44158,8678,9353,2715,2833
R,1,2025,47,4038233,1983442,2054791,1463072,1466812,255335,290748,45943,44939,143748,167852,5612,5935,69732,78505,1526009,1537567,275869,315232,84024,88304,163372,189143,10710,11228,1562586,1620456,1120921,1114369,233682,266260,13582,14327,138814,162644,4206,4340,51381,58516,1167201,1167062,247608,283294,39530,44829,155243,180233,8124,8439,420856,434335,342151,352443,21653,24488,32361,30612,4934,5208,1406,1595,18351,19989,358808,370505,28261,31938,44494,43475,8129,8910,2586,2789
R,1,2025,48,3897498,1913223,1984275,1408628,1414633,244104,278894,44035,42538,144224,167489,5461,5427,66771,75294,1468697,1482434,263044,301979,80596,84908,163195,187656,10540,10428,1505663,1560879,1076302,1069313,223142,255720,13177,13439,139521,162338,4093,4008,49428,56061,1120651,1119685,236071,271697,38223,43252,155438,179045,8008,7863,407560,423396,332326,345320,20962,23174,30858,29099,4703,5151,1368,1419,17343,19233,348046,362749,26973,30282,42373,41656,7757,8611,2532,2565
R,1,2025,49,3873896,1901621,1972275,1399629,1405972,243563,277159,43203,42096,145823,169365,5146,5436,64257,72247,1457500,1470971,261900,299012,79252,82856,163300,188641,9647,10236,1500873,1556298,1072298,1065142,222973,255093,12936,13535,141179,164333,3909,4048,47578,54147,1115053,1113834,235536,270331,37910,42405,155705,180373,7411,7749,400748,415977,327331,340830,20590,22066,30267,28561,4644,5032,1237,1388,16679,18100,342447,357137,26364,28681,41342,40451,7595,8268,2236,2487
R,1,2025,50,3866667,1898091,1968576,1404005,1412609,239797,272379,42180,41378,144591,166030,5032,5165,62486,71015,1460205,1476606,257267,293336,77399,82116,161612,184830,9540,9614,1507312,1559858,1083458,1076916,220305,251097,12977,13382,140086,161254,3817,3803,46669,53406,1125367,1124897,232592,265813,37509,42481,154326,176963,7277,7232,390779,408718,320547,335693,19492,21282,29203,27996,4505,4776,1215,1362,15817,17609,334838,351709,24675,27523,39890,39635,7286,7867,2263,2382
