UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2026,10,4102925,2094772,2008153,1400548,1335805,317459,310722,52519,50967,134686,129082,7538,7207,182022,174370,1570567,1498496,402800,393461,105745,101986,198835,190008,18562,17682,1538108,1471176,986861,936345,277000,271304,16449,16184,125182,120042,5360,5144,127256,122157,1106298,1050880,336563,329340,47413,45932,173356,165831,12425,11875,556664,536977,413687,399460,40459,39418,36070,34783,9504,9040,2178,2063,54766,52213,464269,447616,66237,64121,58332,56054,25479,24177,6137,5807
R,7,2026,11,4125621,2107102,2018519,1407781,1343907,322448,313140,52960,51591,136867,129717,7447,7247,179599,172917,1575536,1505220,406495,395217,106287,102868,199584,189473,18118,17425,1551381,1481407,993143,943978,282016,273471,16873,16179,127520,120943,5330,5138,126499,121698,1111844,1058048,341095,331406,48281,46155,174945,166075,12286,11718,555721,537112,414638,399929,40432,39669,36087,35412,9347,8774,2117,2109,53100,51219,463692,447172,65400,63811,58006,56713,24639,23398,5832,5707
R,7,2026,12,4107690,2099426,2008264,1408206,1341817,320082,310998,53230,51195,134534,128123,7479,7227,175895,168904,1572551,1499398,401626,390731,106286,102185,195861,186014,18078,17337,1548310,1475942,996322,944299,280072,271764,16851,16188,125219,119443,5319,5085,124527,119163,1113208,1056039,337693,328367,48325,46207,171837,163126,12267,11693,551116,532322,411884,397518,40010,39234,36379,35007,9315,8680,2160,2142,51368,49741,459343,443359,63933,62364,57961,55978,24024,22888,5811,5644
R,7,2026,13,4112082,2099434,2012648,1407727,1346219,319469,310766,53791,51453,138266,130872,7630,7179,172551,166159,1568644,1500974,398952,388112,106776,102876,198338,187876,18112,17135,1549206,1479512,995158,945893,279875,272354,17102,16319,129217,122180,5415,5063,122439,117703,1109955,1056044,336215,327383,48655,46824,174931,165463,12300,11575,550228,533136,412569,400326,39594,38412,36689,35134,9049,8692,2215,2116,50112,48456,458689,444930,62737,60729,58121,56052,23407,22413,5812,5560
R,7,2026,14,4121698,2105970,2015728,1418368,1353718,320864,310640,55218,52671,134684,127951,7437,7107,169399,163641,1576256,1506136,398519,386153,108377,104079,192906,183700,17770,17020,1551246,1480055,1001526,950261,281249,272878,17024,16413,125686,119446,5263,4961,120498,116096,1114393,1058846,336601,326731,48844,47083,170115,161900,12095,11543,554724,535673,416842,403457,39615,37762,38194,36258,8998,8505,2174,2146,48901,47545,461863,447290,61918,59422,59533,56996,22791,21800,5675,5477
R,7,2026,15,4181496,2138963,2042533,1445993,1374979,326782,316203,55596,53672,133325,126626,7511,7392,169756,163661,1604190,1527284,403783,391252,110062,106215,191250,182110,17837,17339,1569362,1493507,1015065,960886,286790,277438,17210,16478,124300,117888,5324,5064,120673,115753,1128053,1069040,341772,330815,49896,47814,168355,159980,12208,11545,569601,549026,430928,414093,39992,38765,38386,37194,9025,8738,2187,2328,49083,47908,476137,458244,62011,60437,60166,58401,22895,22130,5629,5794
R,7,2026,16,4278590,2188087,2090503,1484458,1412759,334203,322481,56304,53732,133444,127663,7460,7289,172218,166579,1645028,1567889,412504,399260,111926,107552,191486,183151,17857,17359,1597474,1524959,1031601,979031,294564,284478,17202,16993,124874,119378,5229,4957,124004,120122,1147717,1091356,351145,340018,51119,50148,169703,162137,12268,11686,590613,565544,452857,433728,39639,38003,39102,36739,8570,8285,2231,2332,48214,46457,497311,476533,61359,59242,60807,57404,21783,21014,5589,5673
R,7,2026,17,4363804,2232968,2130836,1521100,1443783,341013,329580,57110,54671,134120,128946,7441,7356,172184,166500,1681216,1598814,419088,406321,113460,108843,191595,183624,18023,17462,1625782,1551854,1052276,996701,300713,291461,17796,17379,125461,120609,5065,4940,124471,120764,1168524,1109580,357674,347665,52456,50916,169969,163054,12190,11869,607186,578982,468824,447082,40300,38119,39314,37292,8659,8337,2376,2416,47713,45736,512692,489234,61414,58656,61004,57927,21626,20570,5833,5593
R,7,2026,18,4514165,2309678,2204487,1574799,1495428,350657,339081,60430,56915,141560,135726,7721,7356,174511,169981,1737038,1653315,429467,416855,118429,113656,199363,191449,18624,17578,1678032,1603104,1085078,1029891,309257,300115,18705,17782,132756,127108,5220,5000,127016,123208,1203581,1144837,367065,357163,54821,52915,177916,170188,12626,11945,631646,601383,489721,465537,41400,38966,41725,39133,8804,8618,2501,2356,47495,46773,533457,508478,62402,59692,63608,60741,21447,21261,5998,5633
R,7,2026,19,4528251,2320511,2207740,1587107,1503512,349469,336368,62426,57353,143009,136398,7798,7574,170702,166535,1745648,1657999,425740,411464,120689,113994,199124,190829,18354,17869,1682628,1604743,1093305,1034591,308099,297871,18404,17870,134021,127996,5191,5196,123608,121219,1208578,1147556,363571,353124,54517,53156,177728,170387,12427,12175,637883,602997,493802,468921,41370,38497,44022,39483,8988,8402,2607,2378,47094,45316,537070,510443,62169,58340,66172,60838,21396,20442,5927,5694
R,7,2026,20,4489294,2301407,2187887,1581956,1494138,338930,329616,61937,57017,145417,140235,7821,7350,165346,159531,1735513,1642225,411298,400117,119580,112201,199916,192575,17925,17179,1670051,1593143,1091103,1030387,298969,291661,18133,17549,136650,132153,5292,5062,119904,116331,1202920,1138862,351571,343695,54056,52203,179368,172906,12206,11778,631356,594744,490853,463751,39961,37955,43804,39468,8767,8082,2529,2288,45442,43200,532593,503363,59727,56422,65524,59998,20548,19669,5719,5401
R,7,2026,21,4492790,2304181,2188609,1586291,1497681,336162,324354,62300,57261,151026,147214,7904,7377,160498,154722,1735166,1640989,405132,392208,119530,112063,204036,197667,17759,16800,1675549,1598848,1096577,1036586,296768,287226,18112,17449,142585,139350,5383,5173,116124,113064,1204645,1141676,346676,337132,53802,51925,184144,179112,12146,11692,628632,589761,489714,461095,39394,37128,44188,39812,8441,7864,2521,2204,44374,41658,530521,499313,58456,55076,65728,60138,19892,18555,5613,5108
R,7,2026,22,4529317,2323675,2205642,1604642,1513227,335489,324605,62283,56209,156747,152838,8012,7349,156502,151414,1749677,1653706,401656,390029,118931,110836,208345,202030,17758,16601,1699793,1619462,1116680,1053201,296993,288022,18145,17252,148510,145158,5501,5142,113964,110687,1222705,1156168,345202,336049,53923,52076,189222,183871,12225,11557,623882,586180,487962,460026,38496,36583,44138,38957,8237,7680,2511,2207,42538,40727,526972,497538,56454,53980,65008,58760,19123,18159,5533,5044
R,7,2026,23,4510745,2313507,2197238,1596363,1506644,334176,323870,62044,55736,162498,157448,7912,7327,150514,146213,1735795,1642057,397064,385808,117844,109803,211831,204973,17261,16129,1695752,1615885,1112335,1050005,295739,287726,17795,16691,154625,149576,5524,5143,109734,106744,1214267,1149205,341654,333204,53193,51107,193533,186979,12017,11324,617755,581353,484028,456639,38437,36144,44249,39045,7873,7872,2388,2184,40780,39469,521528,492852,55410,52604,64651,58696,18298,17994,5244,4805
R,7,2026,24,4596574,2339586,2256988,1607394,1540776,346393,343188,60886,56141,174025,168234,7821,7632,143067,141017,1739519,1670618,405798,403469,114211,108106,221055,214000,17012,16675,1722505,1671810,1122002,1080242,307289,305610,17529,17083,166073,160382,5572,5384,104040,103109,1218326,1175460,350557,349818,51163,50222,203069,196445,12015,11759,617081,585178,485392,460534,39104,37578,43357,39058,7952,7852,2249,2248,39027,37908,521193,495158,55241,53651,63048,57884,17986,17555,4997,4916
R,7,2026,25,4883885,2471908,2411977,1694439,1647846,368890,367914,61169,56791,198200,192158,8385,8408,140825,138860,1823679,1775419,427339,427241,113117,106376,244963,238409,17987,17788,1843329,1811435,1199237,1172470,327908,329374,17923,17785,189834,183952,6108,5941,102319,101913,1293327,1266231,370251,373068,50801,49215,226784,220935,12861,12671,628579,600542,495202,475376,40982,38540,43246,39006,8366,8206,2277,2467,38506,36947,530352,509188,57088,54173,62316,57161,18179,17474,5126,5117
R,7,2026,26,4919691,2490024,2429667,1716606,1663393,367345,369504,61047,55599,201969,198228,8718,8414,134339,134529,1839857,1786772,422524,426980,111415,103996,246358,243049,17775,17270,1867108,1836251,1223681,1192617,327559,331087,18007,17256,193587,190028,6428,5955,97846,99308,1313604,1283918,367562,373472,49686,48149,229036,225972,12931,12226,622916,593416,492925,470776,39786,38417,43040,38343,8382,8200,2290,2459,36493,35221,526253,502854,54962,53508,61729,55847,17322,17077,4844,5044
R,7,2026,27,4776201,2417187,2359014,1676192,1621551,349305,352331,58448,53271,195987,195014,8493,8224,128762,128623,1794242,1739609,401551,406606,106981,100054,238708,237590,17410,16745,1816859,1785622,1200550,1166024,311187,315456,17061,16360,187779,186856,6182,5853,94100,95073,1286945,1253475,349249,355668,47922,46461,221883,220966,12562,11912,600328,573392,475642,455527,38118,36875,41387,36911,8208,8158,2311,2371,34662,33550,507297,486134,52302,50938,59059,53593,16825,16624,4848,4833
R,7,2026,28,4642472,2348330,2294142,1629757,1571517,337393,340301,57069,51910,193507,198787,8203,7961,122401,123666,1741908,1685011,386558,392151,103775,97421,233792,239337,16484,15980,1766607,1740505,1168784,1130948,300630,305388,16259,15693,185636,190791,5994,5664,89304,92021,1250658,1215625,336350,343939,45734,44998,218013,223751,11988,11485,581723,553637,460973,440569,36763,34913,40810,36217,7871,7996,2209,2297,33097,31645,491250,469386,50208,48212,58041,52423,15779,15586,4496,4495
R,7,2026,29,4536989,2292055,2244934,1591821,1534807,326154,330225,56036,50303,192596,201802,7766,7502,117682,120295,1699461,1645064,372713,379857,101550,95658,231581,241097,15757,15281,1720987,1702329,1139214,1103239,290197,296215,15498,14789,184981,194115,5644,5482,85453,88489,1217543,1184450,323569,332735,44052,43575,216343,225879,11395,11046,571068,542605,452607,431568,35957,34010,40538,35514,7615,7687,2122,2020,32229,31806,481918,460614,49144,47122,57498,52083,15238,15218,4362,4235
R,7,2026,30,4517748,2278752,2238996,1587450,1531707,319200,327107,56063,50242,193428,204795,7689,7344,114922,117801,1692559,1639599,364190,374961,100924,95613,231364,243187,15702,15051,1714070,1699889,1140107,1103158,283804,293137,15273,14608,185793,196932,5582,5490,83511,86564,1216660,1182593,315948,328175,43431,43397,216459,228065,11371,11086,564682,539107,447343,428549,35396,33970,40790,35634,7635,7863,2107,1854,31411,31237,475899,457006,48242,46786,57493,52216,14905,15122,4331,3965
R,7,2026,31,4548638,2289119,2259519,1596286,1545271,324622,336251,55950,50356,192183,204154,7836,7444,112242,116043,1698569,1651142,368134,383282,100662,95507,229106,241662,15737,15346,1727460,1719998,1151442,1116367,289134,301433,15387,14803,184367,196401,5764,5500,81366,85494,1225611,1194475,320112,335710,43494,43811,214300,226976,11499,11274,561659,539521,444844,428904,35488,34818,40563,35553,7816,7753,2072,1944,30876,30549,472958,456667,48022,47572,57168,51696,14806,14686,4238,4072
R,7,2026,32,4581124,2301515,2279609,1605275,1555999,328708,345501,55275,50719,194158,204397,7737,7456,110362,115537,1705638,1661521,370435,391547,99986,96865,230596,241544,15853,15269,1746155,1742662,1164246,1129566,293993,310815,15541,14999,186698,196633,5713,5441,79964,85208,1236963,1207509,323692,344353,43507,44864,216393,226899,11659,11168,555360,536947,441029,426433,34715,34686,39734,35720,7460,7764,2024,2015,30398,30329,468675,454012,46743,47194,56479,52001,14203,14645,4194,4101
R,7,2026,33,4626621,2321469,2305152,1619516,1572531,333172,352945,56535,51614,196980,206641,7847,7526,107419,113895,1717063,1676308,373511,397830,100750,98465,232236,242792,15739,15233,1769526,1771321,1181588,1149320,298281,318191,15913,15461,189684,199013,5854,5442,78206,83894,1252635,1225839,327039,350567,43872,45953,218473,228606,11669,11101,551943,533831,437928,423211,34891,34754,40622,36153,7296,7628,1993,2084,29213,30001,464428,450469,46472,47263,56878,52512,13763,14186,4070,4132
R,7,2026,34,4700301,2355031,2345270,1651495,1606732,334195,357933,56617,52099,198075,207736,7648,7372,107001,113398,1748943,1710122,372987,401178,102125,100001,232735,243555,15480,15050,1803838,1811867,1213293,1183557,299655,322603,16462,16141,190794,200311,5670,5490,77964,83765,1284316,1260074,327005,353703,45621,47736,219152,229607,11500,11123,551193,533403,438202,423175,34540,35330,40155,35958,7281,7425,1978,1882,29037,29633,464627,450048,45982,47475,56504,52265,13583,13948,3980,3927
R,7,2026,35,4782421,2391412,2391009,1680723,1638945,338761,366316,57195,52487,201829,212746,8022,7722,104882,112793,1775517,1741546,376439,408873,102155,100921,236398,248550,15889,15527,1843604,1861348,1246339,1220152,303940,330857,16799,16433,194408,205148,6002,5752,76116,83006,1315207,1295776,330251,361093,45373,48252,222777,234410,11804,11570,547808,529661,434384,418793,34821,35459,40396,36054,7421,7598,2020,1970,28766,29787,460310,445770,46188,47780,56782,52669,13621,14140,4085,3957
R,7,2026,36,4813360,2402493,2410867,1693900,1656206,338977,368350,56330,52023,203249,215150,7837,7680,102200,111458,1786598,1757615,374627,409115,100601,101656,237046,249847,15562,15253,1863957,1886615,1265530,1240996,305081,333186,16773,16543,196110,208019,5821,5704,74642,82167,1333259,1315801,329808,361901,45386,49590,223968,236527,11591,11418,538536,524252,428370,415210,33896,35164,39557,35480,7139,7131,2016,1976,27558,29291,453339,441814,44819,47214,55215,52066,13078,13320,3971,3835
R,7,2026,37,4669737,2327450,2342287,1645764,1611539,323094,353791,53686,50393,199812,213718,7513,7218,97581,105628,1734271,1707418,356704,391677,96877,97878,231713,247018,14784,14526,1816837,1842011,1239805,1214393,291188,320447,16145,16255,192993,206872,5625,5357,71081,78687,1304223,1285794,314337,347367,43922,48301,219348,234534,11190,10912,510613,500276,405959,397146,31906,33344,37541,34138,6819,6846,1888,1861,26500,26941,430048,421624,42367,44310,52955,49577,12365,12484,3594,3614
R,7,2026,38,4586727,2281273,2305454,1625065,1598156,308614,340149,53563,49545,192869,208110,7292,7181,93870,102313,1710208,1691139,339826,376593,95576,96521,223659,239808,14383,14195,1778283,1812731,1224050,1206555,277862,307898,15915,15654,186265,201457,5386,5313,68805,75854,1286442,1275606,299470,333527,43135,47248,211916,227648,10769,10655,502990,492723,401015,391601,30752,32251,37648,33891,6604,6653,1906,1868,25065,26459,423766,415533,40356,43066,52441,49273,11743,12160,3614,3540
R,7,2026,39,4525840,2250972,2274868,1613282,1584667,301307,332124,51998,48570,187079,202569,7219,6991,90087,99947,1694807,1675548,331156,367098,93325,95506,216378,233348,14053,13703,1759216,1790270,1220247,1199062,271438,300950,15493,15276,180668,195905,5391,5119,65979,73958,1279820,1266332,292109,325363,42303,46913,205097,221485,10673,10182,491756,484598,393035,385605,29869,31174,36505,33294,6411,6664,1828,1872,24108,25989,414987,409216,39047,41735,51022,48593,11281,11863,3380,3521
R,7,2026,40,4542911,2258993,2283918,1625453,1598864,298330,330125,52254,48900,186161,201821,7137,6897,89658,97311,1706654,1687151,327246,363235,94164,95806,215200,231315,14071,13580,1767029,1802672,1232126,1214541,268535,299862,15182,15464,179840,195329,5387,5160,65959,72316,1291883,1280175,288303,323039,42827,47562,204072,219769,10652,10244,491964,481246,393327,384323,29795,30263,37072,33436,6321,6492,1750,1737,23699,24995,414771,406976,38943,40196,51337,48244,11128,11546,3419,3336
R,7,2026,41,4520460,2245863,2274597,1623173,1597160,293844,325773,51404,48795,184140,200938,7002,6892,86300,95039,1701290,1683461,320884,357263,92636,95855,211943,229268,13678,13466,1762952,1798539,1236366,1216574,265623,296268,14788,15482,177895,194626,5246,5234,63034,70355,1293376,1280451,283933,318058,41863,47609,201022,218185,10322,10228,482911,476058,386807,380586,28221,29505,36616,33313,6245,6312,1756,1658,23266,24684,407914,403010,36951,39205,50773,48246,10921,11083,3356,3238
R,7,2026,42,4391041,2176776,2214265,1575250,1556138,281214,315558,50348,47460,180624,196874,6765,6733,82575,91502,1649683,1638955,306842,345354,90682,93782,206895,224046,13234,13233,1708889,1749038,1200434,1182639,253842,287613,14611,14993,174563,190846,5078,5008,60361,67939,1254727,1244108,271307,308241,41161,46914,196402,213288,10065,10004,467887,465227,374816,373499,27372,27945,35737,32467,6061,6028,1687,1725,22214,23563,394956,394847,35535,37113,49521,46868,10493,10758,3169,3229
R,7,2026,43,4434189,2192065,2242124,1591985,1580628,283325,318317,50915,48481,176498,196158,6571,6687,82771,91853,1666862,1663597,308702,347806,92214,96232,201992,222706,12965,13152,1724570,1770554,1216849,1201994,256263,290026,14865,15351,170737,190143,4895,5011,60961,68029,1271913,1263431,273659,310426,42548,48264,191956,212103,9792,9936,467495,471570,375136,378634,27062,28291,36050,33130,5761,6015,1676,1676,21810,23824,394949,400166,35043,37380,49666,47968,10036,10603,3173,3216
R,7,2026,44,4395758,2167660,2228098,1579970,1574536,279663,316297,50145,47742,171606,192856,6480,6599,79796,90068,1652034,1655876,304028,345367,90664,95263,195762,218350,12711,12904,1705792,1759354,1209023,1197322,252975,288350,14643,14807,165888,186886,4847,4865,58416,67124,1261633,1257989,269729,308583,41640,47951,185865,207915,9674,9689,461868,468744,370947,377214,26688,27947,35502,32935,5718,5970,1633,1734,21380,22944,390401,397887,34299,36784,49024,47312,9897,10435,3037,3215
R,7,2026,45,4351350,2146556,2204794,1569652,1562839,278624,314636,49592,47436,163488,185647,6412,6343,78788,87893,1640578,1642288,302558,342893,90205,94341,186857,210008,12503,12377,1690807,1741366,1203277,1189672,252820,287124,14378,14875,157808,179748,4711,4699,57813,65248,1255238,1248652,269236,306799,41605,47470,177217,199871,9363,9267,455749,463428,366375,373167,25804,27512,35214,32561,5680,5899,1701,1644,20975,22645,385340,393636,33322,36094,48600,46871,9640,10137,3140,3110
R,7,2026,46,4338658,2139833,2198825,1563647,1555422,283083,318937,49383,47512,160017,183272,6525,6585,77178,87097,1633217,1634010,306467,346886,89962,94475,182365,207139,12392,12684,1683861,1736424,1195730,1182884,257807,291581,14499,15038,154400,177536,4857,4835,56568,64550,1246578,1241078,273738,310949,41866,47785,172936,197178,9444,9472,455972,462401,367917,372538,25276,27356,34884,32474,5617,5736,1668,1750,20610,22547,386639,392932,32729,35937,48096,46690,9429,9961,2948,3212
R,7,2026,47,4124466,2028837,2095629,1484858,1484519,266706,302076,46622,44747,152133,176283,6097,6024,72421,81980,1550079,1558412,288388,328257,84920,89063,173025,198618,11603,11653,1601752,1657585,1139781,1131137,243270,276390,13728,13848,147037,170825,4540,4404,53396,60981,1187816,1186101,258107,294372,39742,44959,164435,189315,8803,8698,427085,438044,345077,353382,23436,25686,32894,30899,5096,5458,1557,1620,19025,20999,362263,372311,30281,33885,45178,44104,8590,9303,2800,2955
R,7,2026,48,4014076,1971269,2042807,1450648,1455087,254262,288802,44841,44210,146081,169852,5637,5803,69800,79053,1513627,1526324,274763,313481,82273,87507,166215,191517,10665,11116,1553076,1612570,1110957,1106693,231964,264316,13178,13932,141218,164516,4259,4261,51500,58852,1157359,1159670,245953,281466,38708,44391,158013,182399,8113,8384,418193,430237,339691,348394,22298,24486,31663,30278,4863,5336,1378,1542,18300,20201,356268,366654,28810,32015,43565,43116,8202,9118,2552,2732
R,7,2026,49,3960739,1940730,2020009,1429493,1438511,249142,286272,44260,43152,144522,169215,5555,5760,67758,77099,1490565,1508031,268993,310034,81257,86209,163627,190038,10552,10960,1531550,1593947,1096371,1091882,227694,262316,13449,13982,139683,164041,4127,4246,50226,57480,1141542,1143662,241183,278697,38912,44366,155680,181244,7961,8204,409180,426062,333122,346629,21448,23956,30811,29170,4839,5174,1428,1514,17532,19619,349023,364369,27810,31337,42345,41843,7947,8794,2591,2756
R,7,2026,50,3831408,1876666,1954742,1379826,1393010,239324,274217,42606,41498,144389,167719,5224,5445,65297,72853,1438611,1458514,257691,296579,78847,82512,162594,187096,10058,10269,1478790,1539530,1055154,1053475,218633,251596,12788,13228,139796,162647,3982,4028,48437,54556,1098685,1102470,231201,267213,37787,42254,155077,178795,7751,7790,397876,415212,324672,339535,20691,22621,29818,28270,4593,5072,1242,1417,16860,18297,339926,356044,26490,29366,41060,40258,7517,8301,2307,2479
