UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2023,9,4122524,2111155,2011369,1484113,1407404,322966,313792,36599,35446,131388,124518,7157,6951,128932,123258,1602633,1520684,392219,381024,61550,59247,180025,170183,16317,15574,1566141,1489109,1030690,973496,287148,279245,16636,15902,124078,117571,4664,4526,102925,98369,1125744,1064318,342868,333520,32777,31239,164841,155728,11474,10931,545014,522260,453423,433908,35818,34547,19963,19544,7310,6947,2493,2425,26007,24889,476889,456366,49351,47504,28773,28008,15184,14455,4843,4643
R,7,2023,10,4106729,2098847,2007882,1473985,1406328,320802,312154,36370,35103,133420,126053,7159,6901,127111,121343,1590693,1517669,388626,377762,61082,58822,181770,171465,16395,15527,1558487,1486481,1023235,971556,285942,278444,16787,16038,126284,119141,4710,4479,101529,96823,1116861,1060797,340534,331322,32809,31409,166845,157121,11567,10837,540360,521401,450750,434772,34860,33710,19583,19065,7136,6912,2449,2422,25582,24520,473832,456872,48092,46440,28273,27413,14925,14344,4828,4690
R,7,2023,11,4111654,2104493,2007161,1484659,1412771,321610,310996,37510,35979,128453,121392,6934,6695,125327,119328,1599705,1522290,388731,375374,62231,59614,175646,165854,15967,15268,1559069,1482745,1029165,974339,287282,278118,16853,16165,121400,114771,4505,4333,99864,95019,1121247,1061951,341196,329906,32857,31450,160908,151894,11197,10658,545424,524416,455494,438432,34328,32878,20657,19814,7053,6621,2429,2362,25463,24309,478458,460339,47535,45468,29374,28164,14738,13960,4770,4610
R,7,2023,12,4155465,2131657,2023808,1513247,1432746,323804,312331,36051,34607,125920,118561,6881,6555,125754,119008,1628782,1541986,391025,376379,61136,58586,173055,162729,15973,15065,1572215,1487660,1040595,980594,291088,280288,17149,16213,119058,112113,4500,4246,99825,94206,1132700,1067446,344999,331506,33342,31638,158345,148863,11204,10489,559442,536148,472652,452152,32716,32043,18902,18394,6862,6448,2381,2309,25929,24802,496082,474540,46026,44873,27794,26948,14710,13866,4769,4576
R,7,2023,13,4240124,2171676,2068448,1551312,1471425,328462,316899,35618,34310,123902,118212,6662,6492,125720,121110,1667098,1582709,395867,382381,60919,59020,170316,162450,15550,14993,1595990,1517271,1061225,1002329,296310,285914,17324,16985,117352,112073,4515,4310,99264,95660,1153033,1090576,350131,338098,33449,32905,155931,148909,11069,10526,575686,551177,490087,469096,32152,30985,18294,17325,6550,6139,2147,2182,26456,25450,514065,492133,45736,44283,27470,26115,14385,13541,4481,4467
R,7,2023,14,4329689,2216606,2113083,1589686,1507920,337327,326870,35894,34386,122904,118091,6724,6642,124071,119174,1703679,1617570,404032,391615,61081,58159,168267,161232,15402,15002,1632288,1554816,1090604,1031444,304957,295455,17883,17303,116287,111901,4569,4484,97988,94229,1180999,1118512,358354,347400,33934,32385,154046,147918,10974,10657,584318,558267,499082,476476,32370,31415,18011,17083,6617,6190,2155,2158,26083,24945,522680,499058,45678,44215,27147,25774,14221,13314,4428,4345
R,7,2023,15,4494279,2302096,2192183,1654546,1567414,349810,339281,37610,35910,128250,122654,6971,6698,124909,120226,1769222,1677779,416884,404913,62860,60231,173861,165844,15960,15006,1693779,1613783,1133157,1072679,316419,307172,18688,18061,121748,116400,4763,4448,99004,95023,1224383,1160208,370434,359919,34872,33473,159831,152352,11380,10585,608317,578400,521389,494735,33391,32109,18922,17849,6502,6254,2208,2250,25905,25203,544839,517571,46450,44994,27988,26758,14030,13492,4580,4421
R,7,2023,16,4489876,2300741,2189135,1660257,1573991,348304,335878,38237,36136,126688,120175,6857,6793,120398,116162,1770815,1680432,412654,398607,63084,60175,170639,161971,15526,15131,1694234,1611530,1140371,1078590,315369,304459,18565,18076,120088,114068,4713,4559,95128,91778,1228089,1162963,366977,354967,34438,33332,156644,148919,11123,10693,606507,577605,519886,495401,32935,31419,19672,18060,6600,6107,2144,2234,25270,24384,542726,517469,45677,43640,28646,26843,13995,13052,4403,4438
R,7,2023,17,4424149,2264436,2159713,1643472,1558414,335523,327490,37517,35573,126196,121862,6742,6566,114986,109808,1748993,1659133,396073,385871,61839,58596,168523,161910,15004,14417,1671956,1595690,1134213,1073484,304083,297041,18297,17756,119884,116028,4604,4462,90875,86919,1217866,1153468,352711,344158,33754,32420,155310,149446,10721,10236,592480,564023,509259,484930,31440,30449,19220,17817,6312,5834,2138,2104,24111,22889,531127,505665,43362,41713,28085,26176,13213,12464,4283,4181
R,7,2023,18,4393823,2248344,2145479,1634318,1549366,329460,319845,37344,35304,130655,128749,6851,6626,109716,105589,1734740,1645820,386433,375182,61172,57940,171401,167608,14753,14199,1667978,1595739,1135017,1075648,298932,290677,18063,17612,124602,123036,4724,4684,86640,84082,1214584,1152669,344557,335477,33191,32127,158813,155806,10583,10371,580366,549740,499301,473718,30528,29168,19281,17692,6053,5713,2127,1942,23076,21507,520156,493151,41876,39705,27981,25813,12588,11802,4170,3828
R,7,2023,19,4425946,2263486,2162460,1651174,1565441,327281,319630,36873,34468,135235,133719,6751,6476,106172,102726,1748388,1659408,381573,372818,60202,56976,175007,171792,14507,13959,1693001,1619871,1159023,1096418,297734,291470,17972,17411,129275,128141,4746,4597,84251,81834,1236427,1171457,341418,334467,33034,32193,162761,160238,10555,10161,570485,542589,492151,469023,29547,28160,18901,17057,5960,5578,2005,1879,21921,20892,511961,487951,40155,38351,27168,24783,12246,11554,3952,3798
R,7,2023,20,4386078,2242092,2143986,1638746,1553729,323256,317806,36451,33630,135850,134277,6719,6477,101070,98067,1730966,1643331,374634,367838,59331,55893,173590,170744,14310,13598,1682116,1610612,1155000,1091572,294141,290631,17609,17047,130155,128756,4726,4650,80485,77956,1228651,1163033,335618,330922,32508,31624,162040,159452,10425,10060,559976,533374,483746,462157,29115,27175,18842,16583,5695,5521,1993,1827,20585,20111,502315,480298,39016,36916,26823,24269,11550,11292,3885,3538
R,7,2023,21,4364745,2228866,2135879,1627512,1546587,326748,321902,35946,33374,134979,132579,6465,6291,97216,95146,1716191,1633103,375898,370778,58573,55845,171041,167223,13712,13382,1677829,1611788,1150770,1092329,298053,294836,17763,17143,129471,127310,4619,4504,77153,75666,1221339,1161374,337692,334232,32417,31948,159815,156460,10132,9891,551037,524091,476742,454258,28695,27066,18183,16231,5508,5269,1846,1787,20063,19480,494852,471729,38206,36546,26156,23897,11226,10763,3580,3491
R,7,2023,22,4447974,2270103,2177871,1651330,1572665,334240,329680,35539,33880,145468,141703,6350,6280,97176,93663,1739641,1657839,383119,377259,58719,56132,181577,176075,13658,13398,1720736,1654516,1175475,1118497,305694,302943,17973,17485,139945,136542,4599,4418,77050,74631,1245589,1186547,344910,341417,33230,32273,170465,165615,10116,9816,549367,523355,475855,454168,28546,26737,17566,16395,5523,5161,1751,1862,20126,19032,494052,471292,38209,35842,25489,23859,11112,10460,3542,3582
R,7,2023,23,4455385,2272629,2182756,1650117,1571631,338534,334213,36010,34248,147502,144662,6461,6140,94005,91862,1735631,1654738,385768,381175,59320,56830,181644,177867,13526,13103,1729402,1664930,1178893,1122475,310652,307554,18423,17755,142028,139515,4689,4377,74717,73254,1246974,1188889,348660,345478,33849,32922,170979,167531,10099,9675,543227,517826,471224,449156,27882,26659,17587,16493,5474,5147,1772,1763,19288,18608,488657,465849,37108,35697,25471,23908,10665,10336,3427,3428
R,7,2023,24,4389265,2236059,2153206,1626034,1553550,330756,327101,34974,33765,146301,143962,6434,5982,91560,88846,1709121,1633936,376405,372101,57917,56182,179544,175869,13697,12809,1708855,1647346,1168759,1114678,303677,301079,18010,17586,140864,138815,4662,4256,72883,70932,1235010,1178947,340498,337599,33451,32842,168951,165642,10235,9502,527204,505860,457275,438872,27079,26022,16964,16179,5437,5147,1772,1726,18677,17914,474111,454989,35907,34502,24466,23340,10593,10227,3462,3307
R,7,2023,25,4382227,2228817,2153410,1618002,1548038,331805,328864,34711,33681,149442,150331,6434,6082,88423,86414,1697971,1626290,375578,372153,57370,55790,181345,181279,13298,12657,1709103,1654964,1166549,1114982,305545,303534,17785,17735,144193,145176,4724,4331,70307,69206,1230218,1177769,340827,338622,33006,32902,171179,171414,10033,9402,519714,498446,451453,433056,26260,25330,16926,15946,5249,5155,1710,1751,18116,17208,467753,448521,34751,33531,24364,22888,10166,9865,3265,3255
R,7,2023,26,4391431,2227794,2163637,1616976,1553514,330237,329007,34302,32929,154011,157539,6407,6040,85861,84608,1694645,1629755,371975,370833,57004,55376,185261,187905,13169,12698,1711971,1669084,1168709,1123291,304340,304425,17629,17327,148816,152440,4675,4387,67802,67214,1230161,1183874,337555,338008,32834,32603,175228,178134,9861,9519,515823,494553,448267,430223,25897,24582,16673,15602,5195,5099,1732,1653,18059,17394,464484,445881,34420,32825,24170,22773,10033,9771,3308,3179
R,7,2023,27,4420485,2242516,2177969,1628926,1562156,329748,330152,34210,32516,158953,164731,6465,6265,84214,82149,1704962,1636147,369989,370080,57095,54935,189748,194540,13174,12878,1729393,1684789,1182305,1132429,304190,305746,17734,17226,153870,159594,4694,4570,66600,65224,1242496,1191230,336257,337677,33131,32497,179999,184835,9906,9760,513123,493180,446621,429727,25558,24406,16476,15290,5083,5137,1771,1695,17614,16925,462466,444917,33732,32403,23964,22438,9749,9705,3268,3118
R,7,2023,28,4496301,2278756,2217545,1648378,1583572,345295,344738,34482,33123,161671,169151,6599,6552,82331,80409,1722174,1655466,384037,383660,57697,55622,191853,198219,13511,13254,1762611,1721734,1198881,1151642,319248,319662,18164,17654,156423,164074,4809,4803,65086,63899,1257162,1208798,349997,350755,34035,33224,182121,188701,10169,10067,516145,495811,449497,431930,26047,25076,16318,15469,5248,5077,1790,1749,17245,16510,465012,446668,34040,32905,23662,22398,9732,9518,3342,3187
R,7,2023,29,4587778,2326260,2261518,1675212,1606406,362144,360801,35045,34034,167190,174240,6688,6706,79981,79331,1746522,1677037,398858,398418,58352,57133,196877,202964,13692,13462,1804703,1763050,1220130,1172061,335750,335511,18753,18344,162099,169099,4928,4964,63043,63071,1276268,1228184,364734,365575,34727,34469,187304,193464,10391,10236,521557,498468,455082,434345,26394,25290,16292,15690,5091,5141,1760,1742,16938,16260,470254,448853,34124,32843,23625,22664,9573,9500,3301,3226
R,7,2023,30,4658544,2361862,2296682,1696896,1628595,373881,370487,36404,34816,171049,179556,6959,6732,76673,76496,1765015,1696448,408294,405955,59309,57766,199861,207537,13758,13432,1837404,1798633,1239223,1194126,346921,345292,19470,19101,166074,174385,5104,4961,60612,60768,1293046,1247993,373987,373366,35256,35163,190761,198301,10484,10222,524458,498049,457673,434469,26960,25195,16934,15715,4975,5171,1855,1771,16061,15728,471969,448455,34307,32589,24053,22603,9100,9236,3274,3210
R,7,2023,31,4759307,2406437,2352870,1731260,1668930,378502,379754,37658,35338,176779,186000,7228,6874,75010,75974,1797477,1735844,410823,413987,60862,58155,205445,214832,14155,13793,1875664,1850331,1268634,1231605,351053,353079,20241,19644,171669,180666,5214,5086,58853,60251,1320491,1284647,376006,379936,36225,35648,196211,205314,10700,10469,530773,502539,462626,437325,27449,26675,17417,15694,5110,5334,2014,1788,16157,15723,476986,451197,34817,34051,24637,22507,9234,9518,3455,3324
R,7,2023,32,4824773,2434986,2389787,1753335,1694514,380330,385525,37422,34530,184484,193856,7859,7316,71556,74046,1815606,1759082,410512,418767,59580,56656,212972,222775,14977,14413,1908158,1896994,1295723,1267687,352183,357890,19927,19385,179041,188259,5734,5460,55550,58313,1343832,1318373,375067,383697,34961,34716,203408,212910,11328,11114,526828,492793,457612,426827,28147,27635,17495,15145,5443,5597,2125,1856,16006,15733,471774,440709,35445,35070,24619,21940,9564,9865,3649,3299
R,7,2023,33,4833503,2437154,2396349,1762606,1702572,374551,383949,36893,33918,188141,198410,8026,7412,66937,70088,1821030,1763808,402051,414725,57483,55332,215345,225692,14700,14090,1912793,1911554,1306128,1282748,346871,356293,19401,19058,182706,193014,5801,5564,51886,54877,1351177,1330483,367513,379845,33372,33779,206023,216388,11073,10879,524361,484795,456478,419824,27680,27656,17492,14860,5435,5396,2225,1848,15051,15211,469853,433325,34538,34880,24111,21553,9322,9304,3627,3211
R,7,2023,34,4694268,2368812,2325456,1720952,1654449,353556,366057,35550,32363,188338,200123,7867,7045,62549,65419,1775513,1711431,378780,394329,55228,52276,213699,226107,14090,13383,1863218,1861896,1280567,1252522,327124,339625,18472,18065,183146,194780,5845,5351,48064,51553,1322293,1297209,345658,361359,31582,31908,204910,217178,10817,10416,505594,463560,440385,401927,26432,26432,17078,14298,5192,5343,2022,1694,14485,13866,453220,414222,33122,32970,23646,20368,8789,8929,3273,2967
R,7,2023,35,4605627,2323885,2281742,1705203,1639558,332729,346324,35037,31713,183747,194965,7831,6972,59338,62210,1756755,1693825,356004,372959,53642,50768,208334,219762,13994,13079,1818009,1822457,1263046,1240633,307409,320584,17915,17462,178712,189953,5694,5276,45233,48549,1302125,1282859,324280,340619,30093,30541,199796,211249,10560,10184,505876,459285,442157,398925,25320,25740,17122,14251,5035,5012,2137,1696,14105,13661,454630,410966,31724,32340,23549,20227,8538,8513,3434,2895
R,7,2023,36,4549695,2300317,2249378,1700976,1624791,321000,335108,33897,30656,180970,191602,7713,6895,55761,60326,1749472,1677435,342855,360605,51743,49565,203940,215638,13407,12731,1799740,1794958,1262306,1229460,296293,310048,17292,16890,175936,186702,5526,5100,42387,46758,1298895,1270066,311969,329062,29033,29779,195679,207382,10104,9753,500577,454420,438670,395331,24707,25060,16605,13766,5034,4900,2187,1795,13374,13568,450577,407369,30886,31543,22710,19786,8261,8256,3303,2978
R,7,2023,37,4553624,2303886,2249738,1713860,1634102,313818,329741,33418,30352,180520,191054,7831,7018,54439,57471,1761141,1683914,334581,353554,51087,48828,202989,214038,13614,12790,1799520,1796532,1271523,1238969,289004,304889,16573,16560,175535,186239,5590,5289,41295,44586,1307165,1277404,303770,322651,28197,29336,194785,205932,10210,9937,504366,453206,442337,395133,24814,24852,16845,13792,4985,4815,2241,1729,13144,12885,453976,406510,30811,30903,22890,19492,8204,8106,3404,2853
R,7,2023,38,4543628,2295409,2248219,1715234,1637272,308621,326002,32614,29952,178655,191661,7736,6992,52549,56340,1760841,1686188,328316,348658,50031,48430,200367,214458,13395,12710,1792664,1796065,1273551,1242673,284599,301366,16114,16382,173692,186957,5460,5298,39248,43389,1307319,1280123,298269,317870,27379,29091,192219,206547,9947,9886,502745,452154,441683,394599,24022,24636,16500,13570,4963,4704,2276,1694,13301,12951,453522,406065,30047,30788,22652,19339,8148,7911,3448,2824
R,7,2023,39,4445062,2241657,2203405,1678454,1605879,295602,316364,32141,29572,177686,190307,7433,6783,50341,54500,1722093,1653125,314299,337692,49104,47814,198564,212656,12830,12469,1750496,1756538,1246627,1215374,272338,292590,15895,15981,172704,185768,5307,5082,37625,41743,1278977,1251352,285295,307982,26938,28465,190496,204839,9575,9625,491161,446867,431827,390505,23264,23774,16246,13591,4982,4539,2126,1701,12716,12757,443116,401773,29004,29710,22166,19349,8068,7817,3255,2844
R,7,2023,40,4503766,2269181,2234585,1705829,1633149,297818,320256,32742,30085,174971,189707,7468,6907,50353,54481,1749515,1680206,316305,341467,49850,48740,195711,211797,12900,12624,1772052,1779755,1268111,1236045,274505,295590,16050,16208,170134,185020,5366,5194,37886,41698,1300697,1271828,287367,310913,27420,28969,187807,203922,9683,9763,497129,454830,437718,397104,23313,24666,16692,13877,4837,4687,2102,1713,12467,12783,448818,408378,28938,30554,22430,19771,7904,7875,3217,2861
R,7,2023,41,4488828,2259166,2229662,1703147,1633289,295385,319863,32182,29161,172065,187674,7498,6814,48889,52861,1745509,1678850,313248,340708,49281,47565,191922,208785,12850,12359,1764817,1773589,1267914,1233874,272136,295650,15746,15545,167276,182882,5352,5039,36393,40599,1299155,1268650,284471,310805,26947,28276,184035,200898,9592,9497,494349,456073,435233,399415,23249,24213,16436,13616,4789,4792,2146,1775,12496,12262,446354,410200,28777,29903,22334,19289,7887,7887,3258,2862
R,7,2023,42,4418389,2221766,2196623,1682706,1614041,290339,316263,31101,28780,162497,179613,7249,6356,47874,51570,1723962,1658609,307826,336709,48008,46814,181899,199867,12526,11775,1738261,1748453,1256453,1221582,268029,292245,15111,15649,157697,174956,5148,4678,35823,39343,1287066,1255329,280146,306941,26307,28054,174185,192259,9331,9069,483505,448170,426253,392459,22310,24018,15990,13131,4800,4657,2101,1678,12051,12227,436896,403280,27680,29768,21701,18760,7714,7608,3195,2706
R,7,2023,43,4393938,2207611,2186327,1669289,1602240,294255,321359,31179,28529,159055,176860,7204,6548,46629,50791,1709571,1645977,311267,341477,48201,46635,177616,196714,12392,11973,1720806,1739208,1240327,1210558,271684,297361,15176,15522,154267,172267,5016,4903,34336,38597,1269712,1243499,283240,311749,26348,28043,169786,189103,9130,9258,486805,447119,428962,391682,22571,23998,16003,13007,4788,4593,2188,1645,12293,12194,439859,402478,28027,29728,21853,18592,7830,7611,3262,2715
R,7,2023,44,4210400,2109086,2101314,1598529,1541470,278058,307777,29187,26933,153151,171405,6452,6042,43709,47687,1636233,1582525,293933,326415,45015,44049,170584,190077,11341,11040,1654968,1675274,1197540,1168685,257109,284706,14555,14430,148815,167073,4574,4437,32375,35943,1225174,1199369,267904,297777,24970,26146,163578,182921,8456,8457,454118,426040,400989,372785,20949,23071,14632,12503,4336,4332,1878,1605,11334,11744,411059,383156,26029,28638,20045,17903,7006,7156,2885,2583
R,7,2023,45,4112029,2057866,2054163,1568123,1513910,266752,295856,28151,26690,146961,166112,6178,5728,41701,45867,1603952,1553191,281674,313589,43490,43514,163719,184177,10614,10466,1609092,1632192,1170675,1143672,246596,273697,13948,14334,142746,161714,4443,4227,30684,34548,1196718,1172970,256674,286097,24040,25892,156816,177073,7949,8050,448774,421971,397448,370238,20156,22159,14203,12356,4215,4398,1735,1501,11017,11319,407234,380221,25000,27492,19450,17622,6903,7104,2665,2416
R,7,2023,46,4056477,2024244,2032233,1544036,1497913,260965,292336,27973,26141,145335,165815,6046,5734,39889,44294,1578429,1535735,275111,309255,42972,42609,161136,183298,10406,10455,1584909,1612948,1154622,1128859,241579,270497,14117,14456,140999,161540,4287,4197,29305,33399,1179570,1157105,250983,282320,24114,25876,154243,176297,7708,7963,439335,419285,389414,369054,19386,21839,13856,11685,4336,4275,1759,1537,10584,10895,398859,378630,24128,26935,18858,16733,6893,7001,2698,2492
R,7,2023,47,3914596,1953145,1961451,1487718,1446902,249493,279437,26802,24966,145363,163456,5641,5414,38128,41276,1520574,1482062,262586,294987,41276,40583,160676,179839,9861,9746,1526286,1551371,1108594,1084959,230878,258373,13406,13553,141278,159255,4081,3984,28049,31247,1132481,1111303,239502,269267,23051,24461,154206,173160,7423,7480,426859,410080,379124,361943,18615,21064,13396,11413,4085,4201,1560,1430,10079,10029,388093,370759,23084,25720,18225,16122,6470,6679,2438,2266
R,7,2023,48,3951481,1969355,1982126,1504906,1467003,250169,281461,26279,25082,146604,163680,5733,5190,35664,39710,1535295,1500772,262366,296142,40149,40234,160887,179525,9722,9290,1549272,1577192,1129937,1107939,232587,261784,13269,13750,142596,159678,4182,3879,26701,30162,1152407,1133285,240901,271987,22689,24339,154807,173292,7402,7195,420083,404934,374969,359064,17582,19677,13010,11332,4008,4002,1551,1311,8963,9548,382888,367487,21465,24155,17460,15895,6080,6233,2320,2095
R,7,2023,49,3872335,1927752,1944583,1474228,1440291,243595,275323,25785,24425,144781,161322,5244,5095,34119,38127,1503290,1472524,255123,289377,39166,39200,158490,176473,9088,9124,1523556,1550634,1112519,1090025,227070,256479,13064,13506,141167,157557,3878,3801,25858,29266,1134306,1114466,234949,266433,22357,24045,152981,170618,7014,7071,404196,393949,361709,350266,16525,18844,12721,10919,3614,3765,1366,1294,8261,8861,368984,358058,20174,22944,16809,15155,5509,5855,2074,2053
R,7,2023,50,3919695,1949031,1970664,1490543,1460225,249922,282116,25439,24717,143974,161186,5262,4983,33891,37437,1519331,1491830,261020,295737,38888,39491,157738,176124,9032,8878,1552947,1582214,1135824,1114701,233827,263655,13126,13797,140390,157377,3921,3740,25859,28944,1157538,1138838,241439,273392,22551,24524,152349,170269,7000,6921,396084,388450,354719,345524,16095,18461,12313,10920,3584,3809,1341,1243,8032,8493,361793,352992,19581,22345,16337,14967,5389,5855,2032,1957
