UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,7,2020,9,4075107,2085504,1989603,1416679,1345322,318957,308858,51672,50062,123191,117050,7350,7080,167655,161231,1572955,1495411,394971,382779,105673,101988,180196,171536,17585,16910,1548563,1473261,1010636,956030,281135,272106,17214,16505,114514,108739,5189,4948,119875,114933,1122931,1063472,336009,325378,49903,47848,157809,150042,12022,11377,536941,516342,406043,389292,37822,36752,34458,33557,8677,8311,2161,2132,47780,46298,450024,431939,58962,57401,55770,54140,22387,21494,5563,5533
R,7,2020,10,4169406,2132422,2036984,1453242,1383193,326111,314867,52238,50065,123497,118011,7235,6907,170099,163941,1611884,1535925,403391,390454,107339,103237,180678,172381,17538,16849,1576703,1504385,1027087,974343,288817,278934,17224,17013,115198,110144,5064,4825,123313,119126,1142601,1085795,345333,334330,51163,50153,159337,151987,12059,11494,555719,532599,426155,408850,37294,35933,35014,33052,8299,7867,2171,2082,46786,44815,469283,450130,58058,56124,56176,53084,21341,20394,5479,5355
R,7,2020,11,4246735,2172289,2074446,1486943,1413096,332604,321497,52437,50811,123293,118361,7159,6933,169853,163748,1644941,1565631,409542,396991,108155,104281,179884,171888,17634,16897,1603879,1529318,1047301,991444,295095,285493,17836,17390,114944,110456,4898,4758,123805,119777,1162985,1103465,351990,341560,52519,50920,158770,151977,11971,11620,568410,545128,439642,421652,37509,36004,34601,33421,8349,7905,2261,2175,46048,43971,481956,462166,57552,55431,55636,53361,21114,19911,5663,5277
R,7,2020,12,4383961,2241125,2142836,1537182,1462594,341868,330350,54765,52712,128061,122962,7332,6909,171917,167309,1697053,1618044,419416,406945,112065,108766,184881,177554,18116,16999,1653493,1577606,1080014,1024379,303739,293626,18751,17788,119652,114767,5030,4739,126307,122307,1197899,1138545,361489,350580,54912,52944,164065,156946,12388,11623,587632,565230,457168,438215,38129,36724,36014,34924,8409,8195,2302,2170,45610,45002,499154,479499,57927,56365,57153,55822,20816,20608,5728,5376
R,7,2020,13,4379402,2241602,2137800,1545593,1467620,340211,326371,55761,52902,125310,120038,7288,7036,167439,163833,1701157,1619657,414941,400290,113115,108884,180191,173277,17678,17189,1654075,1574592,1088598,1028986,302561,290561,18447,17880,116830,112092,4943,4814,122696,120259,1203094,1141116,357948,345715,54606,53215,159597,153509,12107,11723,587527,563208,456995,438634,37650,35810,37314,35022,8480,7946,2345,2222,44743,43574,498063,478541,56993,54575,58509,55669,20594,19768,5571,5466
R,7,2020,14,4318919,2211104,2107815,1536163,1454339,329108,318286,54458,52461,122828,119283,7175,6757,161372,156689,1686093,1599858,399632,387600,111003,106994,175789,170277,17076,16434,1635792,1556383,1086074,1023722,293191,283588,18189,17544,114655,111715,4932,4599,118751,115215,1196893,1131236,345658,335498,54173,52235,156204,151349,11758,11239,575312,551432,450089,430617,35917,34698,36269,34917,8173,7568,2243,2158,42621,41474,489200,468622,53974,52102,56830,54759,19585,18928,5318,5195
R,7,2020,15,4306761,2206602,2100159,1538658,1454385,326407,312411,54294,52654,123836,122026,7100,6785,156307,151898,1683694,1595136,393476,379034,110374,106831,175168,171154,16760,16072,1636351,1556356,1091474,1028695,291076,278828,18157,17436,115938,114685,4884,4695,114822,112017,1198413,1132879,340832,328643,53895,51969,156194,153357,11558,11145,570251,543803,447184,425690,35331,33583,36137,35218,7898,7341,2216,2090,41485,39881,485281,462257,52644,50391,56479,54862,18974,17797,5202,4927
R,7,2020,16,4331506,2220765,2110741,1555663,1468000,325826,312255,54318,51553,125089,123718,7192,6736,152677,148479,1697193,1605814,390279,376318,109952,105538,175117,171615,16761,15851,1656088,1572267,1111312,1044730,291462,279386,18217,17242,117330,116532,4961,4641,112806,109736,1216330,1146879,339579,327354,54098,52162,156790,154200,11605,10987,564677,538474,444351,423270,34364,32869,36101,34311,7759,7186,2231,2095,39871,38743,480863,458935,50700,48964,55854,53376,18327,17415,5156,4864
R,7,2020,17,4300534,2204192,2096342,1545403,1459962,324497,311432,54486,50608,125788,124547,7170,6710,146848,143083,1681509,1592523,385755,371852,109385,103962,173528,170793,16335,15357,1645803,1564922,1105780,1041531,290360,279004,17846,16668,118314,117193,4972,4661,108531,105865,1206681,1139982,336163,324431,53347,51189,155941,153599,11373,10781,558389,531420,439623,418431,34137,32428,36640,33940,7474,7354,2198,2049,38317,37218,474828,452541,49592,47421,56038,52773,17587,17194,4962,4576
R,7,2020,18,4378169,2227753,2150416,1559045,1493237,336719,330959,54016,50397,131325,131210,7143,6977,139505,137636,1687922,1620004,394511,389601,106476,101524,176830,175616,16155,15850,1668265,1617211,1116896,1071922,301957,297242,17653,17043,123859,123960,5012,4933,102888,102111,1212227,1166285,345119,341360,51392,50242,159631,158971,11371,11239,559488,533205,442149,421315,34762,33717,36363,33354,7466,7250,2131,2044,36617,35525,475695,453719,49392,48241,55084,51282,17199,16645,4784,4611
R,7,2020,19,4653347,2355762,2297585,1646011,1597560,359636,356045,54726,50786,150213,150091,7786,7742,137390,135361,1772097,1721970,416526,413755,105848,99590,195508,194787,17237,16948,1784307,1751575,1193803,1163509,322967,321565,18068,17768,142522,142537,5593,5530,101354,100666,1287055,1256207,365296,365118,51109,49254,178307,178247,12280,12171,571455,546010,452208,434051,36669,34480,36658,33018,7691,7554,2193,2212,36036,34695,485042,465763,51230,48637,54739,50336,17201,16540,4957,4777
R,7,2020,20,4681521,2373647,2307874,1668503,1609769,358844,357505,54673,49699,152581,152153,8181,7715,130865,131033,1788572,1729953,412508,413478,104190,97345,195422,195313,17080,16395,1807621,1771434,1218553,1182885,323088,323160,18164,17260,144984,144618,5974,5545,96858,97966,1307631,1273002,363104,365428,50032,48229,179186,179173,12408,11735,566026,536440,449950,426884,35756,34345,36509,32439,7597,7535,2207,2170,34007,33067,480941,456951,49404,48050,54158,49116,16236,16140,4672,4660
R,7,2020,21,4537076,2304441,2232635,1629244,1565595,340875,339987,52081,47664,149403,146912,7962,7470,124876,125007,1743748,1680396,391466,392736,99656,93711,190384,187707,16682,15795,1760790,1717114,1196227,1155105,306787,307099,17174,16379,142008,139482,5756,5426,92838,93623,1281532,1241311,344777,347154,48191,46569,174696,172098,12035,11379,543651,515521,433017,410490,34088,32888,34907,31285,7395,7430,2206,2044,32038,31384,462216,439085,46689,45582,51465,47142,15688,15609,4647,4416
R,7,2020,22,4405909,2240253,2165656,1582311,1515436,328870,327158,51064,46659,152000,149233,7687,7294,118321,119876,1690728,1625499,376328,377446,96778,91334,190420,187937,15764,15110,1714628,1668831,1163695,1119256,296010,296061,16427,15717,144901,142044,5622,5270,87973,90483,1244409,1202603,331653,334450,46071,45093,175774,173448,11522,10976,525625,496825,418616,396180,32860,31097,34637,30942,7099,7189,2065,2024,30348,29393,446319,422896,44675,42996,50707,46241,14646,14489,4242,4134
R,7,2020,23,4300830,2187328,2113502,1544230,1478123,317090,315900,50136,45354,155153,151057,7358,6989,113361,116079,1647923,1584544,361860,363779,94649,89736,192085,188370,15152,14541,1672284,1627390,1134278,1090699,284987,285616,15631,14856,148215,144226,5349,5130,83824,86863,1211188,1170494,318196,321961,44306,43719,177864,174355,11007,10583,515044,486112,409952,387424,32103,30284,34505,30498,6938,6831,2009,1859,29537,29216,436735,414050,43664,41818,50343,46017,14221,14015,4145,3958
R,7,2020,24,4285601,2177552,2108049,1541082,1475401,309831,312567,50422,45600,158269,154050,7381,6937,110567,113494,1642226,1579391,353035,358619,94387,90002,194031,190394,15179,14416,1667889,1624866,1135662,1090806,278355,282414,15456,14616,151325,147056,5372,5146,81719,84828,1210658,1168736,310279,317217,43757,43479,180141,176468,11041,10624,509663,483183,405420,384595,31476,30153,34966,30984,6944,6994,2009,1791,28848,28666,431568,410655,42756,41402,50630,46523,13890,13926,4138,3792
R,7,2020,25,4325187,2192312,2132875,1552320,1491183,315460,321921,50692,45915,158394,154888,7555,7091,107891,111877,1650646,1593292,357203,367217,94528,90146,193112,190376,15230,14758,1683727,1647416,1148019,1104657,283770,290884,15522,14831,151262,148064,5588,5219,79566,83761,1220606,1181257,314537,324928,43784,43917,179326,176939,11203,10873,508585,485459,404301,386526,31690,31037,35170,31084,7132,6824,1967,1872,28325,28116,430040,412035,42666,42289,50744,46229,13786,13437,4027,3885
R,7,2020,26,4366117,2206318,2159799,1562306,1505085,319655,331846,50334,46394,160404,157678,7420,7131,106199,111665,1658886,1607096,359699,376294,94229,91758,194702,192889,15309,14740,1702523,1673900,1160986,1118611,288496,300693,15755,15035,153583,150817,5484,5205,78219,83539,1232179,1195099,317986,334016,43885,44971,181460,179434,11318,10819,503795,485899,401320,386474,31159,31153,34579,31359,6821,6861,1936,1926,27980,28126,426707,411997,41713,42278,50344,46787,13242,13455,3991,3921
R,7,2020,27,4422550,2228705,2193845,1578391,1525522,324342,339914,51574,47420,162996,163560,7508,7191,103894,110238,1672717,1625976,363320,383273,95196,93599,196293,197815,15228,14695,1726759,1707812,1178969,1139549,293107,308551,16103,15523,156289,156721,5587,5221,76704,82247,1248694,1214627,321755,340705,44286,46093,183385,184685,11301,10763,501946,486033,399422,385973,31235,31363,35471,31897,6707,6839,1921,1970,27190,27991,424023,411349,41565,42568,50910,47506,12908,13130,3927,3932
R,7,2020,28,4509105,2266272,2242833,1613406,1563695,325747,345109,51751,48096,164488,168785,7271,7012,103609,110136,1707763,1664130,363211,386980,96694,95451,197272,202900,14934,14506,1763631,1754482,1212520,1175347,294809,313234,16588,16249,157779,162052,5393,5244,76542,82356,1282293,1250630,322039,344189,45987,47961,184507,189874,11132,10777,502641,488351,400886,388348,30938,31875,35163,31847,6709,6733,1878,1768,27067,27780,425470,413500,41172,42791,50707,47490,12765,13026,3802,3729
R,7,2020,29,4604744,2307899,2296845,1647122,1600433,330355,354008,52802,48831,168410,176665,7651,7299,101559,109609,1738881,1700154,366659,395127,97256,96723,201152,210851,15368,14938,1805272,1808707,1247585,1213526,298689,321904,16988,16535,161545,169597,5732,5430,74733,81715,1315240,1288033,324879,351981,45799,48481,188325,197493,11462,11170,502627,488138,399537,386907,31666,32104,35814,32296,6865,7068,1919,1869,26826,27894,423641,412121,41780,43146,51457,48242,12827,13358,3906,3768
R,7,2020,30,4652848,2327756,2325092,1666151,1621990,331425,357170,52575,48677,170672,181409,7529,7304,99404,108542,1756275,1720743,365865,396626,96570,97837,202848,214647,15142,14728,1829920,1839204,1269488,1236310,300278,325009,16951,16684,164057,174698,5588,5426,73558,81077,1336245,1310162,324993,353639,45870,49903,190485,201968,11304,11065,497836,485888,396663,385680,31147,32161,35624,31993,6615,6711,1941,1878,25846,27465,420030,410581,40872,42987,50700,47934,12363,12679,3838,3663
R,7,2020,31,4524680,2260531,2264149,1622930,1580256,316188,343992,50543,47301,168886,182734,7133,6877,94851,102989,1708940,1673738,348577,380669,93471,94377,199211,214700,14285,14045,1786721,1800207,1245552,1211313,286832,313407,16389,16391,162563,176297,5367,5137,70018,77662,1309035,1281817,309945,340228,44461,48581,187542,202823,10871,10631,473810,463942,377378,368943,29356,30585,34154,30910,6323,6437,1766,1740,24833,25327,399905,391921,38632,40441,49010,45796,11669,11877,3414,3414
R,7,2020,32,4460347,2223724,2236623,1606387,1570365,303408,332175,50739,46855,164503,180341,6966,6854,91721,100033,1689556,1661256,333656,367572,92691,93574,193925,210802,13977,13768,1754159,1777830,1231643,1205311,275003,302548,16098,15777,158308,174077,5212,5158,67895,74959,1293224,1273563,296601,328119,43631,47559,182707,199198,10552,10449,469565,458793,374744,365054,28405,29627,34641,31078,6195,6264,1754,1696,23826,25074,396332,387693,37055,39453,49060,46015,11218,11604,3425,3319
R,7,2020,33,4415515,2200956,2214559,1598004,1560600,296708,325636,49735,46350,161296,177508,7018,6727,88195,97738,1677794,1649461,325731,359625,91139,93063,189257,207032,13783,13330,1739666,1760691,1228960,1199212,269395,296810,15742,15408,155214,171256,5291,5001,65064,73004,1287719,1265638,290048,321144,42869,47223,178391,195723,10529,10016,461290,453868,369044,361388,27313,28826,33993,30942,6082,6252,1727,1726,23131,24734,390075,383823,35683,38481,48270,45840,10866,11309,3254,3314
R,7,2020,34,4449946,2218402,2231544,1615568,1578596,294672,324740,50573,47042,162764,179204,6983,6666,87842,95296,1695099,1665046,322805,356962,92599,93816,190459,207488,13850,13248,1753143,1777633,1243343,1216044,267211,296428,15542,15623,156723,173135,5312,5024,65012,71379,1302248,1280843,286934,319513,43496,47927,179703,196488,10541,10042,465259,453911,372225,362552,27461,28312,35031,31419,6041,6069,1671,1642,22830,23917,392851,384203,35871,37449,49103,45889,10756,11000,3309,3206
R,7,2020,35,4442954,2213735,2229219,1617678,1579931,291751,321157,49914,47128,162883,180992,6833,6635,84676,93376,1694326,1664710,318064,351886,91322,94104,189441,208332,13450,13128,1754299,1778062,1249363,1219335,265563,293294,15142,15671,156906,175047,5169,5034,62156,69681,1305592,1282613,283821,315052,42533,48015,178852,197733,10201,9987,459436,451157,368315,360596,26188,27863,34772,31457,5977,5945,1664,1601,22520,23695,388734,382097,34243,36834,48789,46089,10589,10599,3249,3141
R,7,2020,36,4325805,2151147,2174658,1572029,1540863,280478,311714,49079,45944,161499,179342,6612,6497,81450,90298,1645407,1622562,305513,340897,89706,92305,186834,205757,13046,12948,1704360,1732683,1213815,1186374,255074,285203,14947,15159,155715,173607,4997,4819,59812,67521,1267606,1247455,272539,305838,41848,47325,176657,195382,9956,9798,446787,441975,358214,354489,25404,26511,34132,30785,5784,5735,1615,1678,21638,22777,377801,375107,32974,35059,47858,44980,10177,10375,3090,3150
R,7,2020,37,4384482,2175350,2209132,1592876,1567736,284061,315757,49844,47386,159897,180772,6423,6522,82249,90959,1667232,1649872,309090,344788,91534,95210,184804,206729,12836,12951,1725350,1758958,1231366,1207009,258770,288713,15191,15512,154370,175029,4814,4879,60839,67816,1286295,1268252,276290,309182,43253,48684,174998,196465,9730,9793,450000,450174,361510,360727,25291,27044,34653,31874,5527,5743,1609,1643,21410,23143,380937,381620,32800,35606,48281,46526,9806,10264,3106,3158
R,7,2020,38,4360630,2158885,2201745,1585192,1564630,281548,315011,49334,46971,157057,179210,6361,6463,79393,89460,1656847,1645393,305577,343695,90239,94617,180713,204288,12616,12754,1711184,1752258,1225077,1203583,256440,288297,14993,14958,151502,173526,4771,4766,58401,67128,1277642,1264236,273323,308638,42382,48387,170993,194206,9620,9600,447701,449487,360115,361047,25108,26714,34341,32013,5555,5684,1590,1697,20992,22332,379205,381157,32254,35057,47857,46230,9720,10082,2996,3154
R,7,2020,39,4327425,2143712,2183713,1577875,1555678,281203,314061,49162,46880,150628,173554,6269,6172,78575,87368,1648562,1634626,304865,341945,90216,93941,173618,197562,12389,12180,1699240,1737582,1220081,1196798,256774,287883,14734,15054,145098,167943,4634,4582,57919,65322,1272110,1255837,273346,307682,42352,47945,164124,187780,9313,9154,444472,446131,357794,358880,24429,26178,34428,31826,5530,5611,1635,1590,20656,22046,376452,378789,31519,34263,47864,45996,9494,9782,3076,3026
R,7,2020,40,4325608,2142586,2183022,1574481,1551337,286309,319082,49297,47226,148965,172526,6385,6376,77149,86475,1643984,1629320,309460,346612,90395,94322,171011,196000,12283,12461,1695721,1735983,1213692,1191269,262127,293117,14860,15264,143460,167041,4769,4714,56813,64578,1264736,1249474,278234,312594,42670,48300,161686,186360,9389,9359,446865,447039,360789,360068,24182,25965,34437,31962,5505,5485,1616,1662,20336,21897,379248,379846,31226,34018,47725,46022,9325,9640,2894,3102
R,7,2020,41,4122291,2036859,2085432,1498749,1484130,270629,303104,46766,44630,142471,166394,5956,5806,72288,81368,1563797,1557436,292035,328857,85555,89085,163033,188336,11487,11424,1617472,1660212,1159855,1141116,248100,278628,14066,14057,137454,161098,4439,4288,53558,61025,1208001,1196108,263082,296716,40483,45477,154529,179260,8732,8590,419387,425220,338894,343014,22529,24476,32700,30573,5017,5296,1517,1518,18730,20343,355796,361328,28953,32141,45072,43608,8504,9076,2755,2834
R,7,2020,42,4023765,1986045,2037720,1468847,1458452,258972,290422,45299,44239,137565,160481,5544,5608,69818,78518,1531808,1529155,279245,314714,83295,87724,157402,181776,10601,10913,1573613,1617854,1133881,1118428,237607,267072,13524,14116,132737,155237,4166,4146,51698,58855,1180440,1171387,251739,284321,39477,44859,149227,172784,8040,8277,412432,419866,334966,340024,21365,23350,31775,30123,4828,5244,1378,1462,18120,19663,351368,357768,27506,30393,43818,42865,8175,8992,2561,2636
R,7,2020,43,3981542,1962191,2019351,1451729,1444905,254715,288147,45108,43462,137120,160445,5496,5608,68023,76784,1512990,1514113,274466,311628,82714,86784,156034,180948,10540,10796,1556550,1601695,1121543,1105148,234220,265308,13854,14171,132279,155370,4061,4135,50593,57563,1167011,1156994,247900,281797,39788,44861,148064,172291,7941,8102,405641,417656,330186,339757,20495,22839,31254,29291,4841,5075,1435,1473,17430,19221,345979,357119,26566,29831,42926,41923,7970,8657,2599,2694
R,7,2020,44,3861283,1904241,1957042,1406237,1400922,245401,276233,43826,42077,137771,159839,5207,5317,65799,72654,1465446,1466211,263760,298349,80782,83367,155856,178992,10093,10154,1507351,1548937,1082474,1067357,225669,254668,13220,13437,133185,154857,3937,3924,48866,54694,1126363,1116453,238424,270393,38714,42756,148295,170798,7747,7702,396890,408105,323763,333565,19732,21565,30606,28640,4586,4982,1270,1393,16933,17960,339083,349758,25336,27956,42068,40611,7561,8194,2346,2452
R,7,2020,45,3910994,1929337,1981657,1429443,1423898,247350,277059,42783,42100,140663,162205,5163,5113,63935,71282,1486883,1488039,265220,298081,79000,82942,157996,181144,9752,9717,1537846,1578154,1108866,1093109,228125,256194,13244,13701,136081,157378,3909,3822,47621,53950,1151544,1141536,240709,271150,38398,42955,150473,173203,7447,7375,391491,403503,320577,330789,19225,20865,29539,28399,4582,4827,1254,1291,16314,17332,335339,346503,24511,26931,40602,39987,7523,7941,2305,2342
R,7,2020,46,3822978,1884083,1938895,1395757,1393623,240697,270283,41766,40143,139377,160510,4854,5109,61632,69227,1451173,1455886,257686,290531,76965,80116,156078,178763,9251,9577,1506593,1547965,1085695,1071836,222687,250406,12977,13491,135088,155906,3707,3751,46439,52575,1127304,1119009,234700,264905,37923,42328,149100,171161,7113,7244,377490,390930,310062,321787,18010,19877,28789,26652,4289,4604,1147,1358,15193,16652,323869,336877,22986,25626,39042,37788,6978,7602,2138,2333
R,7,2020,47,3891742,1912458,1979284,1415865,1421632,248541,279591,41215,40368,140608,163468,4895,5021,61334,69204,1471004,1483733,265217,299880,76468,80529,157124,181504,9207,9543,1539744,1590691,1109423,1101173,230766,259915,13298,13872,136329,158870,3714,3770,46214,53091,1150797,1148746,242528,274518,38261,43291,150201,173995,7142,7285,372714,388593,306442,320459,17775,19676,27917,26496,4279,4598,1181,1251,15120,16113,320207,334987,22689,25362,38207,37238,6923,7509,2065,2258
R,7,2020,48,4059006,1995574,2063432,1491765,1497071,255240,287912,41039,39829,140312,163304,4765,4973,62453,70343,1547908,1560399,271895,307893,77711,81569,156518,181007,9180,9515,1626433,1678381,1186754,1178824,237928,268652,13838,14021,136110,158765,3603,3722,48200,54397,1229946,1227675,250102,283214,40671,44994,149846,173740,7110,7286,369141,385051,305011,318247,17312,19260,27201,25808,4202,4539,1162,1251,14253,15946,317962,332724,21793,24679,37040,36575,6672,7267,2070,2229
R,7,2020,49,4312989,2124147,2188842,1606393,1607587,268318,302436,41175,40615,138177,160164,5060,5014,65024,73026,1664975,1673376,285322,322897,80263,84707,154528,177815,9619,9710,1752149,1803208,1298812,1288469,250769,283075,14267,14803,133898,155716,3827,3834,50576,57311,1344329,1339942,263070,298213,43303,48381,147803,170632,7456,7621,371998,385634,307581,319118,17549,19361,26908,25812,4279,4448,1233,1180,14448,15715,320646,333434,22252,24684,36960,36326,6725,7183,2163,2089
R,7,2020,50,4280988,2108686,2172302,1602427,1605941,262356,293134,40415,39392,136048,158061,4850,4994,62590,70780,1658807,1669632,278685,312803,78200,82627,151353,174959,9378,9675,1744181,1798713,1300668,1296490,245183,274644,13706,14670,132010,153692,3703,3837,48911,55380,1344616,1346191,257218,289269,42047,47380,145041,167892,7377,7608,364505,373589,301759,309451,17173,18490,26709,24722,4038,4369,1147,1157,13679,15400,314191,323441,21467,23534,36153,35247,6312,7067,2001,2067
