UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,1,2022,9,4083199,2086550,1996649,1470585,1403080,317859,309294,35628,34408,129618,122564,7075,6847,125785,120456,1586057,1513628,385031,374285,60211,58052,177318,167632,16206,15515,1553401,1481539,1024792,972424,283857,276513,16832,16182,122727,115749,4636,4427,100557,96244,1117508,1061156,338020,328998,32830,31584,162721,153412,11415,10841,533149,515110,445793,430656,34002,32781,18796,18226,6891,6815,2439,2420,25228,24212,468549,452472,47011,45287,27381,26468,14597,14220,4791,4674
R,1,2022,10,4094481,2098620,1995861,1489137,1411937,319118,308749,36013,34699,122789,115743,6806,6525,124757,118208,1603715,1520426,386080,372469,60767,58254,169465,159758,15805,15012,1556395,1475896,1034040,975758,285583,276501,17021,16113,115948,109232,4370,4177,99433,94115,1125786,1062544,339518,327797,33119,31389,154887,145919,11016,10422,542225,519965,455097,436179,33535,32248,18992,18586,6841,6511,2436,2348,25324,24093,477929,457882,46562,44672,27648,26865,14578,13839,4789,4590
R,1,2022,11,4186435,2146116,2040319,1532090,1452328,325370,313757,34434,33256,121371,114913,6690,6308,126161,119757,1648135,1562378,392879,378387,59821,57656,168227,158835,15735,14757,1584050,1502029,1053827,994518,293800,282799,17198,16726,114755,108829,4420,4203,100050,94954,1146244,1082115,347939,334600,33545,32516,153774,145443,11089,10446,562066,538290,478263,457810,31570,30958,17236,16530,6616,6084,2270,2105,26111,24803,501891,480263,44940,43787,26276,25140,14453,13392,4646,4311
R,1,2022,12,4226737,2164405,2062332,1552803,1472650,327655,316803,34551,33134,119055,113946,6524,6401,123817,119398,1666790,1582392,394199,381692,59363,57152,164694,157354,15199,14821,1597456,1519533,1068381,1009298,296216,286333,17773,17130,112669,107824,4430,4297,97987,94651,1159029,1096658,349639,338432,33674,32646,150541,143973,10827,10498,566949,542799,484422,463352,31439,30470,16778,16004,6386,6122,2094,2104,25830,24747,507761,485734,44560,43260,25689,24506,14153,13381,4372,4323
R,1,2022,13,4403147,2255491,2147656,1622445,1537461,344405,333161,35618,33861,121719,116619,6780,6633,124524,119921,1736873,1647714,411476,398589,60705,57827,166990,159688,15652,14990,1667289,1586866,1118340,1057052,311757,302030,18340,17673,115250,110453,4612,4462,98990,95196,1209577,1144983,365941,354937,34515,32941,153098,146365,11165,10578,588202,560790,504105,480409,32648,31131,17278,16188,6469,6166,2168,2171,25534,24725,527296,502731,45535,43652,26190,24886,13892,13323,4487,4412
R,1,2022,14,4453434,2281232,2172202,1647225,1561770,344657,333844,36417,35117,124249,117902,6797,6607,121887,116962,1759111,1669051,409993,397409,61408,59035,168709,159983,15540,14879,1685653,1603799,1135573,1073783,312402,302823,18508,18223,117793,111952,4634,4413,96743,92605,1224767,1158988,365111,354003,34581,33518,154849,146977,11139,10506,595579,568403,511652,487987,32255,31021,17909,16894,6456,5950,2163,2194,25144,24357,534344,510063,44882,43406,26827,25517,13860,13006,4401,4373
R,1,2022,15,4410831,2258347,2152484,1637927,1555458,339547,328329,36384,34370,120850,115379,6555,6440,117084,112508,1745364,1658657,401594,388778,60692,57758,163968,155872,15060,14494,1672917,1592405,1133768,1073561,308516,298033,18489,17752,114508,109484,4506,4319,93130,89256,1219548,1155704,358711,347067,34166,32744,150534,143239,10785,10253,585430,560079,504159,481897,31031,30296,17895,16618,6342,5895,2049,2121,23954,23252,525816,502953,42883,41711,26526,25014,13434,12633,4275,4241
R,1,2022,16,4340771,2220585,2120186,1621877,1537076,326681,318846,35276,34203,119603,117344,6557,6479,110591,106238,1723231,1634326,384600,375007,58867,56660,160458,156419,14514,14045,1651517,1577228,1130365,1068212,297018,290197,18132,17809,113721,111805,4431,4445,87850,84760,1211153,1146016,343879,335816,33311,32271,147992,144644,10329,10114,569068,542958,491512,468864,29663,28649,17144,16394,5882,5539,2126,2034,22741,21478,512078,488310,40721,39191,25556,24389,12466,11775,4185,3931
R,1,2022,17,4331298,2214370,2116928,1620759,1538241,323365,314349,34805,33258,122718,121642,6530,6210,106193,103228,1717966,1632579,378330,368174,57861,55668,162267,159617,14255,13691,1658170,1585399,1139099,1078290,294615,286811,18152,17202,116841,116099,4586,4370,84877,82627,1217100,1154008,339158,330650,33266,31919,150149,148183,10362,9990,556200,531529,481660,459951,28750,27538,16653,16056,5877,5543,1944,1840,21316,20601,500866,478571,39172,37524,24595,23749,12118,11434,3893,3701
R,1,2022,18,4340315,2218045,2122270,1630378,1546771,320311,313141,33901,32892,124618,123888,6351,6048,102486,99530,1724132,1637787,372668,364355,56756,55029,162805,160800,13932,13358,1671500,1598383,1156296,1092392,292273,286439,17672,17220,118957,118450,4468,4272,81834,79610,1231391,1165447,334797,328115,32666,31895,151131,149461,10169,9768,546545,523887,474082,454379,28038,26702,16229,15672,5661,5438,1883,1776,20652,19920,492741,472340,37871,36240,24090,23134,11674,11339,3763,3590
R,1,2022,19,4310800,2201992,2108808,1617155,1535353,320996,315701,34130,32408,125568,124194,6311,6101,97832,95051,1706358,1621941,370665,364397,56574,54318,161915,159150,13719,13153,1662678,1592578,1148809,1086356,293310,289645,17768,17248,119987,119046,4483,4299,78321,75984,1220416,1155847,333759,329220,32575,31742,150640,148477,10106,9636,539314,516230,468346,448997,27686,26056,16362,15160,5581,5148,1828,1802,19511,19067,485942,466094,36906,35177,23999,22576,11275,10673,3613,3517
R,1,2022,20,4329184,2210774,2118410,1623277,1544117,326104,319925,33843,31800,125579,123075,6105,5973,95866,93520,1710594,1629247,374733,367738,56454,54119,160849,157053,13265,12992,1678796,1610670,1160879,1102105,298824,294265,17905,17243,120347,117955,4317,4183,76524,74919,1230743,1170531,338283,333269,32898,32173,150090,146650,9777,9528,531978,507740,462398,442012,27280,25660,15938,14557,5232,5120,1788,1790,19342,18601,479851,458716,36450,34469,23556,21946,10759,10403,3488,3464
R,1,2022,21,4414132,2253505,2160627,1647474,1566812,337187,331660,34205,32724,133251,131113,6244,6069,95144,92249,1734016,1650465,384980,378680,57260,55045,168390,164704,13385,13056,1720270,1652271,1183195,1124510,310199,305766,18368,17677,127869,126044,4513,4281,76126,73993,1252534,1191814,348989,344043,33800,32833,157652,154393,9979,9571,533235,508356,464279,442302,26988,25894,15837,15047,5382,5069,1731,1788,19018,18256,481482,458651,35991,34637,23460,22212,10738,10311,3406,3485
R,1,2022,22,4302586,2194025,2108561,1608100,1533320,327891,322948,33288,32050,128143,126363,6120,5779,90483,88101,1690287,1613014,373666,368064,55873,53980,160549,157773,13122,12585,1680652,1616813,1160809,1105059,301840,297929,18127,17643,123042,121495,4388,4136,72446,70551,1226772,1168974,339079,334746,33424,32560,150466,147927,9730,9348,513373,491748,447291,428261,26051,25019,15161,14407,5101,4868,1732,1643,18037,17550,463515,444040,34587,33318,22449,21420,10083,9846,3392,3237
R,1,2022,23,4322322,2201317,2121005,1612646,1540179,329424,325942,32962,32188,130955,130058,6095,5754,89235,86884,1693452,1618892,373825,369945,55483,54470,163117,160823,13228,12386,1692403,1632378,1169148,1114336,303580,301284,17980,17623,125750,125174,4408,4121,71537,69840,1234070,1177745,339736,337226,33329,33018,152960,151117,9923,9268,508914,488627,443498,425843,25844,24658,14982,14565,5205,4884,1687,1633,17698,17044,459382,441147,34089,32719,22154,21452,10157,9706,3305,3118
R,1,2022,24,4275645,2176203,2099442,1588960,1520634,325467,322011,32500,31593,137942,135901,6137,5723,85197,83580,1666046,1596133,367413,363698,54683,53468,168741,165779,12779,12134,1678998,1622280,1155215,1104243,300785,298155,17607,17524,132849,131076,4461,4134,68081,67148,1216920,1164958,334744,332170,32837,32708,158869,156379,9580,9077,497205,477162,433745,416391,24682,23856,14893,14069,5093,4825,1676,1589,17116,16432,449126,431175,32669,31528,21846,20760,9872,9400,3199,3057
R,1,2022,25,4324902,2198939,2125963,1608372,1539621,324613,323528,32593,31480,143335,143294,6292,5821,83734,82219,1684090,1613647,365070,363960,54976,53504,173746,172846,12967,12465,1700892,1649886,1173338,1123876,300029,300197,17798,17354,138440,138464,4550,4207,66737,65788,1233804,1183177,332578,332998,32985,32541,164311,163482,9723,9384,498047,476077,435034,415745,24584,23331,14795,14126,4895,4830,1742,1614,16997,16431,450286,430470,32492,30962,21991,20963,9435,9364,3244,3081
R,1,2022,26,4372971,2224369,2148602,1621400,1552261,333546,330002,32702,31311,148488,149196,6435,6216,81798,79616,1694961,1623676,372444,368875,55542,53365,178247,177739,13099,12853,1725668,1669881,1185663,1133792,308746,306314,17963,17216,143550,144295,4695,4516,65051,63748,1244168,1191088,340028,337703,33704,32565,168768,168469,9896,9742,498701,478721,435737,418469,24800,23688,14739,14095,4938,4901,1740,1700,16747,15868,450793,432588,32416,31172,21838,20800,9479,9270,3203,3111
R,1,2022,27,4445420,2256918,2188502,1638125,1572089,347967,346182,33009,32242,151696,153017,6499,6470,79622,78502,1709354,1642124,385088,383939,56041,54782,180671,181236,13408,13016,1757261,1709682,1201095,1153759,322892,322088,18436,17903,146754,148268,4781,4780,63303,62884,1257700,1209830,352591,352613,34437,33785,171412,172230,10175,9924,499657,478820,437030,418330,25075,24094,14573,14339,4942,4749,1718,1690,16319,15618,451654,432294,32497,31326,21604,20997,9259,9006,3233,3092
R,1,2022,28,4528849,2300644,2228205,1664697,1593533,362351,358768,33945,33157,156690,159846,6658,6478,76303,76423,1732490,1661417,397325,394920,56392,55786,185021,187308,13430,13093,1795731,1746995,1222322,1172619,336856,334685,19084,18880,151850,154992,4839,4781,60780,61038,1276322,1226852,364814,363671,34769,34896,175944,178321,10138,9970,504913,481210,442375,420914,25495,24083,14861,14277,4840,4854,1819,1697,15523,15385,456168,434565,32511,31249,21623,20890,9077,8987,3292,3123
R,1,2022,29,4642619,2356013,2286606,1703851,1634997,373504,369226,35575,33935,161292,167122,6748,6570,75043,74756,1770364,1701230,406470,403250,58557,56659,189587,194709,13520,13253,1841910,1798386,1253442,1207659,347620,344529,19993,19441,156407,162203,4913,4823,59535,59731,1306167,1260560,373586,371651,36098,35565,180667,185822,10279,10072,514103,488220,450409,427338,25884,24697,15582,14494,4885,4919,1835,1747,15508,15025,464197,440670,32884,31599,22459,21094,8920,8887,3241,3181
R,1,2022,30,4706145,2375384,2330761,1717217,1661402,374979,379002,36112,33634,168168,175679,7474,6950,71434,74094,1779688,1726085,405761,412377,58260,55936,195706,204213,14435,13977,1865365,1848423,1272069,1241852,348333,352623,20263,19539,163158,170367,5433,5139,56109,58903,1321026,1293192,372157,378897,35572,35240,186684,194701,10958,10681,510019,482338,445148,419550,26646,26379,15849,14095,5010,5312,2041,1811,15325,15191,458662,432893,33604,33480,22688,20696,9022,9512,3477,3296
R,1,2022,31,4790103,2420121,2369982,1757882,1695282,374787,380288,35898,33242,175485,183074,7734,7204,68335,70892,1817392,1757211,403082,411754,57245,54762,202961,210599,14613,14044,1904092,1891711,1307587,1279754,347730,353434,19735,19304,170163,177772,5555,5370,53322,56077,1353800,1328598,369273,378056,34362,34323,193710,201257,10989,10798,516029,478271,450295,415528,27057,26854,16163,13938,5322,5302,2179,1834,15013,14815,463592,428613,33809,33698,22883,20439,9251,9342,3624,3246
R,1,2022,32,4685824,2366378,2319446,1723742,1658080,361258,370319,34989,31919,175098,185619,7890,6988,63401,66521,1779139,1716060,387137,399427,54877,52317,200569,211605,14167,13410,1867422,1859700,1288283,1258368,334977,344453,19055,18658,169982,180383,5750,5270,49375,52568,1331227,1303994,354524,367079,32684,32876,191860,202706,10744,10446,498956,459746,435459,399712,26281,25866,15934,13261,5116,5236,2140,1718,14026,13953,447912,412066,32613,32348,22193,19441,8709,8899,3423,2964
R,1,2022,33,4602412,2322627,2279785,1703516,1638265,339700,352313,34320,31157,177724,188295,7671,7032,59696,62723,1755383,1692874,363406,379290,53136,50440,202167,213198,13791,13121,1828221,1828928,1271110,1246078,314452,327002,18351,17886,172704,183167,5611,5322,45993,49473,1310910,1289013,331941,347658,30935,31398,193679,204582,10490,10211,494406,450857,432406,392187,25248,25311,15969,13271,5020,5128,2060,1710,13703,13250,444473,403861,31465,31632,22201,19042,8488,8616,3301,2910
R,1,2022,34,4508439,2279641,2228798,1688191,1613453,322227,335744,33117,30140,171810,182456,7708,6800,56588,60205,1737216,1665989,344603,361242,51149,48839,194996,206363,13715,12793,1789644,1785359,1258220,1226975,298058,311262,17530,17172,166945,177673,5554,5120,43337,47157,1295499,1267989,314438,330637,29501,30104,186824,198251,10360,9901,489997,443439,429971,386478,24169,24482,15587,12968,4865,4783,2154,1680,13251,13048,441717,398000,30165,30605,21648,18735,8172,8112,3355,2892
R,1,2022,35,4490520,2272192,2218328,1693985,1615057,312965,328163,32722,29677,170853,180952,7628,6848,54039,57631,1741029,1665074,333664,352409,50307,48335,193088,203730,13260,12481,1781288,1775592,1262589,1228791,289062,303747,17072,16679,165960,176332,5455,5101,41150,44942,1298217,1267591,303915,322126,28726,29539,185006,195872,9967,9637,490904,442736,431396,386266,23903,24416,15650,12998,4893,4620,2173,1747,12889,12689,442812,397483,29749,30283,21581,18796,8082,7858,3293,2844
R,1,2022,36,4522995,2289730,2233265,1715691,1632758,310144,325509,32476,29653,171053,182215,7711,6918,52655,56212,1761298,1681546,330269,348415,49984,47950,192466,204735,13331,12731,1792308,1787883,1278286,1243532,286160,301359,16424,16630,166209,177516,5486,5267,39743,43579,1312449,1281153,300467,318329,27953,29376,184463,196820,9942,9951,497422,445382,437405,389226,23984,24150,16052,13023,4844,4699,2225,1651,12912,12633,448849,400393,29802,30086,22031,18574,8003,7915,3389,2780
R,1,2022,37,4450508,2246364,2204144,1686739,1612236,298919,318494,31675,29118,170987,183178,7436,6623,50608,54495,1730624,1659372,317693,340204,48725,47227,191759,205360,13019,12263,1760149,1764065,1258534,1227306,276036,294847,16153,16206,166125,178698,5269,4932,38032,42076,1291259,1263554,289257,310700,27348,28713,183822,197671,9701,9469,486215,440079,428205,384930,22883,23647,15522,12912,4862,4480,2167,1691,12576,12419,439365,395818,28436,29504,21377,18514,7937,7689,3318,2794
R,1,2022,38,4422614,2231455,2191159,1680583,1604765,293454,314662,31615,28890,169180,182623,7351,6737,49272,53482,1723253,1651049,311671,335465,48399,47190,189474,204285,12677,12390,1749249,1751500,1255517,1220128,270983,291049,15988,15923,164464,178255,5279,5074,37018,41071,1287316,1255449,283714,306243,27098,28532,181692,196726,9492,9577,482206,439659,425066,384637,22471,23613,15627,12967,4716,4368,2072,1663,12254,12411,435937,395600,27957,29222,21301,18658,7782,7559,3185,2813
R,1,2022,39,4492487,2265302,2227185,1710219,1634251,297160,319568,32264,29459,168830,183374,7438,6889,49391,53644,1753012,1680550,315214,340585,49474,48094,188902,204861,12904,12493,1770540,1775730,1273638,1239167,274204,295229,16236,16209,164016,178691,5327,5129,37119,41305,1305526,1274563,286823,310586,27656,29141,181071,197052,9689,9650,494762,451455,436581,395084,22956,24339,16028,13250,4814,4683,2111,1760,12272,12339,447486,405987,28391,29999,21818,18953,7831,7809,3215,2843
R,1,2022,40,4391999,2210188,2181811,1675246,1605293,288870,313339,30532,28207,160767,177179,7259,6420,47514,51373,1716262,1649608,306124,333634,47463,46194,179937,197478,12426,11889,1735476,1741578,1256409,1219509,266862,289987,15242,15394,156156,172590,5168,4708,35639,39390,1286911,1253308,278944,304763,26499,27810,172382,189881,9255,9082,474712,440233,418837,385784,22008,23352,15290,12813,4611,4589,2091,1712,11875,11983,429351,396300,27180,28871,20964,18384,7555,7597,3171,2807
R,1,2022,41,4441109,2236380,2204729,1696438,1620933,297035,322512,31273,28823,156734,174546,7365,6467,47535,51448,1737426,1665280,314423,342777,48208,47100,175925,194708,12739,11931,1747988,1757105,1265026,1228500,274776,298616,15628,15872,151906,169948,5170,4791,35482,39378,1295345,1262171,286853,313288,26864,28585,168073,187120,9453,9214,488392,447624,431412,392433,22259,23896,15645,12951,4828,4598,2195,1676,12053,12070,442081,403109,27570,29489,21344,18515,7852,7588,3286,2717
R,1,2022,42,4269221,2144996,2124225,1627976,1560927,284655,312125,29783,27335,151179,168801,6643,6199,44760,48838,1666632,1602875,300861,331440,46229,44819,168845,187880,11668,11404,1680860,1695959,1218358,1185461,263202,289158,14812,14992,146748,164505,4639,4650,33101,37193,1246687,1217133,274300,302941,25658,27158,161568,180714,8624,8849,464136,428266,409618,375466,21453,22967,14971,12343,4431,4296,2004,1549,11659,11645,419945,385742,26561,28499,20571,17661,7277,7166,3044,2555
R,1,2022,43,4134968,2071540,2063428,1576189,1518874,272165,300895,28113,26545,146567,165217,6226,5734,42280,46163,1612546,1558550,287426,318750,43649,43374,163447,183349,10782,10538,1626581,1645844,1182377,1152823,251935,278667,14262,14396,142283,160845,4431,4209,31293,34904,1208968,1182557,262425,291317,24542,25965,156457,176225,8035,8088,444959,417584,393812,366051,20230,22228,13851,12149,4284,4372,1795,1525,10987,11259,403578,375993,25001,27433,19107,17409,6990,7124,2747,2450
R,1,2022,44,4104345,2052552,2051793,1569661,1517191,265841,295689,28278,26727,141755,161455,6131,5772,40886,44959,1604772,1555605,280443,313075,43704,43406,157926,179022,10590,10502,1609403,1632416,1176593,1148215,246468,273967,14365,14714,137472,157204,4366,4256,30139,34060,1202158,1177054,256339,286226,24604,26286,151060,172141,7885,8065,443149,419377,393068,368976,19373,21722,13913,12013,4283,4251,1765,1516,10747,10899,402614,378551,24104,26849,19100,17120,6866,6881,2705,2437
R,1,2022,45,3955650,1975584,1980066,1508401,1463395,253042,282486,27115,25252,142402,160925,5797,5345,38827,42663,1541840,1499706,266360,298647,41729,41332,158018,177789,10197,9897,1547122,1570713,1127741,1102203,234419,261685,13839,13915,138266,156754,4143,3906,28714,32250,1152173,1129348,243315,273061,23610,25132,151437,170992,7614,7572,428462,409353,380660,361192,18623,20801,13276,11337,4136,4171,1654,1439,10113,10413,389667,370358,23045,25586,18119,16200,6581,6797,2583,2325
R,1,2022,46,3924659,1960035,1964624,1495266,1450859,251717,281428,26698,25094,144119,161764,5533,5300,36702,40179,1526762,1485094,264502,296371,40892,40367,158680,177764,9488,9525,1538067,1560808,1119582,1093587,233684,261271,13550,13828,140111,157654,3994,3935,27146,30533,1142575,1119371,242232,271750,23148,24518,152400,171280,7158,7340,421968,403816,375684,357272,18033,20157,13148,11266,4008,4110,1539,1365,9556,9646,384187,365723,22270,24621,17744,15849,6280,6484,2330,2185
R,1,2022,47,3926890,1960082,1966808,1502908,1461575,248167,278879,26396,24683,142390,157882,5560,5034,34661,38755,1532383,1494411,259895,293177,40051,39763,156199,173221,9527,9026,1546514,1568549,1132771,1107515,231421,259938,13462,13672,138555,154034,4065,3722,26240,29668,1154874,1132348,239600,270051,22815,24355,150437,167250,7275,6964,413568,398259,370137,354060,16746,18941,12934,11011,3835,3848,1495,1312,8421,9087,377509,362063,20295,23126,17236,15408,5762,5971,2252,2062
R,1,2022,48,3867701,1927226,1940475,1475888,1439301,244958,276150,25256,24366,142119,158426,5164,5008,33841,37224,1504649,1470692,256248,289722,38633,38865,155766,173322,8951,8972,1533148,1556169,1122886,1097336,229089,257956,12995,13633,138594,154670,3822,3743,25762,28831,1144507,1121366,236825,267711,22368,24137,150379,167538,6945,6961,394078,384306,353002,341965,15869,18194,12261,10733,3525,3756,1342,1265,8079,8393,360142,349326,19423,22011,16265,14728,5387,5784,2006,2011
R,1,2022,49,4015721,2001178,2014543,1535413,1498277,257208,288904,26154,24861,143143,160089,5215,5030,34045,37382,1564295,1529776,268119,302291,40069,39936,156827,174883,9028,8990,1603482,1626741,1178814,1152952,241444,270657,13655,14018,139505,156326,3910,3748,26154,29040,1200755,1177095,249042,280286,23562,25031,151384,169155,6990,7030,397696,387802,356599,345325,15764,18247,12499,10843,3638,3763,1305,1282,7891,8342,363540,352681,19077,22005,16507,14905,5443,5728,2038,1960
R,1,2022,50,4210273,2103207,2107066,1637332,1590291,263208,294932,25905,25224,137693,153975,5289,4854,33780,37790,1665868,1622186,273956,308221,39995,40911,151095,168573,9116,8908,1714978,1728735,1289074,1253158,247733,277414,14039,14568,134006,150395,3916,3664,26210,29536,1310954,1277815,255322,286965,24277,26206,145665,163084,7074,7007,388229,378331,348258,337133,15475,17518,11866,10656,3687,3580,1373,1190,7570,8254,354914,344371,18634,21256,15718,14705,5430,5489,2042,1901
